TIME,Total_I,Total_U,MPPT1_Uin,MPPT1_Iin,MPPT1_Iout,MPPT2_Uin,MPPT2_Iin,MPPT2_Iout,BATTERY1_U,BATTERY1_I,BATTERY2_U,BATTERY2_I,UV_U_3V3,UV_I,POBC_I_5V,XMIT_A_12V,XMIT_B_12V,I_Atlas200DK-A,I_Atlas200DK-B,I_Pi-A,I_Pi-B,ATLAS_A_TEMP,ATLAS_B_TEMP,PI_A_TEMP,TEMP,POWER,MEM,AICORE,AICPU,CTRLCPU,MEM_BDWIDTH,INDEX,SUCCESS
1688792104,1799.0,16238.0,15000.0,180.0,1610.0,14600.0,1970.0,1030.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,3.0,9.0,1.0,23.0,12.8,35.0,0.0,1.0,39.0,1.0,69.0,1.0
1688792105,1833.0,16238.0,15000.0,180.0,1610.0,14600.0,1970.0,1030.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,22.5,12.8,37.0,0.0,0.5,42.0,2.5,69.0,1.0
1688792106,1861.0,16238.0,15000.0,180.0,1610.0,14600.0,1970.0,1030.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,22.0,12.8,39.0,0.0,0.0,45.0,4.0,69.0,1.0
1688792107,1841.0,16238.0,15000.0,180.0,1610.0,14600.0,1970.0,1030.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,3.0,9.0,1.0,23.0,12.8,35.0,0.0,0.0,44.0,0.0,70.0,1.0
1688792108,1804.0,16238.0,15000.0,140.0,1610.0,14600.0,1970.0,1030.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,3.0,9.0,1.0,23.0,12.8,39.0,0.0,0.0,37.0,4.0,70.0,1.0
1688792109,1824.0,16238.0,15000.0,140.0,1610.0,14600.0,1960.0,1030.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,23.0,12.8,35.0,0.0,1.0,31.0,0.0,71.0,1.0
1688792110,1821.0,16243.0,15000.0,140.0,1610.0,14600.0,1960.0,1030.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,23.0,12.8,39.0,0.0,0.0,53.0,0.0,71.0,1.0
1688792111,1824.0,16238.0,14800.0,190.0,1620.0,14600.0,1960.0,1030.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,3.0,9.0,1.0,23.0,12.8,35.0,0.0,0.0,34.0,4.0,72.0,1.0
1688792112,2029.0,16229.0,14800.0,190.0,1620.0,14400.0,2010.0,1030.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,3.0,9.0,1.0,23.0,12.8,36.5,0.0,0.5,40.5,2.0,72.0,1.0
1688792113,2027.0,16229.0,14800.0,190.0,1620.0,14400.0,2010.0,1030.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,23.0,12.8,38.0,0.0,1.0,47.0,0.0,72.0,1.0
1688792114,2024.0,16229.0,14800.0,200.0,1620.0,14400.0,2010.0,1030.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,23.0,12.8,35.0,0.0,0.0,38.0,3.0,73.0,1.0
1688792115,1833.0,16238.0,14800.0,200.0,1620.0,14600.0,1940.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,3.0,9.0,1.0,23.0,12.8,38.0,0.0,0.0,42.0,0.0,73.0,1.0
1688792116,2038.0,16229.0,14800.0,200.0,1620.0,14600.0,1940.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,3.0,9.0,1.0,23.0,12.8,35.0,0.0,0.0,46.0,3.0,74.0,1.0
1688792117,1841.0,16238.0,14800.0,200.0,1620.0,14600.0,1940.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,780.0,0.0,0.0,0.0,0.0,0.0,23.0,12.8,38.0,0.0,0.0,49.0,0.0,74.0,1.0
1688792118,2038.0,16229.0,14800.0,200.0,1620.0,14400.0,2020.0,1030.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,780.0,0.0,0.0,0.0,0.0,0.0,23.0,12.8,36.0,0.0,0.0,35.0,3.0,74.0,1.0
1688792119,1830.0,16243.0,14800.0,200.0,1620.0,14400.0,2020.0,1030.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,3.0,9.0,1.0,23.0,12.8,37.0,0.0,0.0,50.0,0.0,75.0,1.0
1688792120,2035.0,16234.0,14800.0,210.0,1620.0,14400.0,2020.0,1030.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,3.0,9.0,1.0,23.0,12.8,36.5,0.0,0.0,43.0,1.5,75.0,1.0
1688792121,1827.0,16243.0,14800.0,210.0,1620.0,14600.0,1950.0,1020.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,23.0,12.8,36.0,0.0,0.0,36.0,3.0,76.0,1.0
1688792122,2021.0,16234.0,14800.0,210.0,1620.0,14600.0,1950.0,1020.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,23.0,12.8,36.0,0.0,1.0,46.0,0.0,76.0,1.0
1688792123,1813.0,16243.0,14800.0,190.0,1610.0,14600.0,1950.0,1020.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,680.0,0.0,0.0,3.0,9.0,1.0,23.0,12.8,36.0,0.0,0.0,39.0,2.0,77.0,1.0
1688792124,2018.0,16229.0,14800.0,190.0,1610.0,14600.0,1970.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,680.0,0.0,0.0,3.0,9.0,1.0,23.0,12.8,37.0,0.0,0.0,46.0,0.0,77.0,1.0
1688792125,1866.0,16243.0,14800.0,190.0,1610.0,14600.0,1970.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,23.0,12.8,36.0,0.0,0.0,42.0,2.0,77.0,1.0
1688792126,2021.0,16229.0,14800.0,210.0,1620.0,14600.0,1970.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,23.0,12.8,37.0,0.0,0.0,41.0,1.0,78.0,1.0
1688792127,1833.0,16243.0,14800.0,210.0,1620.0,14400.0,1970.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,700.0,0.0,0.0,3.0,9.0,1.0,23.0,12.8,36.5,0.0,0.0,41.0,1.0,78.0,1.0
1688792128,2015.0,16234.0,14800.0,210.0,1620.0,14400.0,1970.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,700.0,0.0,0.0,3.0,9.0,1.0,23.0,12.8,36.0,0.0,0.0,41.0,1.0,79.0,1.0
1688792129,1866.0,16243.0,14800.0,180.0,1610.0,14400.0,1970.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,23.0,12.8,37.0,0.0,0.0,48.0,1.0,79.0,1.0
1688792130,2013.0,16234.0,14800.0,180.0,1610.0,14400.0,1980.0,1030.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,23.0,12.8,36.0,0.0,0.0,34.0,3.0,79.0,1.0
1688792131,1821.0,16243.0,14800.0,180.0,1610.0,14400.0,1980.0,1030.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,3.0,9.0,1.0,23.0,12.8,36.0,0.0,0.0,37.0,1.0,80.0,1.0
1688792132,2055.0,16234.0,14600.0,220.0,1620.0,14400.0,1980.0,1030.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,3.0,9.0,1.0,23.0,12.8,36.0,0.0,0.0,49.0,3.0,80.0,1.0
1688792133,2052.0,16229.0,14600.0,220.0,1620.0,14400.0,1960.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,23.0,12.8,36.0,0.0,1.0,35.0,1.0,81.0,1.0
1688792134,2024.0,16234.0,14600.0,220.0,1620.0,14400.0,1960.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,23.0,12.8,36.5,0.0,0.5,41.0,1.5,81.0,1.0
1688792135,1824.0,16243.0,14800.0,190.0,1610.0,14400.0,1960.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,3.0,9.0,1.0,23.0,12.8,37.0,0.0,0.0,47.0,2.0,81.0,1.0
1688792136,2001.0,16234.0,14800.0,190.0,1610.0,14400.0,1980.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,3.0,9.0,1.0,23.0,12.8,36.0,0.0,0.0,42.0,2.0,82.0,1.0
1688792137,1833.0,16243.0,14800.0,190.0,1610.0,14400.0,1980.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,23.0,12.8,36.0,0.0,0.0,37.0,0.0,82.0,1.0
1688792138,2041.0,16234.0,14600.0,200.0,1610.0,14400.0,1980.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,23.0,12.8,36.0,0.0,0.0,37.8,0.0,82.0,1.0
1688792139,1841.0,16243.0,14600.0,200.0,1610.0,14600.0,1950.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,680.0,0.0,0.0,3.0,9.0,1.0,23.0,12.8,36.0,0.0,0.0,38.6,0.0,82.0,1.0
1688792140,2060.0,16234.0,14600.0,200.0,1610.0,14600.0,1950.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,680.0,0.0,0.0,3.0,9.0,1.0,23.0,12.8,36.0,0.0,0.0,39.4,0.0,82.0,1.0
1688792141,2001.0,16234.0,14800.0,200.0,1610.0,14600.0,1950.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,23.0,12.8,36.0,0.0,0.0,40.2,0.0,82.0,1.0
1688792142,2035.0,16234.0,14800.0,200.0,1610.0,14400.0,1980.0,1030.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,23.0,12.8,36.0,0.0,0.0,41.0,0.0,83.0,1.0
1688792143,1810.0,16243.0,14800.0,200.0,1610.0,14400.0,1980.0,1030.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,700.0,0.0,0.0,3.0,9.0,1.0,23.0,12.8,37.0,0.0,1.0,35.0,0.0,83.0,1.0
1688792144,2038.0,16234.0,14800.0,200.0,1610.0,14400.0,1980.0,1030.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,700.0,0.0,0.0,3.0,9.0,1.0,23.0,12.8,36.0,0.0,0.0,46.0,0.0,83.0,1.0
1688792145,1830.0,16243.0,14800.0,200.0,1610.0,14600.0,1930.0,1010.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,23.0,12.8,36.0,0.0,0.0,41.0,0.0,84.0,1.0
1688792146,2052.0,16234.0,14800.0,200.0,1610.0,14600.0,1930.0,1010.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,23.0,12.8,36.0,0.0,0.0,46.0,2.0,84.0,1.0
1688792147,1849.0,16243.0,14800.0,180.0,1610.0,14600.0,1930.0,1010.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,3.0,10.0,1.0,23.0,12.8,36.0,0.0,0.0,35.0,0.0,85.0,1.0
1688792148,2029.0,16234.0,14800.0,180.0,1610.0,14200.0,1960.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,3.0,10.0,1.0,23.5,12.8,36.0,0.0,0.0,43.5,1.5,85.0,1.0
1688792149,1844.0,16243.0,14800.0,180.0,1610.0,14200.0,1960.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,24.0,12.8,36.0,0.0,0.0,52.0,3.0,86.0,1.0
1688792150,2032.0,16234.0,14800.0,190.0,1610.0,14200.0,1960.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,23.0,12.8,36.0,0.0,1.0,33.0,1.0,86.0,1.0
1688792151,1852.0,16243.0,14800.0,190.0,1610.0,14400.0,1950.0,1010.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,3.0,10.0,1.0,23.0,12.8,36.0,0.0,0.0,49.0,4.0,86.0,1.0
1688792152,2027.0,16238.0,14800.0,190.0,1610.0,14400.0,1950.0,1010.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,3.0,10.0,1.0,23.0,12.8,36.0,0.0,0.0,38.0,1.0,87.0,1.0
1688792153,1866.0,16243.0,14800.0,170.0,1610.0,14400.0,1950.0,1010.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,24.0,12.8,36.0,0.0,0.0,48.0,3.0,87.0,1.0
1688792154,2007.0,16234.0,14800.0,170.0,1610.0,14200.0,1990.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,23.0,12.8,36.0,0.0,1.0,41.0,0.0,88.0,1.0
1688792155,1838.0,16243.0,14800.0,170.0,1610.0,14200.0,1990.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,720.0,0.0,0.0,3.0,10.0,1.0,23.5,12.8,37.5,0.0,0.5,42.5,2.5,88.0,1.0
1688792156,2052.0,16234.0,14800.0,200.0,1610.0,14200.0,1990.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,120.0,540.0,0.0,0.0,0.0,720.0,0.0,0.0,3.0,10.0,1.0,24.0,12.8,39.0,0.0,0.0,44.0,5.0,89.0,1.0
1688792157,1849.0,16243.0,14800.0,200.0,1610.0,14400.0,1970.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,24.0,12.8,35.0,0.0,1.0,40.0,1.0,89.0,1.0
1688792158,2052.0,16234.0,14800.0,200.0,1610.0,14400.0,1970.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,23.0,12.8,39.0,0.0,0.0,50.0,4.0,89.0,1.0
1688792159,1838.0,16243.0,14800.0,170.0,1600.0,14400.0,1970.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,3.0,10.0,1.0,24.0,12.8,35.0,0.0,0.0,34.0,4.0,90.0,1.0
1688792160,2046.0,16234.0,14800.0,170.0,1600.0,14200.0,1990.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,3.0,10.0,1.0,23.0,12.8,39.0,0.0,0.0,48.0,1.0,90.0,1.0
1688792161,1838.0,16234.0,14800.0,170.0,1600.0,14200.0,1990.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,23.0,12.8,35.0,0.0,1.0,45.0,5.0,91.0,1.0
1688792162,2027.0,16234.0,14800.0,190.0,1610.0,14200.0,1990.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,24.0,12.8,38.0,0.0,0.0,40.0,0.0,91.0,1.0
1688792163,1821.0,16248.0,14800.0,190.0,1610.0,14400.0,2040.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,3.0,10.0,1.0,23.5,12.8,36.5,0.0,0.5,41.0,2.0,91.0,1.0
1688792164,2021.0,16238.0,14800.0,190.0,1610.0,14400.0,2040.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,3.0,10.0,1.0,23.0,12.8,35.0,0.0,1.0,42.0,4.0,92.0,1.0
1688792165,1838.0,16243.0,14800.0,180.0,1600.0,14400.0,2040.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,24.0,12.8,38.0,0.0,0.0,43.0,0.0,92.0,1.0
1688792166,2046.0,16234.0,14800.0,180.0,1600.0,14400.0,1990.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,24.0,12.8,35.0,0.0,0.0,41.0,3.0,93.0,1.0
1688792167,1813.0,16248.0,14800.0,180.0,1600.0,14400.0,1990.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,680.0,0.0,0.0,3.0,10.0,1.0,24.0,12.8,38.0,0.0,1.0,46.0,0.0,93.0,1.0
1688792168,2046.0,16234.0,14800.0,190.0,1610.0,14400.0,1990.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,120.0,540.0,0.0,0.0,0.0,680.0,0.0,0.0,3.0,10.0,1.0,24.0,12.8,35.0,0.0,0.0,50.0,3.0,93.0,1.0
1688792169,2013.0,16238.0,14800.0,190.0,1610.0,14400.0,1990.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,24.0,12.8,36.5,0.0,0.0,42.0,1.5,94.0,1.0
1688792170,1996.0,16238.0,14800.0,190.0,1610.0,14400.0,1990.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,24.0,12.8,38.0,0.0,0.0,34.0,0.0,94.0,1.0
1688792171,1883.0,16243.0,14800.0,170.0,1610.0,14400.0,1990.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,3.0,10.0,1.0,24.0,12.8,35.0,0.0,0.0,49.0,4.0,95.0,1.0
1688792172,2032.0,16238.0,14800.0,170.0,1610.0,14400.0,1980.0,1010.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,3.0,10.0,1.0,24.0,12.8,37.0,0.0,0.0,37.0,0.0,95.0,1.0
1688792173,1849.0,16248.0,14800.0,170.0,1610.0,14400.0,1980.0,1010.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,24.0,12.8,36.0,0.0,0.0,48.0,3.0,96.0,1.0
1688792174,1993.0,16238.0,14800.0,190.0,1610.0,14400.0,1980.0,1010.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,24.0,12.8,37.0,0.0,0.0,39.0,1.0,96.0,1.0
1688792175,1852.0,16248.0,14800.0,190.0,1610.0,14400.0,1990.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,3.0,10.0,1.0,24.0,12.8,36.0,0.0,0.0,43.0,2.0,96.0,1.0
1688792176,2052.0,16238.0,14800.0,190.0,1610.0,14400.0,1990.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,3.0,10.0,1.0,24.0,12.8,37.0,0.0,0.0,40.0,0.0,97.0,1.0
1688792177,1858.0,16248.0,14800.0,180.0,1600.0,14400.0,1990.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,24.0,12.8,36.5,0.0,0.0,43.5,1.0,97.0,1.0
1688792178,2021.0,16238.0,14800.0,180.0,1600.0,13800.0,2040.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,24.0,12.8,36.0,0.0,0.0,47.0,2.0,98.0,1.0
1688792179,1810.0,16248.0,14800.0,180.0,1600.0,13800.0,2040.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,3.0,10.0,1.0,24.0,12.8,36.0,0.0,1.0,32.0,1.0,98.0,1.0
1688792180,2024.0,16238.0,14600.0,220.0,1610.0,13800.0,2040.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,3.0,10.0,1.0,24.0,12.8,36.0,0.0,0.0,53.0,3.0,98.0,1.0
1688792181,1841.0,16248.0,14600.0,220.0,1610.0,14000.0,2030.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,24.0,12.8,36.0,0.0,0.0,34.0,1.0,99.0,1.0
1688792182,2027.0,16238.0,14600.0,220.0,1610.0,14000.0,2030.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,24.0,12.8,36.0,0.0,0.0,50.0,2.0,99.0,1.0
1688792183,1821.0,16248.0,14800.0,190.0,1610.0,14000.0,2030.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,3.0,10.0,1.0,24.0,12.8,36.0,0.0,0.0,46.0,2.0,100.0,1.0
1688792184,2027.0,16238.0,14800.0,190.0,1610.0,13400.0,2070.0,1010.0,16000.0,-130.0,16000.0,-130.0,3300.0,120.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,3.0,10.0,1.0,24.0,12.8,38.0,0.0,0.0,43.0,4.0,100.0,1.0
1688792185,1804.0,16248.0,14800.0,190.0,1610.0,13400.0,2070.0,1010.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,24.0,12.8,37.0,0.0,0.5,41.5,2.5,101.0,1.0
1688792186,2032.0,16238.0,14600.0,220.0,1610.0,13400.0,2070.0,1010.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,24.0,12.8,36.0,0.0,1.0,40.0,1.0,101.0,1.0
1688792187,1827.0,16253.0,14600.0,220.0,1610.0,14000.0,2030.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,3.0,10.0,1.0,24.0,12.8,39.0,0.0,0.0,48.0,3.0,101.0,1.0
1688792188,2038.0,16238.0,14600.0,220.0,1610.0,14000.0,2030.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,3.0,10.0,1.0,24.0,12.8,36.0,0.0,0.0,38.0,0.0,102.0,1.0
1688792189,1835.0,16248.0,14600.0,200.0,1610.0,14000.0,2030.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,24.0,12.8,39.0,0.0,0.0,50.0,3.0,102.0,1.0
1688792190,2035.0,16238.0,14600.0,200.0,1610.0,13800.0,2040.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,24.0,12.8,36.0,0.0,0.0,32.0,1.0,103.0,1.0
1688792191,1852.0,16248.0,14600.0,200.0,1610.0,13800.0,2040.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,3.0,10.0,1.0,24.0,12.8,39.0,0.0,0.0,37.0,3.0,103.0,1.0
1688792192,2035.0,16238.0,14600.0,200.0,1610.0,13800.0,2040.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,3.0,10.0,1.0,24.0,12.8,37.5,0.0,0.5,41.0,2.0,103.0,1.0
1688792193,1833.0,16248.0,14600.0,200.0,1610.0,14000.0,2030.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,24.0,12.8,36.0,0.0,1.0,45.0,1.0,104.0,1.0
1688792194,2027.0,16238.0,14600.0,200.0,1610.0,14000.0,2030.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,24.0,12.8,39.0,0.0,0.0,40.0,4.0,104.0,1.0
1688792195,1824.0,16253.0,14600.0,200.0,1610.0,14000.0,2030.0,1020.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,540.0,0.0,0.0,0.0,660.0,0.0,0.0,3.0,10.0,1.0,24.0,12.8,36.0,0.0,0.0,45.0,1.0,105.0,1.0
