TIME,Total_I,Total_U,MPPT1_Uin,MPPT1_Iin,MPPT1_Iout,MPPT2_Uin,MPPT2_Iin,MPPT2_Iout,BATTERY1_U,BATTERY1_I,BATTERY2_U,BATTERY2_I,UV_U_3V3,UV_I,POBC_I_5V,XMIT_A_12V,XMIT_B_12V,I_Atlas200DK-A,I_Atlas200DK-B,I_Pi-A,I_Pi-B,ATLAS_A_TEMP,ATLAS_B_TEMP,PI_A_TEMP,TEMP,POWER,MEM,AICORE,AICPU,CTRLCPU,MEM_BDWIDTH,INDEX,SUCCESS,FRAME_INDEX,FRAME_SUCCESS
1688867727,1456.0,15507.0,12200.0,290.0,1430.0,11800.0,2060.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,48.0,12.8,60.0,16.0,0.0,100.0,4.0,21.0,1.0,558.0,1.0
1688867728,1686.0,15497.0,12200.0,260.0,1440.0,11800.0,2060.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,740.0,0.0,0.0,11.0,23.0,5.0,48.0,12.8,60.0,16.0,0.0,100.0,14.0,21.0,1.0,570.0,1.0
1688867729,1481.0,15507.0,12200.0,260.0,1440.0,12000.0,2060.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,740.0,0.0,0.0,11.0,23.0,5.0,48.0,12.8,60.0,16.0,0.0,100.0,14.0,21.0,1.0,582.0,1.0
1688867730,1675.0,15493.0,12200.0,260.0,1440.0,12000.0,2060.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,1960.0,0.0,0.0,0.0,0.0,0.0,48.0,12.8,60.0,16.0,0.0,100.0,10.5,21.0,1.0,594.0,1.0
1688867731,1459.0,15507.0,12400.0,250.0,1430.0,12000.0,2060.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,1960.0,0.0,0.0,0.0,0.0,0.0,48.0,12.8,60.0,16.0,0.0,100.0,7.0,21.0,1.0,606.0,1.0
1688867732,1453.0,15507.0,12400.0,250.0,1430.0,12000.0,2040.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,740.0,0.0,0.0,11.0,23.0,5.0,48.0,12.8,60.0,16.0,0.0,100.0,11.0,21.0,1.0,618.0,1.0
1688867733,1456.0,15483.0,12400.0,250.0,1430.0,12000.0,2040.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,740.0,0.0,0.0,11.0,23.0,5.0,48.0,12.8,59.0,16.0,0.0,100.0,9.0,21.0,1.0,630.0,1.0
1688867734,1464.0,15507.0,12200.0,300.0,1430.0,12000.0,2040.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,48.0,12.8,60.0,16.0,0.0,100.0,13.0,21.0,1.0,641.0,1.0
1688867735,2474.0,15507.0,12200.0,300.0,1430.0,12000.0,2050.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,48.0,12.8,60.0,16.5,0.0,99.5,11.0,21.0,1.0,653.0,1.0
1688867736,1647.0,15497.0,12200.0,300.0,1430.0,12000.0,2050.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,740.0,0.0,0.0,11.0,23.0,5.0,48.0,12.8,60.0,17.0,0.0,99.0,9.0,21.0,1.0,665.0,1.0
1688867737,1467.0,15507.0,12400.0,240.0,1430.0,12000.0,2050.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,740.0,0.0,0.0,11.0,23.0,5.0,48.0,12.8,60.0,17.0,0.0,99.0,5.0,21.0,1.0,677.0,1.0
1688867738,1658.0,15497.0,12400.0,240.0,1430.0,12000.0,2040.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,740.0,0.0,0.0,0.0,0.0,0.0,48.0,12.8,60.0,17.0,0.0,100.0,9.0,21.0,1.0,689.0,1.0
1688867739,1481.0,15502.0,12400.0,240.0,1430.0,12000.0,2040.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,740.0,0.0,0.0,0.0,0.0,0.0,48.0,12.8,60.0,17.0,0.0,100.0,5.0,21.0,1.0,701.0,1.0
1688867740,1473.0,15507.0,12400.0,240.0,1430.0,12000.0,2040.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,740.0,0.0,0.0,11.0,23.0,5.0,48.0,12.8,60.0,17.0,0.0,100.0,8.0,21.0,1.0,712.0,1.0
1688867741,1476.0,15474.0,12400.0,240.0,1430.0,12000.0,2040.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,740.0,0.0,0.0,11.0,23.0,5.0,48.0,12.8,60.0,17.0,0.0,100.0,11.0,21.0,1.0,724.0,1.0
1688867742,1459.0,15511.0,12400.0,240.0,1430.0,12000.0,2040.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,740.0,0.0,0.0,0.0,0.0,0.0,48.0,12.8,60.0,16.0,0.0,100.0,5.0,21.0,1.0,736.0,1.0
1688867743,1439.0,15493.0,12200.0,240.0,1430.0,12000.0,2040.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,740.0,0.0,0.0,0.0,0.0,0.0,48.0,12.8,60.0,16.0,0.0,100.0,6.0,21.0,1.0,748.0,1.0
1688867744,1433.0,15507.0,12200.0,240.0,1430.0,12200.0,2040.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,11.0,23.0,5.0,48.0,12.8,60.0,16.0,0.0,100.0,8.0,21.0,1.0,760.0,1.0
1688867745,1459.0,15511.0,12200.0,240.0,1430.0,12200.0,2040.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,11.0,23.0,5.0,48.0,12.8,60.0,16.0,0.0,100.0,6.5,21.0,1.0,772.0,1.0
1688867746,1675.0,15497.0,12400.0,250.0,1440.0,12200.0,2040.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,740.0,0.0,0.0,0.0,0.0,0.0,48.0,12.8,60.0,16.0,0.0,100.0,5.0,21.0,1.0,784.0,1.0
1688867747,1433.0,15502.0,12400.0,250.0,1440.0,12000.0,2040.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,740.0,0.0,0.0,0.0,0.0,0.0,48.0,12.8,60.0,16.0,0.0,100.0,8.0,21.0,1.0,795.0,1.0
1688867748,1641.0,15488.0,12400.0,250.0,1440.0,12000.0,2040.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,11.0,23.0,5.0,48.0,12.8,60.0,16.0,0.0,100.0,9.0,21.0,1.0,807.0,1.0
1688867749,1433.0,15507.0,12400.0,250.0,1430.0,12000.0,2040.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,11.0,23.0,5.0,48.0,12.8,60.0,16.0,0.0,100.0,9.0,21.0,1.0,819.0,1.0
1688867750,1453.0,15511.0,12400.0,250.0,1430.0,12000.0,2050.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,48.0,12.8,60.0,16.0,0.0,100.0,8.5,21.0,1.0,831.0,1.0
1688867751,1453.0,15511.0,12400.0,250.0,1430.0,12000.0,2050.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,48.0,12.8,60.0,16.0,0.0,100.0,8.0,21.0,1.0,843.0,1.0
1688867752,1681.0,15497.0,12400.0,250.0,1430.0,12000.0,2050.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,11.0,23.0,5.0,48.0,12.8,59.0,15.0,0.0,100.0,8.0,21.0,1.0,855.0,1.0
1688867753,2131.0,15507.0,12400.0,250.0,1430.0,12000.0,2040.0,910.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,11.0,23.0,5.0,48.0,12.8,60.0,15.0,0.0,100.0,8.0,21.0,1.0,867.0,1.0
1688867754,1678.0,15502.0,12400.0,250.0,1430.0,12000.0,2040.0,910.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,740.0,0.0,0.0,0.0,0.0,0.0,48.0,12.8,60.0,16.0,0.0,100.0,8.0,21.0,1.0,878.0,1.0
1688867755,1447.0,15502.0,12200.0,240.0,1430.0,12000.0,2040.0,910.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,740.0,0.0,0.0,0.0,0.0,0.0,48.0,12.8,60.0,17.0,0.0,100.0,8.0,21.0,1.0,890.0,1.0
1688867756,1684.0,15497.0,12200.0,240.0,1430.0,12000.0,2060.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,760.0,0.0,0.0,11.0,23.0,5.0,48.0,12.8,60.0,17.0,0.0,100.0,10.0,21.0,1.0,902.0,1.0
1688867757,1436.0,15507.0,12200.0,240.0,1430.0,12000.0,2060.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,760.0,0.0,0.0,11.0,23.0,5.0,48.0,12.8,60.0,16.0,0.0,100.0,12.0,21.0,1.0,914.0,1.0
1688867758,1633.0,15497.0,12400.0,270.0,1430.0,12000.0,2060.0,900.0,15400.0,-250.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,1700.0,0.0,0.0,0.0,0.0,0.0,48.0,12.8,60.0,16.0,0.0,100.0,9.0,21.0,1.0,926.0,1.0
1688867759,1464.0,15507.0,12400.0,270.0,1430.0,12000.0,2040.0,910.0,15400.0,-250.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,1700.0,0.0,0.0,0.0,0.0,0.0,48.0,12.8,60.0,16.0,0.0,100.0,10.0,21.0,1.0,938.0,1.0
1688867760,1447.0,15511.0,12400.0,270.0,1430.0,12000.0,2040.0,910.0,15400.0,-250.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,780.0,0.0,0.0,11.0,23.0,5.0,48.0,12.8,60.0,16.0,0.0,100.0,11.0,21.0,1.0,949.0,1.0
1688867761,1484.0,15507.0,12600.0,220.0,1430.0,12000.0,2040.0,910.0,15400.0,-250.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,780.0,0.0,0.0,11.0,23.0,5.0,48.0,12.8,59.0,17.0,0.0,100.0,11.0,21.0,1.0,961.0,1.0
1688867762,1481.0,15511.0,12600.0,220.0,1430.0,12000.0,2040.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,760.0,0.0,0.0,0.0,0.0,0.0,48.0,12.8,60.0,17.0,0.0,99.0,13.0,21.0,1.0,973.0,1.0
1688867763,1470.0,15474.0,12600.0,220.0,1430.0,12000.0,2040.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,760.0,0.0,0.0,0.0,0.0,0.0,48.0,12.8,60.0,16.0,0.0,100.0,11.0,21.0,1.0,985.0,1.0
1688867764,1476.0,15493.0,12400.0,250.0,1430.0,12000.0,2040.0,900.0,15400.0,-240.0,15400.0,-250.0,3300.0,140.0,0.0,0.0,0.0,0.0,1980.0,0.0,0.0,11.0,23.0,5.0,49.0,12.8,60.0,16.0,0.0,100.0,9.0,21.0,1.0,997.0,1.0
1688867765,1495.0,15507.0,12400.0,250.0,1430.0,12200.0,2010.0,910.0,15400.0,-240.0,15400.0,-250.0,3300.0,140.0,0.0,0.0,0.0,0.0,1980.0,0.0,0.0,11.0,23.0,5.0,48.5,12.8,59.5,16.0,0.0,100.0,8.0,21.0,1.0,1009.0,1.0
1688867766,1686.0,15497.0,12400.0,250.0,1430.0,12200.0,2010.0,910.0,15400.0,-240.0,15400.0,-250.0,3300.0,140.0,0.0,0.0,0.0,0.0,780.0,0.0,0.0,0.0,0.0,0.0,48.0,12.8,59.0,16.0,0.0,100.0,7.0,21.0,1.0,1021.0,1.0
1688867767,1461.0,15511.0,12400.0,250.0,1430.0,12200.0,2010.0,910.0,15400.0,-240.0,15400.0,-250.0,3300.0,140.0,0.0,0.0,0.0,0.0,780.0,0.0,0.0,0.0,0.0,0.0,48.0,12.8,60.0,16.0,0.0,100.0,5.0,21.0,1.0,1032.0,1.0
1688867768,1655.0,15497.0,12400.0,250.0,1430.0,12000.0,2040.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,760.0,0.0,0.0,11.0,23.0,5.0,48.0,12.8,60.0,16.0,0.0,100.0,6.0,21.0,1.0,1044.0,1.0
1688867769,1484.0,15511.0,12400.0,250.0,1430.0,12000.0,2040.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,760.0,0.0,0.0,11.0,23.0,5.0,48.0,12.8,60.0,16.0,0.0,100.0,8.0,21.0,1.0,1056.0,1.0
1688867770,1476.0,15507.0,12400.0,250.0,1430.0,12000.0,2040.0,900.0,15400.0,-250.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,1940.0,0.0,0.0,0.0,0.0,0.0,48.0,12.8,61.0,16.0,0.0,100.0,6.5,21.0,1.0,1068.0,1.0
1688867771,1439.0,15507.0,12400.0,250.0,1430.0,12200.0,2030.0,900.0,15400.0,-250.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,1940.0,0.0,0.0,0.0,0.0,0.0,48.0,12.8,62.0,16.0,0.0,100.0,5.0,21.0,1.0,1080.0,1.0
1688867772,1467.0,15511.0,12400.0,250.0,1430.0,12200.0,2030.0,900.0,15400.0,-250.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,760.0,0.0,0.0,11.0,23.0,6.0,48.2,12.8,62.2,16.8,0.0,100.0,5.2,21.0,1.0,1092.0,1.0
1688867773,1450.0,15511.0,12400.0,250.0,1440.0,12200.0,2030.0,900.0,15400.0,-250.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,760.0,0.0,0.0,11.0,23.0,6.0,48.4,12.8,62.4,17.6,0.0,100.0,5.4,21.0,1.0,1104.0,1.0
1688867774,1467.0,15511.0,12400.0,250.0,1440.0,12000.0,2040.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,1960.0,0.0,0.0,0.0,0.0,0.0,48.6,12.8,62.6,18.4,0.0,100.0,5.6,21.0,1.0,1115.0,1.0
1688867775,1470.0,15511.0,12400.0,250.0,1440.0,12000.0,2040.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,1960.0,0.0,0.0,0.0,0.0,0.0,48.8,12.8,62.8,19.2,0.0,100.0,5.8,21.0,1.0,1127.0,1.0
1688867776,1695.0,15502.0,12400.0,250.0,1430.0,12000.0,2040.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,740.0,0.0,0.0,11.0,23.0,6.0,49.0,12.8,63.0,20.0,0.0,100.0,6.0,21.0,1.0,1139.0,1.0
1688867777,1419.0,15511.0,12400.0,250.0,1430.0,12000.0,2040.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,740.0,0.0,0.0,11.0,23.0,6.0,48.5,12.8,61.5,20.0,0.0,100.0,6.0,21.0,1.0,1151.0,1.0
1688867778,1653.0,15502.0,12400.0,250.0,1430.0,12000.0,2040.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,740.0,0.0,0.0,0.0,0.0,0.0,48.0,12.8,60.0,20.0,0.0,100.0,6.0,21.0,1.0,1163.0,1.0
1688867779,1433.0,15511.0,12400.0,260.0,1430.0,12000.0,2040.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,740.0,0.0,0.0,0.0,0.0,0.0,48.0,12.8,60.0,15.0,0.0,99.0,5.0,21.0,1.0,1175.0,1.0
1688867780,1684.0,15502.0,12400.0,260.0,1430.0,12000.0,2050.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,11.0,23.0,6.0,48.0,12.8,60.0,15.0,0.0,100.0,8.0,21.0,1.0,1186.0,1.0
1688867781,2341.0,15497.0,12400.0,260.0,1430.0,12000.0,2050.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,11.0,23.0,6.0,48.0,12.8,60.0,16.0,0.0,100.0,9.0,21.0,1.0,1198.0,1.0
1688867782,1619.0,15507.0,12400.0,220.0,1430.0,12000.0,2050.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,48.0,12.8,60.0,17.0,0.0,100.0,10.0,21.0,1.0,1210.0,1.0
1688867783,1388.0,15516.0,12400.0,220.0,1430.0,12000.0,2040.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,49.0,12.8,60.0,17.0,0.0,100.0,5.0,21.0,1.0,1222.0,1.0
1688867784,1388.0,15516.0,12400.0,220.0,1430.0,12000.0,2040.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,11.0,23.0,6.0,48.0,12.8,61.0,17.0,0.0,99.0,9.0,21.0,1.0,1234.0,1.0
1688867785,1428.0,15516.0,12400.0,250.0,1430.0,12000.0,2040.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,11.0,23.0,6.0,48.5,12.8,60.5,17.0,0.0,99.5,13.0,21.0,1.0,1246.0,1.0
1688867786,1616.0,15507.0,12400.0,250.0,1430.0,12000.0,2040.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,49.0,12.8,60.0,17.0,0.0,100.0,17.0,21.0,1.0,1258.0,0.0
1688867787,1431.0,15516.0,12400.0,250.0,1430.0,12000.0,2040.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,49.0,12.8,60.0,18.0,0.0,100.0,13.0,21.0,1.0,1269.0,1.0
1688867788,1647.0,15507.0,12400.0,250.0,1440.0,12000.0,2040.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,11.0,23.0,6.0,49.0,12.8,60.0,18.0,0.0,100.0,4.0,21.0,1.0,1281.0,1.0
1688867789,1425.0,15511.0,12400.0,250.0,1440.0,12000.0,2040.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,11.0,23.0,6.0,49.0,12.8,60.0,18.0,0.0,100.0,9.0,21.0,1.0,1293.0,0.0
1688867790,1445.0,15511.0,12400.0,250.0,1440.0,12000.0,2040.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,49.0,12.8,59.5,19.0,0.0,98.5,9.0,21.0,1.0,1305.0,1.0
1688867791,1428.0,15516.0,12400.0,240.0,1430.0,12000.0,2040.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,49.0,12.8,59.0,20.0,0.0,97.0,9.0,21.0,1.0,1317.0,1.0
1688867792,1476.0,15516.0,12400.0,240.0,1430.0,12000.0,2040.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,1940.0,0.0,0.0,11.0,23.0,6.0,48.0,12.8,41.0,20.0,0.0,58.0,1.0,22.0,1.0,0.0,-1.0
1688867793,1416.0,15516.0,12400.0,240.0,1430.0,12000.0,2040.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,1940.0,0.0,0.0,11.0,23.0,6.0,47.0,12.8,41.0,10.0,8.0,35.0,0.0,22.0,1.0,0.0,-1.0
1688867794,1447.0,15516.0,12400.0,250.0,1430.0,12000.0,2040.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,1780.0,0.0,0.0,0.0,0.0,0.0,47.0,12.8,41.0,10.0,0.0,54.0,2.0,22.0,1.0,0.0,-1.0
1688867795,1476.0,15502.0,12400.0,250.0,1430.0,12000.0,2040.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,80.0,0.0,0.0,0.0,0.0,1780.0,0.0,0.0,0.0,0.0,0.0,47.0,12.8,42.0,10.0,0.0,32.0,2.0,22.0,1.0,0.0,-1.0
1688867796,1439.0,15511.0,12400.0,250.0,1430.0,12000.0,2040.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,760.0,0.0,0.0,11.0,23.0,6.0,46.0,12.8,42.0,0.0,0.0,49.0,1.0,22.0,1.0,0.0,-1.0
1688867797,1495.0,15483.0,12400.0,250.0,1440.0,12000.0,2040.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,760.0,0.0,0.0,11.0,23.0,6.0,46.0,12.8,42.0,0.0,0.0,37.0,1.0,22.0,1.0,0.0,-1.0
1688867798,1641.0,15483.0,12400.0,250.0,1440.0,12000.0,2050.0,900.0,15400.0,-250.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,760.0,0.0,0.0,0.0,0.0,0.0,46.0,12.8,42.5,0.0,0.0,42.0,3.5,22.0,1.0,0.0,-1.0
1688867799,1453.0,15511.0,12400.0,250.0,1440.0,12000.0,2050.0,900.0,15400.0,-250.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,760.0,0.0,0.0,0.0,0.0,0.0,46.0,12.8,43.0,0.0,0.0,47.0,6.0,22.0,1.0,0.0,-1.0
1688867800,1633.0,15507.0,12200.0,300.0,1430.0,12000.0,2050.0,900.0,15400.0,-250.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,740.0,0.0,0.0,11.0,23.0,6.0,47.0,12.8,51.0,0.0,0.0,60.0,6.0,22.0,1.0,0.0,-1.0
1688867801,1439.0,15426.0,12200.0,300.0,1430.0,11800.0,2070.0,910.0,15400.0,-250.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,740.0,0.0,0.0,11.0,23.0,6.0,47.0,12.8,56.0,0.0,0.0,99.0,8.0,22.0,1.0,0.0,-1.0
1688867802,1636.0,15497.0,12200.0,300.0,1430.0,11800.0,2070.0,910.0,15200.0,-270.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,47.0,12.8,57.0,3.0,0.0,100.0,9.0,22.0,1.0,1.0,1.0
1688867803,1459.0,15511.0,12400.0,220.0,1430.0,11800.0,2070.0,910.0,15200.0,-270.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,47.5,12.8,57.5,3.0,0.0,100.0,8.5,22.0,1.0,13.0,1.0
1688867804,1450.0,15507.0,12400.0,220.0,1430.0,12000.0,2050.0,900.0,15200.0,-270.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,740.0,0.0,0.0,11.0,23.0,6.0,48.0,12.8,58.0,3.0,0.0,100.0,8.0,22.0,1.0,25.0,1.0
1688867805,1450.0,15511.0,12400.0,220.0,1430.0,12000.0,2050.0,900.0,15200.0,-270.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,740.0,0.0,0.0,11.0,23.0,6.0,48.0,12.8,58.0,15.0,0.0,100.0,8.0,22.0,1.0,37.0,1.0
1688867806,1464.0,15511.0,12400.0,250.0,1430.0,12000.0,2050.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,840.0,0.0,0.0,0.0,0.0,0.0,48.0,12.8,58.0,15.0,0.0,100.0,10.0,22.0,1.0,49.0,1.0
1688867807,1453.0,15450.0,12400.0,250.0,1430.0,15000.0,140.0,0.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,840.0,0.0,0.0,0.0,0.0,0.0,48.0,12.8,59.0,15.0,0.0,100.0,12.0,22.0,1.0,61.0,1.0
1688867808,1672.0,15478.0,12400.0,250.0,1430.0,15000.0,140.0,0.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,11.0,23.0,6.0,48.0,12.8,58.5,15.5,0.0,100.0,12.5,22.0,1.0,73.0,1.0
1688867809,1664.0,15511.0,12400.0,220.0,1440.0,15000.0,140.0,0.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,11.0,23.0,6.0,48.0,12.8,58.0,16.0,0.0,100.0,13.0,22.0,1.0,84.0,1.0
1688867810,2443.0,15502.0,12400.0,220.0,1440.0,12000.0,2050.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,760.0,0.0,0.0,0.0,0.0,0.0,48.0,12.8,59.0,16.0,0.0,100.0,11.0,22.0,1.0,96.0,1.0
1688867811,1453.0,15488.0,12400.0,220.0,1440.0,12000.0,2050.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,760.0,0.0,0.0,0.0,0.0,0.0,48.0,12.8,59.0,16.0,0.0,100.0,8.0,22.0,1.0,108.0,1.0
1688867812,1664.0,15502.0,12400.0,280.0,1430.0,12000.0,2050.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,11.0,23.0,6.0,48.0,12.8,59.0,16.0,0.0,100.0,11.0,22.0,1.0,120.0,1.0
1688867813,1467.0,15516.0,12400.0,280.0,1430.0,12000.0,2040.0,900.0,15400.0,-240.0,15400.0,-240.0,3300.0,140.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,11.0,23.0,6.0,48.0,12.8,59.0,16.0,0.0,100.0,9.5,22.0,1.0,132.0,1.0
