TIME,Total_I,Total_U,MPPT1_Uin,MPPT1_Iin,MPPT1_Iout,MPPT2_Uin,MPPT2_Iin,MPPT2_Iout,BATTERY1_U,BATTERY1_I,BATTERY2_U,BATTERY2_I,UV_U_3V3,UV_I,POBC_I_5V,XMIT_A_12V,XMIT_B_12V,I_Atlas200DK-A,I_Atlas200DK-B,I_Pi-A,I_Pi-B,ATLAS_A_TEMP,ATLAS_B_TEMP,PI_A_TEMP,TEMP,POWER,MEM,AICORE,AICPU,CTRLCPU,MEM_BDWIDTH,INDEX,SUCCESS
1688877581,1211.0,15903.0,13400.0,200.0,1480.0,12400.0,2010.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,7.0,16.0,2.0,33.0,12.8,37.0,0.0,0.0,30.4,0.8,1209.0,1.0
1688877582,1228.0,15903.0,13400.0,200.0,1480.0,12400.0,2010.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,33.0,12.8,37.0,0.0,0.0,36.0,1.0,1210.0,1.0
1688877583,1217.0,15903.0,13400.0,170.0,1470.0,12400.0,2010.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,33.0,12.8,37.0,0.0,0.0,37.0,0.5,1210.0,1.0
1688877584,1225.0,15903.0,13400.0,170.0,1470.0,12400.0,2020.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,7.0,16.0,2.0,33.0,12.8,37.0,0.0,0.0,38.0,0.0,1210.0,1.0
1688877585,1242.0,15903.0,13400.0,170.0,1470.0,12400.0,2020.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,7.0,16.0,2.0,34.0,12.8,38.0,0.0,0.0,24.0,1.0,1211.0,1.0
1688877586,1220.0,15903.0,13400.0,170.0,1460.0,12400.0,2020.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,34.0,12.8,37.0,0.0,0.0,51.0,4.0,1211.0,1.0
1688877587,1217.0,15903.0,13400.0,170.0,1460.0,12400.0,2010.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,34.0,12.8,37.0,0.0,0.0,43.0,2.5,1212.0,1.0
1688877588,1217.0,15903.0,13400.0,170.0,1460.0,12400.0,2010.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,7.0,16.0,2.0,34.0,12.8,37.0,0.0,0.0,35.0,1.0,1212.0,1.0
1688877589,1192.0,15908.0,13400.0,160.0,1470.0,12400.0,2010.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,7.0,16.0,2.0,34.0,12.8,37.0,0.0,0.0,38.0,4.0,1212.0,1.0
1688877590,1431.0,15894.0,13400.0,160.0,1470.0,12400.0,2020.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,33.0,12.8,37.0,0.0,1.0,42.0,0.0,1213.0,1.0
1688877591,1234.0,15908.0,13400.0,160.0,1470.0,12400.0,2020.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,34.0,12.8,37.0,0.0,0.0,45.0,4.0,1213.0,1.0
1688877592,1223.0,15903.0,13400.0,180.0,1470.0,12400.0,2020.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,7.0,16.0,2.0,34.0,12.8,37.0,0.0,0.0,39.0,0.0,1214.0,1.0
1688877593,1217.0,15903.0,13400.0,180.0,1470.0,12400.0,2010.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,7.0,16.0,2.0,33.5,12.8,37.0,0.0,0.0,43.0,1.5,1214.0,1.0
1688877594,1208.0,15903.0,13400.0,180.0,1470.0,12400.0,2010.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,33.0,12.8,37.0,0.0,0.0,47.0,3.0,1215.0,1.0
1688877595,1239.0,15903.0,13400.0,190.0,1470.0,12400.0,2010.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,34.0,12.8,37.0,0.0,0.0,37.0,1.0,1215.0,1.0
1688877596,1194.0,15908.0,13400.0,190.0,1470.0,12400.0,2010.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,7.0,16.0,2.0,34.0,12.8,38.0,0.0,0.0,37.0,3.0,1215.0,1.0
1688877597,1234.0,15903.0,13400.0,190.0,1470.0,12400.0,2010.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,7.0,16.0,2.0,34.0,12.8,37.0,0.0,1.0,46.0,0.0,1216.0,1.0
1688877598,1228.0,15903.0,13400.0,160.0,1470.0,12400.0,2010.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,33.0,12.8,40.0,0.0,0.0,38.0,4.0,1216.0,1.0
1688877599,1217.0,15903.0,13400.0,160.0,1470.0,12400.0,2010.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,33.0,12.8,37.0,0.0,0.0,48.0,0.0,1217.0,1.0
1688877600,1237.0,15903.0,13400.0,160.0,1470.0,12400.0,2010.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,7.0,16.0,2.0,34.0,12.8,40.0,0.0,0.0,39.0,2.0,1217.0,1.0
1688877601,1194.0,15903.0,13400.0,190.0,1480.0,12400.0,2010.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,7.0,16.0,2.0,34.0,12.8,38.5,0.0,0.0,41.5,1.0,1217.0,1.0
1688877602,1253.0,15903.0,13400.0,190.0,1480.0,12200.0,2030.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,34.0,12.8,37.0,0.0,0.0,44.0,0.0,1218.0,1.0
1688877603,1197.0,15903.0,13400.0,190.0,1480.0,12200.0,2030.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,34.0,12.8,40.0,0.0,0.0,41.0,1.0,1218.0,1.0
1688877604,1203.0,15903.0,13400.0,160.0,1470.0,12200.0,2030.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,7.0,16.0,2.0,34.0,12.8,37.0,0.0,1.0,46.0,1.0,1219.0,1.0
1688877605,1214.0,15908.0,13400.0,160.0,1470.0,12400.0,2030.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,7.0,16.0,2.0,34.0,12.8,40.0,0.0,0.0,35.0,1.0,1219.0,1.0
1688877606,1208.0,15908.0,13400.0,160.0,1470.0,12400.0,2030.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,34.0,12.8,37.0,0.0,1.0,52.0,0.0,1220.0,1.0
1688877607,1220.0,15903.0,13400.0,200.0,1460.0,12400.0,2030.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,34.0,12.8,39.0,0.0,0.0,34.0,1.0,1220.0,1.0
1688877608,1228.0,15903.0,13400.0,200.0,1460.0,12400.0,2010.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,7.0,16.0,2.0,34.0,12.8,38.0,0.0,0.0,42.5,1.0,1220.0,1.0
1688877609,1200.0,15908.0,13400.0,200.0,1460.0,12400.0,2010.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,7.0,16.0,2.0,34.0,12.8,37.0,0.0,0.0,51.0,1.0,1221.0,1.0
1688877610,1239.0,15903.0,13400.0,190.0,1460.0,12400.0,2010.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,34.0,12.8,38.0,0.0,1.0,35.0,1.0,1221.0,1.0
1688877611,1203.0,15908.0,13400.0,190.0,1460.0,12400.0,2010.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,34.0,12.8,37.0,0.0,0.0,39.0,2.0,1222.0,1.0
1688877612,1422.0,15894.0,13400.0,190.0,1460.0,12400.0,2010.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,7.0,16.0,2.0,33.0,12.8,38.0,0.0,0.0,42.0,2.0,1222.0,1.0
1688877613,1217.0,15908.0,13400.0,130.0,1460.0,12400.0,2010.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,7.0,16.0,2.0,33.0,12.8,37.0,0.0,0.0,47.0,3.0,1222.0,1.0
1688877614,1234.0,15903.0,13400.0,130.0,1460.0,12400.0,2010.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,34.0,12.8,38.0,0.0,1.0,36.0,1.0,1223.0,1.0
1688877615,1197.0,15908.0,13400.0,130.0,1460.0,12400.0,2010.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,34.0,12.8,37.0,0.0,0.0,52.0,4.0,1223.0,1.0
1688877616,1214.0,15908.0,13400.0,180.0,1470.0,12400.0,2010.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,7.0,16.0,2.0,33.5,12.8,37.0,0.0,0.5,41.5,2.5,1224.0,1.0
1688877617,1223.0,15908.0,13400.0,180.0,1470.0,12400.0,2010.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,7.0,16.0,2.0,33.0,12.8,37.0,0.0,1.0,31.0,1.0,1224.0,1.0
1688877618,1411.0,15898.0,13400.0,180.0,1470.0,12400.0,2010.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,34.0,12.8,37.0,0.0,0.0,53.0,4.0,1225.0,1.0
1688877619,1228.0,15903.0,13400.0,180.0,1470.0,12400.0,2010.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,34.0,12.8,37.0,0.0,0.0,45.0,2.0,1225.0,1.0
1688877620,1245.0,15908.0,13400.0,180.0,1470.0,12600.0,1970.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,7.0,16.0,2.0,34.0,12.8,38.0,0.0,0.0,40.0,5.0,1225.0,1.0
1688877621,1267.0,15903.0,13400.0,180.0,1470.0,12600.0,1970.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,7.0,16.0,2.0,34.0,12.8,37.0,0.0,1.0,41.0,1.0,1226.0,1.0
1688877622,1428.0,15908.0,13400.0,160.0,1460.0,12600.0,1970.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,34.0,12.8,40.0,0.0,0.0,46.0,5.0,1226.0,1.0
1688877623,1206.0,15903.0,13400.0,160.0,1460.0,12400.0,1980.0,880.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,34.0,12.8,38.5,0.0,0.0,43.0,3.0,1227.0,1.0
1688877624,1220.0,15908.0,13400.0,160.0,1460.0,12400.0,1980.0,880.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,7.0,16.0,2.0,34.0,12.8,37.0,0.0,0.0,40.0,1.0,1227.0,1.0
1688877625,1223.0,15908.0,13400.0,150.0,1470.0,12400.0,1980.0,880.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,7.0,16.0,2.0,34.0,12.8,40.0,0.0,0.0,47.0,5.0,1227.0,1.0
1688877626,1237.0,15908.0,13400.0,150.0,1470.0,12600.0,1970.0,880.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,34.0,12.8,37.0,0.0,0.0,49.0,2.0,1228.0,1.0
1688877627,1208.0,15903.0,13400.0,150.0,1470.0,12600.0,1970.0,880.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,34.0,12.8,40.0,0.0,0.0,38.0,5.0,1228.0,1.0
1688877628,1217.0,15908.0,13400.0,140.0,1460.0,12600.0,1970.0,880.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,7.0,16.0,2.0,34.0,12.8,37.0,0.0,1.0,46.0,3.0,1229.0,1.0
1688877629,1206.0,15908.0,13400.0,140.0,1460.0,12400.0,1980.0,880.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,7.0,16.0,2.0,34.0,12.8,40.0,0.0,0.0,38.0,3.0,1229.0,1.0
1688877630,1220.0,15903.0,13400.0,140.0,1460.0,12400.0,1980.0,880.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,33.0,12.8,37.0,0.0,0.0,48.0,1.0,1230.0,1.0
1688877631,1200.0,15908.0,13400.0,130.0,1460.0,12400.0,1980.0,880.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,33.5,12.8,38.0,0.0,0.0,43.5,2.5,1230.0,1.0
1688877632,1206.0,15908.0,13400.0,130.0,1460.0,12600.0,1960.0,880.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,7.0,16.0,2.0,34.0,12.8,39.0,0.0,0.0,39.0,4.0,1230.0,1.0
1688877633,1223.0,15908.0,13400.0,130.0,1460.0,12600.0,1960.0,880.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,7.0,16.0,2.0,33.0,12.8,37.0,0.0,0.0,45.0,3.0,1231.0,1.0
1688877634,1208.0,15908.0,13200.0,220.0,1470.0,12600.0,1960.0,880.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,34.0,12.8,38.0,0.0,1.0,43.0,4.0,1231.0,1.0
1688877635,1214.0,15908.0,13200.0,220.0,1470.0,12400.0,1980.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,34.0,12.8,37.0,0.0,0.0,48.0,3.0,1232.0,1.0
1688877636,1223.0,15908.0,13200.0,220.0,1470.0,12400.0,1980.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,7.0,16.0,2.0,33.0,12.8,38.0,0.0,0.0,35.0,4.0,1232.0,1.0
1688877637,1217.0,15908.0,13200.0,220.0,1470.0,12400.0,1980.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,7.0,16.0,2.0,34.0,12.8,37.0,0.0,0.0,52.0,2.0,1232.0,1.0
1688877638,1442.0,15898.0,13200.0,220.0,1470.0,12600.0,1970.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,34.0,12.8,38.0,0.0,1.0,31.0,3.0,1233.0,1.0
1688877639,1234.0,15908.0,13200.0,220.0,1470.0,12600.0,1970.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,34.0,12.8,37.5,0.0,0.5,41.0,2.0,1233.0,1.0
1688877640,1220.0,15908.0,13200.0,220.0,1470.0,12600.0,1970.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,7.0,16.0,2.0,34.0,12.8,37.0,0.0,0.0,51.0,1.0,1234.0,1.0
1688877641,1237.0,15908.0,13200.0,220.0,1470.0,12600.0,1960.0,880.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,7.0,16.0,2.0,34.0,12.8,38.0,0.0,0.0,35.0,3.0,1234.0,1.0
1688877642,1206.0,15913.0,13200.0,220.0,1470.0,12600.0,1960.0,880.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,34.0,12.8,37.0,0.0,1.0,38.0,4.0,1234.0,1.0
1688877643,1239.0,15908.0,13000.0,230.0,1470.0,12600.0,1960.0,880.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,34.0,12.8,37.0,0.0,0.0,43.0,0.0,1235.0,1.0
1688877644,1228.0,15823.0,13000.0,230.0,1470.0,12600.0,2000.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,7.0,16.0,2.0,34.0,12.8,37.0,0.0,0.0,44.0,4.0,1235.0,1.0
1688877645,1223.0,15870.0,13000.0,230.0,1470.0,12600.0,2000.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,7.0,16.0,2.0,34.0,12.8,37.0,0.0,0.0,41.0,0.0,1236.0,1.0
1688877646,1228.0,15903.0,13000.0,250.0,1470.0,12600.0,2000.0,890.0,15600.0,-200.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,34.0,12.8,37.0,0.0,0.0,44.5,2.0,1236.0,1.0
1688877647,1220.0,15908.0,13000.0,250.0,1470.0,12600.0,1960.0,880.0,15600.0,-200.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,34.0,12.8,37.0,0.0,0.0,48.0,4.0,1237.0,1.0
1688877648,1214.0,15908.0,13000.0,250.0,1470.0,12600.0,1960.0,880.0,15600.0,-200.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,7.0,16.0,2.0,34.0,12.8,37.0,0.0,0.0,34.0,1.0,1237.0,1.0
1688877649,1237.0,15903.0,13000.0,240.0,1470.0,12600.0,1960.0,880.0,15600.0,-200.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,7.0,16.0,2.0,34.0,12.8,39.0,0.0,0.0,38.0,1.0,1237.0,1.0
1688877650,1239.0,15908.0,13000.0,240.0,1470.0,12600.0,1960.0,880.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,33.0,12.8,37.0,0.0,1.0,46.0,1.0,1238.0,1.0
1688877651,1200.0,15908.0,13000.0,240.0,1470.0,12600.0,1960.0,880.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,34.0,12.8,40.0,0.0,0.0,37.0,0.0,1238.0,1.0
1688877652,1391.0,15898.0,13000.0,250.0,1470.0,12600.0,1960.0,880.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,7.0,16.0,2.0,34.0,12.8,37.0,0.0,0.0,49.0,1.0,1239.0,1.0
1688877653,1223.0,15908.0,13000.0,250.0,1470.0,12400.0,1980.0,880.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,7.0,16.0,2.0,34.0,12.8,38.5,0.0,0.0,43.5,0.5,1239.0,1.0
1688877654,1217.0,15908.0,13000.0,250.0,1470.0,12400.0,1980.0,880.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,34.0,12.8,40.0,0.0,0.0,38.0,0.0,1239.0,1.0
1688877655,1225.0,15908.0,13000.0,240.0,1470.0,12400.0,1980.0,880.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,34.0,12.8,37.0,0.0,1.0,45.0,1.0,1240.0,1.0
1688877656,1265.0,15908.0,13000.0,240.0,1470.0,12400.0,1990.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,7.0,16.0,2.0,34.0,12.8,37.0,0.0,0.5,42.0,1.0,1240.0,1.0
1688877657,1231.0,15908.0,13000.0,240.0,1470.0,12400.0,1990.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,7.0,16.0,2.0,34.0,12.8,37.0,0.0,0.0,39.0,1.0,1241.0,1.0
1688877658,1203.0,15913.0,13000.0,250.0,1470.0,12400.0,1990.0,890.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,34.0,12.8,38.0,0.0,1.0,46.0,0.0,1241.0,1.0
1688877659,1200.0,15913.0,13000.0,250.0,1470.0,12600.0,1960.0,880.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,34.0,12.8,37.0,0.0,0.0,36.0,0.0,1241.0,1.0
1688877660,1225.0,15908.0,13000.0,250.0,1470.0,12600.0,1960.0,880.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,7.0,16.0,2.0,33.0,12.8,37.0,0.0,0.0,50.0,1.0,1242.0,1.0
1688877661,1203.0,15913.0,13000.0,220.0,1470.0,12600.0,1960.0,880.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,7.0,16.0,2.0,33.0,12.8,37.0,0.0,0.0,43.0,0.8,1242.0,1.0
1688877662,1217.0,15908.0,13000.0,220.0,1470.0,12600.0,1960.0,880.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,33.0,12.8,37.0,0.0,0.0,36.0,0.7,1242.0,1.0
1688877663,1206.0,15908.0,13000.0,220.0,1470.0,12600.0,1960.0,880.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,33.0,12.8,37.0,0.0,0.0,29.0,0.5,1242.0,1.0
1688877664,1231.0,15913.0,12800.0,270.0,1470.0,12600.0,1960.0,880.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,7.0,16.0,2.0,33.0,12.8,37.0,0.0,0.0,22.0,0.3,1242.0,1.0
1688877665,1208.0,15908.0,12800.0,270.0,1470.0,12600.0,1960.0,880.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,7.0,16.0,2.0,33.0,12.8,37.0,0.0,0.0,15.0,0.2,1242.0,1.0
1688877666,1228.0,15908.0,12800.0,270.0,1470.0,12600.0,1960.0,880.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,33.0,12.8,37.0,0.0,0.0,8.0,0.0,1242.0,1.0
1688877667,1223.0,15908.0,13000.0,270.0,1460.0,12600.0,1960.0,880.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,33.0,12.8,40.0,0.0,0.0,29.0,1.0,1242.0,1.0
1688877668,1414.0,15903.0,13000.0,270.0,1460.0,12600.0,1950.0,880.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,7.0,16.0,2.0,34.0,12.8,37.0,0.0,0.0,50.0,1.0,1243.0,1.0
1688877669,1245.0,15908.0,13000.0,270.0,1460.0,12600.0,1950.0,880.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,7.0,16.0,2.0,33.0,12.8,39.0,0.0,0.0,34.0,2.0,1243.0,1.0
1688877670,1248.0,15908.0,13000.0,240.0,1460.0,12600.0,1950.0,880.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,34.0,12.8,37.0,0.0,0.0,48.0,1.0,1243.0,1.0
1688877671,1248.0,15908.0,13000.0,240.0,1460.0,12600.0,1960.0,880.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,33.5,12.8,37.5,0.0,0.0,42.0,1.0,1244.0,1.0
1688877672,1225.0,15908.0,13000.0,240.0,1460.0,12600.0,1960.0,880.0,15800.0,-180.0,15800.0,-180.0,3300.0,140.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,7.0,16.0,2.0,33.0,12.8,38.0,0.0,0.0,36.0,1.0,1244.0,1.0
