TIME,Total_I,Total_U,MPPT1_Uin,MPPT1_Iin,MPPT1_Iout,MPPT2_Uin,MPPT2_Iin,MPPT2_Iout,BATTERY1_U,BATTERY1_I,BATTERY2_U,BATTERY2_I,UV_U_3V3,UV_I,POBC_I_5V,XMIT_A_12V,XMIT_B_12V,I_Atlas200DK-A,I_Atlas200DK-B,I_Pi-A,I_Pi-B,ATLAS_A_TEMP,ATLAS_B_TEMP,PI_A_TEMP,FREQUENCY(48),VOLT,TEMP
1689913595,1141.0,16073.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,900.0,0.0,4.0,5.0,10.0,1701922816.0,0.9082,83.4
1689913596,1189.0,16073.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,900.0,0.0,4.0,5.0,10.0,1677374976.0,0.9189,83.2
1689913597,1172.0,16073.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,960.0,0.0,0.0,0.0,0.0,1677427712.0,0.9189,84.7
1689913598,1161.0,16073.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,960.0,0.0,0.0,0.0,0.0,1629386752.0,0.9084,84.7
1689913599,1163.0,16073.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,1000.0,0.0,4.0,5.0,10.0,1677427712.0,0.9084,83.7
1689913600,1166.0,16068.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,1000.0,0.0,4.0,5.0,10.0,1580396544.0,0.8976,83.2
1689913601,1169.0,16068.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,920.0,0.0,0.0,0.0,0.0,1629386752.0,0.9084,82.7
1689913602,1178.0,16068.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,920.0,0.0,0.0,0.0,0.0,1677374976.0,0.9189,84.2
1689913603,1152.0,16073.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,900.0,0.0,4.0,5.0,10.0,1677427712.0,0.9189,84.7
1689913604,1180.0,16068.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,900.0,0.0,4.0,5.0,10.0,1726417920.0,0.9297,83.7
1689913605,1180.0,16073.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,920.0,0.0,0.0,0.0,0.0,1629386752.0,0.9084,83.7
1689913606,1161.0,16073.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,920.0,0.0,0.0,0.0,0.0,1677427712.0,0.9189,84.2
1689913607,1178.0,16068.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,920.0,0.0,4.0,5.0,10.0,1677427712.0,0.9189,82.7
1689913608,1194.0,16073.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,920.0,0.0,4.0,5.0,10.0,1677427712.0,0.9189,82.7
1689913609,1175.0,16068.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,920.0,0.0,0.0,0.0,0.0,1653407232.0,0.9136,83.4
1689913610,1175.0,16068.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,920.0,0.0,0.0,0.0,0.0,1629386752.0,0.9084,84.2
1689913611,1178.0,16068.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,960.0,0.0,4.0,5.0,10.0,1629386752.0,0.9084,83.7
1689913612,1172.0,16068.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,960.0,0.0,4.0,5.0,10.0,1629439488.0,0.9297,84.2
1689913613,1147.0,16073.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,1629439488.0,0.9084,84.7
1689913614,1400.0,16054.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,1629386752.0,0.9189,83.2
1689913615,1149.0,16068.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,920.0,0.0,4.0,5.0,10.0,1531406208.0,0.8868,83.2
1689913616,1163.0,16068.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,920.0,0.0,4.0,5.0,10.0,1629439488.0,0.9297,84.2
1689913617,1169.0,16068.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,960.0,0.0,0.0,0.0,0.0,1677427712.0,0.9189,83.7
1689913618,1166.0,16068.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,960.0,0.0,0.0,0.0,0.0,1580396544.0,0.9084,83.7
1689913619,1166.0,16068.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,900.0,0.0,4.0,5.0,10.0,1580396544.0,0.8976,84.2
1689913620,1377.0,16059.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-170.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,900.0,0.0,4.0,5.0,10.0,1629439488.0,0.9084,82.7
1689913621,1141.0,16068.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-170.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,920.0,0.0,0.0,0.0,0.0,1726417920.0,0.9297,84.2
1689913622,1377.0,16054.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-170.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,920.0,0.0,0.0,0.0,0.0,1629386752.0,0.9084,84.2
1689913623,1172.0,16068.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-170.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,920.0,0.0,4.0,5.0,10.0,1629413120.0,0.9084,84.0
1689913624,1388.0,16054.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,920.0,0.0,4.0,5.0,10.0,1629439488.0,0.9084,83.7
1689913625,1172.0,16068.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,860.0,0.0,0.0,0.0,0.0,1629386752.0,0.8868,83.2
1689913626,1391.0,16054.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,860.0,0.0,0.0,0.0,0.0,1726417920.0,0.9297,84.2
1689913627,1163.0,16068.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,960.0,0.0,4.0,5.0,10.0,1677427712.0,0.9189,83.7
1689913628,1355.0,16059.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,960.0,0.0,4.0,5.0,10.0,1629386752.0,0.9084,84.2
1689913629,1158.0,16068.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,960.0,0.0,0.0,0.0,0.0,1629439488.0,0.9084,83.2
1689913630,1388.0,16054.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,960.0,0.0,0.0,0.0,0.0,1580396544.0,0.8976,83.7
1689913631,1149.0,16064.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,900.0,0.0,4.0,5.0,10.0,1726417920.0,0.9297,84.7
1689913632,1374.0,16054.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,900.0,0.0,4.0,5.0,10.0,1677427712.0,0.8976,84.2
1689913633,1194.0,16064.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,1020.0,0.0,0.0,0.0,0.0,1580396544.0,0.8976,84.2
1689913634,1402.0,16054.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,15800.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,1020.0,0.0,0.0,0.0,0.0,1726417920.0,0.9297,82.7
1689913635,1133.0,16068.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,15800.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,1000.0,0.0,4.0,5.0,10.0,1629386752.0,0.9084,82.7
1689913636,1377.0,16054.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,15800.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,1000.0,0.0,4.0,5.0,10.0,1580396544.0,0.9084,82.7
1689913637,1175.0,16068.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,15800.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,980.0,0.0,0.0,0.0,0.0,1604918016.0,0.9084,83.7
1689913638,1374.0,16054.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,980.0,0.0,0.0,0.0,0.0,1629439488.0,0.9084,84.7
1689913639,1183.0,16064.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,960.0,0.0,4.0,5.0,10.0,1677427712.0,0.9189,83.7
1689913640,1388.0,16054.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,-160.0,16000.0,-160.0,3300.0,140.0,600.0,0.0,0.0,0.0,0.0,960.0,0.0,4.0,5.0,10.0,1580396544.0,0.8976,83.2
1689913641,1175.0,16064.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1677374976.0,0.9189,82.7
1689913642,1349.0,16054.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1677374976.0,0.9189,83.2
1689913643,1175.0,16064.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,960.0,0.0,4.0,5.0,10.0,1726417920.0,0.9297,83.7
1689913644,1405.0,16054.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-170.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,960.0,0.0,4.0,5.0,10.0,1775460992.0,0.9405,84.2
1689913645,1166.0,16064.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-170.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,960.0,0.0,0.0,0.0,0.0,1629386752.0,0.8976,82.7
1689913646,1155.0,16064.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-170.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,960.0,0.0,0.0,0.0,0.0,1629386752.0,0.9084,85.2
1689913647,1155.0,16064.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-170.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,920.0,0.0,4.0,5.0,10.0,1726417920.0,0.9297,83.2
1689913648,1377.0,16054.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,920.0,0.0,4.0,5.0,10.0,1629386752.0,0.9084,84.2
1689913649,1175.0,16064.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,920.0,0.0,0.0,0.0,0.0,1629386752.0,0.9084,82.7
1689913650,1388.0,16054.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,920.0,0.0,0.0,0.0,0.0,1629386752.0,0.9084,83.4
1689913651,1149.0,16064.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,900.0,0.0,4.0,5.0,9.0,1629386752.0,0.9084,84.2
1689913652,1599.0,16050.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,600.0,0.0,0.0,0.0,0.0,900.0,0.0,4.0,5.0,9.0,1677427712.0,0.9189,83.7
1689913653,1180.0,16064.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,920.0,0.0,0.0,0.0,0.0,1677374976.0,0.9189,82.7
1689913654,1374.0,16054.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,920.0,0.0,0.0,0.0,0.0,1677427712.0,0.9189,83.2
1689913655,1166.0,16064.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,960.0,0.0,4.0,5.0,9.0,1580396544.0,0.8976,83.2
1689913656,1355.0,16054.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,960.0,0.0,4.0,5.0,9.0,1677374976.0,0.9189,83.2
1689913657,1155.0,16064.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,1726417920.0,0.9297,84.2
1689913658,1357.0,16054.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,1726417920.0,0.9297,83.2
1689913659,1183.0,16064.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,1000.0,0.0,4.0,5.0,9.0,1677427712.0,0.9084,82.7
1689913660,1613.0,16040.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,1000.0,0.0,4.0,5.0,9.0,1629386752.0,0.9084,84.2
1689913661,1220.0,16059.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,1677427712.0,0.9189,83.2
1689913662,1360.0,16050.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,1726417920.0,0.9297,84.2
1689913663,1166.0,16064.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,860.0,0.0,4.0,5.0,10.0,1629386752.0,0.9084,82.7
1689913664,1352.0,16054.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,860.0,0.0,4.0,5.0,10.0,1580396480.0,0.8976,83.0
1689913665,1374.0,16054.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,920.0,0.0,0.0,0.0,0.0,1531406208.0,0.8868,83.2
1689913666,1355.0,16050.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,920.0,0.0,0.0,0.0,0.0,1677427712.0,0.9189,83.7
1689913667,1163.0,16059.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,940.0,0.0,4.0,5.0,10.0,1677374976.0,0.9189,84.2
1689913668,1377.0,16050.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-170.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,940.0,0.0,4.0,5.0,10.0,1775460992.0,0.9405,82.7
1689913669,1186.0,16059.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-170.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,920.0,0.0,0.0,0.0,0.0,1580396544.0,0.9297,83.2
1689913670,1346.0,16050.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-170.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,920.0,0.0,0.0,0.0,0.0,1677374976.0,0.9189,83.2
1689913671,1155.0,16059.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-170.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,960.0,0.0,4.0,5.0,10.0,1677374976.0,0.9189,83.2
1689913672,1400.0,16050.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,960.0,0.0,4.0,5.0,10.0,1677427712.0,0.9189,84.2
1689913673,1161.0,16059.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,1580343808.0,0.9084,84.2
1689913674,1155.0,16059.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,1629386752.0,0.9084,84.2
1689913675,1166.0,16064.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,920.0,0.0,4.0,5.0,10.0,1629439488.0,0.9084,83.7
1689913676,1408.0,16050.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,920.0,0.0,4.0,5.0,10.0,1653433600.0,0.9084,83.7
1689913677,1194.0,16059.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,860.0,0.0,0.0,0.0,0.0,1677427712.0,0.9084,83.7
1689913678,1346.0,16040.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,860.0,0.0,0.0,0.0,0.0,1629386752.0,0.9084,84.2
1689913679,1172.0,16059.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,900.0,0.0,4.0,5.0,9.0,1677427712.0,0.9084,82.7
1689913680,1380.0,16050.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,900.0,0.0,4.0,5.0,9.0,1629386752.0,0.9084,83.7
1689913681,1169.0,16059.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,960.0,0.0,0.0,0.0,0.0,1629386752.0,0.9084,82.7
1689913682,1377.0,16050.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,960.0,0.0,0.0,0.0,0.0,1726417920.0,0.9297,83.7
1689913683,1183.0,16059.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,960.0,0.0,4.0,5.0,9.0,1580396544.0,0.8976,83.2
1689913684,1380.0,16050.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,960.0,0.0,4.0,5.0,9.0,1629386752.0,0.9084,82.7
1689913685,1192.0,16059.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,960.0,0.0,0.0,0.0,0.0,1580396544.0,0.8976,83.7
1689913686,1248.0,16054.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,15800.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,960.0,0.0,0.0,0.0,0.0,1629386752.0,0.9084,83.7
1689913687,1166.0,16054.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,15800.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,960.0,0.0,4.0,5.0,9.0,1677374976.0,0.9189,82.3
1689913688,1380.0,16050.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,15800.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,960.0,0.0,4.0,5.0,9.0,1580396544.0,0.8976,82.7
1689913689,1180.0,16059.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,15800.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,920.0,0.0,0.0,0.0,0.0,1580396544.0,0.8976,83.2
1689913690,1386.0,16045.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,920.0,0.0,0.0,0.0,0.0,1580396544.0,0.8976,83.7
1689913691,1155.0,16059.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,900.0,0.0,4.0,5.0,9.0,1677374976.0,0.9189,83.7
1689913692,1372.0,16050.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,900.0,0.0,4.0,5.0,9.0,1677374976.0,0.9189,83.7
1689913693,1163.0,16059.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,920.0,0.0,0.0,0.0,0.0,1726417920.0,0.9297,83.2
1689913694,1383.0,16050.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,920.0,0.0,0.0,0.0,0.0,1677374976.0,0.9189,83.2
1689913695,1161.0,16059.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,1100.0,0.0,4.0,5.0,9.0,1677427712.0,0.9189,84.2
1689913696,1425.0,16045.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-170.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,1100.0,0.0,4.0,5.0,9.0,1677427712.0,0.8868,83.7
1689913697,1158.0,16059.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-170.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,960.0,0.0,0.0,0.0,0.0,1580396544.0,0.8976,82.7
1689913698,1363.0,16035.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-170.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,960.0,0.0,0.0,0.0,0.0,1677427712.0,0.9189,83.2
1689913699,1152.0,16059.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-170.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,920.0,0.0,4.0,5.0,9.0,1726417920.0,0.9297,84.7
1689913700,1374.0,16050.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-170.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,920.0,0.0,4.0,5.0,9.0,1677427712.0,0.9189,83.2
1689913701,1144.0,16059.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-170.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,920.0,0.0,0.0,0.0,0.0,1701922816.0,0.9243,83.0
1689913702,1369.0,16045.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-170.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,920.0,0.0,0.0,0.0,0.0,1726417920.0,0.9297,82.7
1689913703,1147.0,16059.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-170.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,860.0,0.0,4.0,5.0,9.0,1677427712.0,0.9189,83.7
1689913704,1580.0,16035.0,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,-160.0,16000.0,-160.0,3300.0,140.0,580.0,0.0,0.0,0.0,0.0,860.0,0.0,4.0,5.0,9.0,1677374976.0,0.9189,82.7
