TIME,Main(mA),Main Voltage(V),FREQUENCY(48),VOLT,TEMP,INDEX,SUCCESS
1689540978,1043.829418090179,5.483269607843138,1800404352.0,0.936,71.1,143.0,1.0
1689540979,1042.7090397672282,5.4834700000000005,1800457088.0,0.936,70.6,143.0,1.0
1689540980,1056.6429663877752,5.481301020408163,1800457088.0,0.936,69.6,143.0,1.0
1689540981,1078.823262286589,5.481520000000001,1800457088.0,0.936,69.8,143.0,1.0
1689540982,1047.035797997988,5.482784313725492,1800457088.0,0.936,70.1,143.0,1.0
1689540983,1045.2320578274455,5.482448979591839,1800457088.0,0.936,70.6,143.0,1.0
1689540984,1029.069074260582,5.484105,1800404352.0,0.936,70.6,143.0,1.0
1689540985,1047.5634952616572,5.484034999999999,1800404352.0,0.936,70.6,143.0,1.0
1689540986,1043.7106050908756,5.48279411764706,1800457088.0,0.936,70.6,143.0,1.0
1689540987,1002.4069599814758,5.48245918367347,1800404352.0,0.936,70.6,143.0,1.0
1689540988,1027.058005979782,5.48461,1800457088.0,0.936,69.1,144.0,1.0
1689540989,1054.3571955012485,5.480995000000002,1800404352.0,0.936,70.1,144.0,1.0
1689540990,1096.0130812779691,5.483086734693878,1800457088.0,0.936,70.1,144.0,1.0
1689540991,1132.5984940347275,5.481039215686276,1800404352.0,0.936,71.1,144.0,1.0
1689540992,1069.535090373697,5.4841700000000015,1800404352.0,0.936,70.1,144.0,1.0
1689540993,1057.1492449092734,5.482433673469388,1800457088.0,0.936,70.6,144.0,1.0
1689540994,1055.1471638179107,5.481897058823531,1800457088.0,0.936,70.1,144.0,1.0
1689540995,1040.183627756046,5.482709999999998,1800457088.0,0.936,69.6,144.0,1.0
1689540996,1079.611374099297,5.481882653061226,1800404352.0,0.936,69.6,144.0,1.0
1689540997,1045.6688311126134,5.48453,1800457088.0,0.936,69.6,144.0,1.0
1689540998,1029.8788634895432,5.483735294117647,1800457088.0,0.936,69.6,144.0,1.0
1689540999,1055.5183672496096,5.483872448979593,1800404352.0,0.936,70.6,144.0,1.0
1689541000,1041.70340652073,5.48278,1800430720.0,0.936,70.6,144.0,1.0
1689541001,1054.5521342237153,5.482180000000002,1800457088.0,0.936,70.6,144.0,1.0
1689541002,1004.366831911952,5.485122448979592,1800457088.0,0.936,69.1,144.0,1.0
1689541003,1038.0062396547455,5.483044117647059,1800457088.0,0.936,69.6,144.0,1.0
1689541004,1054.7117023298615,5.482355000000002,1800457088.0,0.936,70.1,144.0,1.0
1689541005,1048.606206740936,5.482409999999999,1800457088.0,0.936,70.1,144.0,1.0
1689541006,1023.6085315075572,5.484622448979592,1800404352.0,0.936,69.6,144.0,1.0
1689541007,1029.2568433596302,5.48375,1800404352.0,0.936,69.6,144.0,1.0
1689541008,984.7618667787162,5.484470000000001,1800457088.0,0.936,70.6,144.0,1.0
1689541009,1040.6056550638505,5.483561224489797,1800404352.0,0.936,69.6,145.0,1.0
1689541010,1014.1762592185696,5.48337,1800457088.0,0.936,69.6,145.0,1.0
1689541011,1043.8533467736452,5.483598039215686,1800404352.0,0.936,70.6,145.0,1.0
1689541012,1013.3294989438164,5.4846275510204086,1800404352.0,0.936,70.1,145.0,1.0
1689541013,1058.771946216384,5.482729999999999,1800404352.0,0.936,70.1,145.0,1.0
1689541014,1056.571041466257,5.481890000000001,1800404352.0,0.936,70.1,145.0,1.0
1689541015,1054.3826311911691,5.482875000000002,1800457088.0,0.936,70.6,145.0,1.0
1689541016,1065.4536317500983,5.482085,1800457088.0,0.936,70.6,145.0,1.0
1689541017,1029.0610971091762,5.484094999999997,1800457088.0,0.936,70.1,145.0,1.0
1689541018,1025.5125752413032,5.483704081632653,1800404352.0,0.936,70.1,145.0,1.0
1689541019,1045.3834944203063,5.482176470588236,1800457088.0,0.936,69.6,145.0,1.0
1689541020,1040.6418708386611,5.483974999999999,1800457088.0,0.936,70.1,145.0,1.0
1689541021,1038.856821139667,5.4827806122449,1800457088.0,0.936,70.1,145.0,1.0
1689541022,1046.1344369349715,5.484235294117648,1800457088.0,0.936,69.6,145.0,1.0
1689541023,1040.9174000109235,5.4823,1800457088.0,0.936,70.1,145.0,1.0
1689541024,1048.6818244707763,5.482897959183673,1800457088.0,0.936,70.6,145.0,1.0
1689541025,1037.7356197210383,5.484215000000001,1800457088.0,0.936,69.6,145.0,1.0
1689541026,1042.7101175170455,5.481274999999998,1800457088.0,0.936,70.1,145.0,1.0
1689541027,1054.1153368152295,5.482637755102041,1800457088.0,0.936,71.1,145.0,1.0
1689541028,982.702426200103,5.483583333333334,1800457088.0,0.936,70.1,145.0,1.0
1689541029,1064.366211162553,5.48237,1800457088.0,0.936,69.6,146.0,1.0
1689541030,1071.6290653997874,5.480617346938777,1800457088.0,0.936,71.1,146.0,1.0
1689541031,1040.5035174349362,5.482480392156862,1800457088.0,0.936,70.6,146.0,1.0
1689541032,1035.7292824471494,5.483895000000001,1800457088.0,0.936,69.6,146.0,1.0
1689541033,1040.3865818699198,5.483144999999999,1800457088.0,0.936,70.6,146.0,1.0
1689541034,1026.5359858798151,5.485352040816327,1800404352.0,0.936,69.6,146.0,1.0
1689541035,1022.93239527586,5.483357843137258,1800404352.0,0.936,70.1,146.0,1.0
1689541036,1060.0714377062666,5.482120000000001,1800404352.0,0.936,69.6,146.0,1.0
1689541037,1043.029589503867,5.482280612244899,1800457088.0,0.936,70.6,146.0,1.0
1689541038,1082.8482733782523,5.481229999999999,1800457088.0,0.936,69.6,146.0,1.0
1689541039,1025.9092986613662,5.483382352941178,1800457088.0,0.936,70.6,146.0,1.0
1689541040,1035.1985297799138,5.484326530612243,1800457088.0,0.936,70.6,146.0,1.0
1689541041,1017.7096019209856,5.48406,1800457088.0,0.936,70.6,146.0,1.0
1689541042,1044.4664547454936,5.482665,1800404352.0,0.936,70.6,146.0,1.0
1689541043,1056.14879645856,5.48279,1800457088.0,0.936,70.6,146.0,1.0
1689541044,1054.5502814010545,5.48265,1800457088.0,0.936,70.4,146.0,1.0
1689541045,1051.4479856997125,5.482704999999999,1800457088.0,0.936,70.1,146.0,1.0
1689541046,1050.441633185185,5.480816326530612,1800404352.0,0.936,70.6,146.0,1.0
1689541047,1051.5787590502505,5.483455882352942,1800457088.0,0.936,69.6,146.0,1.0
1689541048,1037.653426300538,5.483290000000002,1800457088.0,0.936,69.1,146.0,1.0
1689541049,1011.227172889924,5.482423469387754,1800457088.0,0.936,70.6,146.0,1.0
1689541050,1051.1415993677872,5.482889999999999,1800457088.0,0.936,71.5,147.0,1.0
1689541051,1025.009837621947,5.484455882352943,1800404352.0,0.936,69.1,147.0,1.0
1689541052,1021.1060031353206,5.484607142857142,1800457088.0,0.936,69.6,147.0,1.0
1689541053,1103.4895223361202,5.481979999999998,1800404352.0,0.936,71.1,147.0,1.0
1689541054,1118.3583940739911,5.48241,1800457088.0,0.936,70.6,147.0,1.0
1689541055,1074.1433079234855,5.484235000000001,1800404352.0,0.936,71.1,147.0,1.0
1689541056,1015.6512175304003,5.4834000000000005,1800457088.0,0.936,70.1,147.0,1.0
1689541057,1054.4519563529182,5.4828350000000015,1800457088.0,0.936,70.6,147.0,1.0
1689541058,1021.6221938674854,5.484571428571427,1800457088.0,0.936,70.1,147.0,1.0
1689541059,1053.5016076413492,5.483014705882352,1800404352.0,0.936,70.1,147.0,1.0
1689541060,1031.650826476627,5.483190000000002,1800457088.0,0.936,70.1,147.0,1.0
1689541061,1032.2250049861736,5.483107142857143,1800457088.0,0.936,69.6,147.0,1.0
1689541062,1049.4629787080544,5.482529411764705,1800457088.0,0.936,70.1,147.0,1.0
1689541063,1057.999486908998,5.48265,1800404352.0,0.936,69.6,147.0,1.0
1689541064,1076.6188943392171,5.481765306122448,1800457088.0,0.936,70.1,147.0,1.0
1689541065,1027.625441110529,5.484179999999999,1800457088.0,0.936,70.4,147.0,1.0
1689541066,1047.3478227166502,5.482215686274508,1800457088.0,0.936,70.6,147.0,1.0
1689541067,1053.218584372957,5.482433673469388,1800404352.0,0.936,70.1,147.0,1.0
1689541068,1029.9690487281398,5.48345,1800457088.0,0.936,69.6,147.0,1.0
1689541069,976.9183375253,5.484499999999998,1800457088.0,0.936,70.1,147.0,1.0
1689541070,1033.5324372936775,5.48262,1800457088.0,0.936,70.1,148.0,1.0
1689541071,1038.8650975980706,5.481913265306124,1800457088.0,0.936,70.6,148.0,1.0
1689541072,1058.3275659001526,5.482843137254903,1800457088.0,0.936,69.6,148.0,1.0
1689541073,1015.563533429726,5.483719999999998,1800457088.0,0.936,70.1,148.0,1.0
1689541074,1049.7256540451149,5.484857142857143,1800457088.0,0.936,69.1,148.0,1.0
1689541075,1039.8755837268377,5.482834999999999,1800457088.0,0.936,70.6,148.0,1.0
1689541076,1010.4073224843364,5.484573529411764,1800457088.0,0.936,70.6,148.0,1.0
1689541077,1076.4451699772862,5.481040816326533,1800457088.0,0.936,69.6,148.0,1.0
1689541078,1032.6347150678043,5.48212,1800404352.0,0.936,71.1,148.0,1.0
1689541079,1026.642557242111,5.484064999999999,1800457088.0,0.936,70.6,148.0,1.0
1689541080,1009.542119835182,5.483867346938776,1800457088.0,0.936,70.1,148.0,1.0
1689541081,1040.9723003997756,5.4836519607843135,1800457088.0,0.936,71.1,148.0,1.0
1689541082,1000.5360780559174,5.483810000000001,1800457088.0,0.936,68.6,148.0,1.0
1689541083,1039.7853311234787,5.483285714285714,1800404352.0,0.936,71.1,148.0,1.0
1689541084,1088.9991302707117,5.481171568627452,1800457088.0,0.936,70.1,148.0,1.0
1689541085,1058.3770700245093,5.482424999999999,1800457088.0,0.936,69.6,148.0,1.0
1689541086,1063.9341286577942,5.480980000000001,1800457088.0,0.936,71.1,148.0,1.0
1689541087,1015.607533259452,5.484418367346939,1800457088.0,0.936,70.6,148.0,1.0
1689541088,1031.935926000234,5.483960784313725,1800457088.0,0.936,70.1,148.0,1.0
1689541089,1012.82201580426,5.484875,1800404352.0,0.936,69.6,148.0,1.0
1689541090,993.8687252971564,5.48368367346939,1800457088.0,0.936,69.6,148.0,1.0
1689541091,1035.8284025427615,5.483520000000001,1800457088.0,0.936,69.1,149.0,1.0
1689541092,1047.0748160927662,5.482754901960783,1800457088.0,0.936,70.6,149.0,1.0
1689541093,1048.6459155461182,5.481622448979591,1800457088.0,0.936,70.1,149.0,1.0
1689541094,1011.9363788679204,5.484465000000001,1800457088.0,0.936,70.6,149.0,1.0
1689541095,1015.9448298040394,5.484259803921571,1800404352.0,0.936,70.1,149.0,1.0
1689541096,1035.8460280333754,5.482637755102041,1800404352.0,0.936,70.6,149.0,1.0
1689541097,1058.3971078321847,5.4824,1800457088.0,0.936,69.6,149.0,1.0
1689541098,1018.4311837179334,5.48315,1800404352.0,0.936,69.1,149.0,1.0
1689541099,1032.944565753712,5.484112244897961,1800404352.0,0.936,69.1,149.0,1.0
1689541100,1047.4379745933616,5.482490196078431,1800457088.0,0.936,69.6,149.0,1.0
1689541101,1035.0376841003,5.48404,1800404352.0,0.936,70.6,149.0,1.0
1689541102,1051.4454480043044,5.483596938775509,1800404352.0,0.936,71.1,149.0,1.0
1689541103,1003.908638028022,5.483525000000001,1800457088.0,0.936,70.6,149.0,1.0
1689541104,1034.361382136444,5.483220588235295,1800404352.0,0.936,70.1,149.0,1.0
1689541105,1033.499760478743,5.483448979591838,1800457088.0,0.936,70.6,149.0,1.0
1689541106,1044.6844169791973,5.483125,1800457088.0,0.936,70.6,149.0,1.0
1689541107,1044.3884198647138,5.482425000000001,1800404352.0,0.936,71.1,149.0,1.0
1689541108,1062.618235246582,5.482164999999998,1800457088.0,0.936,70.1,149.0,1.0
1689541109,1017.192924356206,5.483915,1800457088.0,0.936,70.4,149.0,1.0
1689541110,1042.3912863667483,5.482685,1800457088.0,0.936,70.6,149.0,1.0
1689541111,1034.4152646062532,5.480760204081633,1800457088.0,0.936,70.1,150.0,1.0
1689541112,997.6260351310536,5.483343137254905,1800457088.0,0.936,71.1,150.0,1.0
1689541113,1036.5134387026585,5.483990000000001,1800404352.0,0.936,69.6,150.0,1.0
1689541114,1045.05950673495,5.48191,1800457088.0,0.936,70.1,150.0,1.0
1689541115,1044.738643502392,5.484102040816328,1800457088.0,0.936,69.6,150.0,1.0
1689541116,1115.3684350735766,5.482137254901962,1800404352.0,0.936,70.1,150.0,1.0
1689541117,1080.6127216586808,5.48384,1800457088.0,0.936,70.6,150.0,1.0
1689541118,1092.4129034419173,5.4847653061224495,1800404352.0,0.936,70.1,150.0,1.0
1689541119,1016.398159859742,5.484069999999998,1800457088.0,0.936,70.1,150.0,1.0
1689541120,1037.5502453594345,5.483865000000001,1800457088.0,0.936,70.1,150.0,1.0
1689541121,1029.4211562083517,5.483875000000001,1800404352.0,0.936,70.6,150.0,1.0
1689541122,1053.3135930809258,5.482729999999999,1800457088.0,0.936,70.6,150.0,1.0
1689541123,991.6717313731784,5.48535,1800404352.0,0.936,70.6,150.0,1.0
1689541124,1016.1311036001892,5.484785714285715,1800457088.0,0.936,70.1,150.0,1.0
1689541125,1035.6546175243125,5.483196078431373,1800457088.0,0.936,69.6,150.0,1.0
1689541126,1041.2671333613914,5.484005000000002,1800404352.0,0.936,69.6,150.0,1.0
1689541127,1057.797820026606,5.483209183673469,1800404352.0,0.936,70.6,150.0,1.0
1689541128,1047.5854335139031,5.481929999999998,1800404352.0,0.936,69.1,150.0,1.0
1689541129,1050.3095782548487,5.48246568627451,1800430720.0,0.936,69.4,150.0,1.0
1689541130,1018.725577030972,5.483984693877551,1800457088.0,0.936,69.6,150.0,1.0
1689541131,1026.1704223781855,5.481894999999998,1800457088.0,0.936,69.6,150.0,1.0
1689541132,1028.8431005158209,5.483774509803923,1800457088.0,0.936,71.1,0.0,-1.0
1689541133,1031.4806705931155,5.482826530612246,1800457088.0,0.936,68.6,151.0,1.0
1689541134,1045.4231099798087,5.483009999999999,1800457088.0,0.936,70.1,151.0,1.0
1689541135,1017.3624532963188,5.484709999999999,1800457088.0,0.936,70.6,151.0,1.0
1689541136,1030.5010527775416,5.482494897959184,1800457088.0,0.936,71.1,151.0,1.0
1689541137,1051.1632766387438,5.482558823529411,1800457088.0,0.936,70.6,151.0,1.0
1689541138,1050.144508974051,5.482965000000002,1800457088.0,0.936,70.6,151.0,1.0
1689541139,1017.7713188824216,5.483865,1800457088.0,0.936,69.6,151.0,1.0
1689541140,1046.6505686014968,5.4831377551020415,1800457088.0,0.936,70.1,151.0,1.0
1689541141,1045.2433422142867,5.48153431372549,1800457088.0,0.936,69.6,151.0,1.0
1689541142,1044.7419801269727,5.482869999999999,1800404352.0,0.936,70.1,151.0,1.0
1689541143,1094.2338436997436,5.480887755102041,1800457088.0,0.936,70.1,151.0,1.0
1689541144,1040.2661189070177,5.483144999999999,1800404352.0,0.936,69.6,151.0,1.0
1689541145,1027.709873697648,5.4841813725490205,1800404352.0,0.936,71.1,151.0,1.0
1689541146,1014.1115058149076,5.484066326530612,1800404352.0,0.936,70.1,151.0,1.0
1689541147,1034.3743004638554,5.48373,1800457088.0,0.936,69.6,151.0,1.0
1689541148,1049.4259235305376,5.482220000000001,1800457088.0,0.936,71.5,151.0,1.0
1689541149,1061.285949844778,5.482525510204081,1800457088.0,0.936,70.6,151.0,1.0
1689541150,1030.6999321316705,5.483799019607843,1800457088.0,0.936,70.6,151.0,1.0
1689541151,1067.742198441302,5.481179999999999,1800457088.0,0.936,70.6,151.0,1.0
1689541152,1000.6432300260336,5.4826700000000015,1800404352.0,0.936,70.1,151.0,1.0
1689541153,1049.2431358308947,5.482188775510205,1800404352.0,0.936,71.1,152.0,1.0
1689541154,1022.3148138069142,5.484544117647058,1800457088.0,0.936,69.1,152.0,1.0
1689541155,1031.448684453558,5.483375,1800404352.0,0.936,70.1,152.0,1.0
1689541156,1052.7279278175645,5.482260204081631,1800457088.0,0.936,70.1,152.0,1.0
1689541157,1049.3930012707683,5.482450980392157,1800457088.0,0.936,69.6,152.0,1.0
1689541158,1049.7306414127963,5.482530000000001,1800404352.0,0.936,69.6,152.0,1.0
1689541159,1062.8348236543172,5.48180612244898,1800404352.0,0.936,69.6,152.0,1.0
1689541160,1033.3761229346503,5.48287,1800457088.0,0.936,70.6,152.0,1.0
1689541161,1037.3726130167438,5.483673469387756,1800457088.0,0.936,70.6,152.0,1.0
1689541162,1035.5602285564812,5.484039215686275,1800457088.0,0.936,70.6,152.0,1.0
1689541163,1031.5745337950698,5.484050000000001,1800457088.0,0.936,71.1,152.0,1.0
1689541164,1040.7134878518768,5.483075000000002,1800457088.0,0.936,70.6,152.0,1.0
1689541165,1075.9139019680256,5.481377551020408,1800457088.0,0.936,70.6,152.0,1.0
1689541166,1016.8313917130477,5.483661764705883,1800457088.0,0.936,70.1,152.0,1.0
1689541167,1035.9090915619963,5.483040816326532,1800457088.0,0.936,70.6,152.0,1.0
1689541168,1015.6581241331868,5.485035000000002,1800457088.0,0.936,69.6,152.0,1.0
1689541169,1046.24645086163,5.483235294117645,1800404352.0,0.936,70.6,152.0,1.0
1689541170,1057.131356414951,5.482311224489796,1800430720.0,0.936,70.1,152.0,1.0
1689541171,1070.9174930594415,5.481549999999998,1800457088.0,0.936,69.6,152.0,1.0
1689541172,991.2052062722104,5.484305000000001,1800457088.0,0.936,69.6,152.0,1.0
1689541173,1059.3758964477763,5.480995098039217,1800404352.0,0.936,69.1,0.0,-1.0
1689541174,1028.8802917880232,5.483438775510203,1800404352.0,0.936,70.6,153.0,1.0
1689541175,1024.3273604952956,5.48296,1800457088.0,0.936,69.6,153.0,1.0
1689541176,1057.538357516746,5.482774509803922,1800457088.0,0.936,69.6,153.0,1.0
1689541177,1028.4890426518643,5.482852040816328,1800404352.0,0.936,70.1,153.0,1.0
1689541178,1035.9945250920434,5.4834000000000005,1800457088.0,0.936,71.1,153.0,1.0
1689541179,1108.4407642131932,5.48274,1800404352.0,0.936,70.1,153.0,1.0
1689541180,1110.060366752743,5.482331632653062,1800404352.0,0.936,70.1,153.0,1.0
1689541181,1101.1801968436876,5.483593137254903,1800457088.0,0.936,70.1,153.0,1.0
1689541182,1027.7217642833025,5.483260000000001,1800457088.0,0.936,69.6,153.0,1.0
1689541183,1003.1004642877072,5.485301020408164,1800404352.0,0.936,71.5,153.0,1.0
1689541184,1005.766995187853,5.484984999999999,1800404352.0,0.936,69.6,153.0,1.0
1689541185,1037.0800417005512,5.483176470588234,1800457088.0,0.936,70.6,153.0,1.0
1689541186,1022.1682068692552,5.4838061224489785,1800457088.0,0.936,69.6,153.0,1.0
1689541187,1044.9710206392542,5.48223,1800457088.0,0.936,70.6,153.0,1.0
1689541188,1034.402318757187,5.483479591836735,1800457088.0,0.936,70.1,153.0,1.0
1689541189,1066.4085873071876,5.481661764705884,1800457088.0,0.936,69.6,153.0,1.0
1689541190,1042.1871601088535,5.48337,1800404352.0,0.936,69.6,153.0,1.0
1689541191,1048.7658604184492,5.483290816326531,1800404352.0,0.936,69.8,153.0,1.0
1689541192,1019.5910773629178,5.483960784313728,1800404352.0,0.936,70.1,153.0,1.0
1689541193,993.3833418043156,5.48269,1800457088.0,0.936,70.6,153.0,1.0
1689541194,1017.6075459070591,5.484645,1800404352.0,0.936,70.6,154.0,1.0
1689541195,1037.5620462681711,5.482734693877551,1800457088.0,0.936,69.6,154.0,1.0
1689541196,1016.5282958310402,5.484068627450979,1800457088.0,0.936,70.1,154.0,1.0
1689541197,1032.9963362583069,5.48364,1800404352.0,0.936,70.6,154.0,1.0
1689541198,1042.0954941458451,5.481719387755102,1800457088.0,0.936,70.6,154.0,1.0
1689541199,1026.8050643414674,5.48297,1800404352.0,0.936,69.6,154.0,1.0
1689541200,1039.776109976648,5.482640000000001,1800457088.0,0.936,70.6,154.0,1.0
1689541201,1034.078318961548,5.48344387755102,1800457088.0,0.936,69.6,154.0,1.0
1689541202,1033.0631674565443,5.482872549019607,1800457088.0,0.936,70.1,154.0,1.0
1689541203,1034.2615135945512,5.48245,1800404352.0,0.936,70.6,154.0,1.0
1689541204,1061.3505573292628,5.482658163265307,1800457088.0,0.936,70.1,154.0,1.0
1689541205,999.155030977363,5.484931372549018,1800404352.0,0.936,70.1,154.0,1.0
1689541206,1062.3056166787726,5.481355000000001,1800404352.0,0.936,70.1,154.0,1.0
1689541207,1030.6336637059558,5.483265,1800457088.0,0.936,70.1,154.0,1.0
1689541208,1032.789775374829,5.484091836734694,1800457088.0,0.936,70.6,154.0,1.0
1689541209,1091.2230594961352,5.480573529411764,1800404352.0,0.936,70.1,154.0,1.0
1689541210,1029.5863411803352,5.484225000000002,1800457088.0,0.936,69.6,154.0,1.0
1689541211,1037.8123870771544,5.484377551020408,1800457088.0,0.936,70.6,154.0,1.0
1689541212,1047.8953687389287,5.483245000000002,1800404352.0,0.936,71.1,154.0,1.0
1689541213,1037.5655320334365,5.482598039215685,1800457088.0,0.936,69.6,154.0,1.0
1689541214,987.3669966725914,5.483989795918368,1800457088.0,0.936,70.1,0.0,-1.0
1689541215,1024.024146862996,5.484014999999999,1800457088.0,0.936,70.6,155.0,1.0
1689541216,1047.2014388375055,5.483035000000001,1800457088.0,0.936,70.1,155.0,1.0
1689541217,1033.996037202209,5.4826632653061225,1800404352.0,0.936,70.1,155.0,1.0
1689541218,1024.1203400973982,5.48419607843137,1800457088.0,0.936,70.1,155.0,1.0
1689541219,1004.7215759806674,5.48406,1800457088.0,0.936,70.1,155.0,1.0
1689541220,1042.6636776920311,5.483704081632653,1800457088.0,0.936,69.1,155.0,1.0
1689541221,1029.4444991333603,5.483970588235296,1800457088.0,0.936,70.1,155.0,1.0
1689541222,1046.4565818488454,5.483270000000001,1800457088.0,0.936,69.1,155.0,1.0
1689541223,1014.0729259004812,5.483387755102043,1800404352.0,0.936,69.1,155.0,1.0
1689541224,1071.706009913284,5.481494999999999,1800457088.0,0.936,70.1,155.0,1.0
1689541225,1047.3980711985637,5.48385294117647,1800404352.0,0.936,70.1,155.0,1.0
1689541226,1038.704821774838,5.481923469387755,1800457088.0,0.936,69.6,155.0,1.0
1689541227,1034.17697431209,5.483085,1800404352.0,0.936,70.1,155.0,1.0
1689541228,1020.9184452242292,5.484034999999999,1800457088.0,0.936,70.1,155.0,1.0
1689541229,1045.7599929734022,5.482301020408163,1800457088.0,0.936,69.6,155.0,1.0
1689541230,1061.128856471246,5.481357843137257,1800457088.0,0.936,69.6,155.0,1.0
1689541231,1040.2736274298964,5.482560000000001,1800457088.0,0.936,69.1,155.0,1.0
1689541232,1017.3339532556328,5.483984693877551,1800404352.0,0.936,71.1,155.0,1.0
1689541233,1058.1669089286513,5.482916666666666,1800457088.0,0.936,70.6,155.0,1.0
1689541234,1010.9317249111508,5.48232,1800457088.0,0.936,70.6,155.0,1.0
1689541235,1024.9872400220545,5.483198979591838,1800457088.0,0.936,70.6,156.0,1.0
1689541236,1045.5192543177284,5.482475000000001,1800404352.0,0.936,69.6,156.0,1.0
1689541237,1060.9516754320352,5.4812892156862745,1800430720.0,0.936,69.6,156.0,1.0
1689541238,1025.2744983018183,5.483249999999999,1800457088.0,0.936,69.6,156.0,1.0
1689541239,1030.803065317867,5.483265,1800404352.0,0.936,69.6,156.0,1.0
1689541240,1031.0502595997164,5.483675000000002,1800457088.0,0.936,71.1,156.0,1.0
1689541241,1017.3330532031896,5.4834950000000005,1800457088.0,0.936,70.1,156.0,1.0
1689541242,1076.6206806434063,5.482805000000001,1800457088.0,0.936,69.6,156.0,1.0
1689541243,1111.874816755863,5.48322,1800457088.0,0.936,69.6,156.0,1.0
1689541244,1100.329961358087,5.482913265306124,1800404352.0,0.936,70.6,156.0,1.0
1689541245,1042.037874014885,5.482686274509805,1800457088.0,0.936,70.6,156.0,1.0
1689541246,1044.3756484231865,5.483079999999998,1800457088.0,0.936,69.6,156.0,1.0
1689541247,1035.4147319719518,5.484321428571428,1800457088.0,0.936,69.6,156.0,1.0
1689541248,1050.5077824141345,5.482584999999999,1800404352.0,0.936,70.6,156.0,1.0
1689541249,1048.8461734610833,5.481965686274511,1800457088.0,0.936,70.6,156.0,1.0
1689541250,1045.0996794151888,5.4824850000000005,1800457088.0,0.936,71.1,156.0,1.0
1689541251,1050.6221257515892,5.482326530612244,1800404352.0,0.936,70.1,156.0,1.0
1689541252,1058.2219603818312,5.482029411764705,1800457088.0,0.936,70.1,156.0,1.0
1689541253,1019.988790367478,5.482974489795917,1800457088.0,0.936,70.1,156.0,1.0
1689541254,1041.2872401551635,5.48282,1800457088.0,0.936,70.1,156.0,1.0
1689541255,1000.8603781601732,5.484404999999998,1800457088.0,0.936,69.6,156.0,1.0
1689541256,1063.3302249063536,5.482729591836733,1800404352.0,0.936,70.1,157.0,1.0
1689541257,1055.475170725338,5.483254901960784,1800457088.0,0.936,69.6,157.0,1.0
1689541258,1049.4638660661744,5.482960000000003,1800457088.0,0.936,69.6,157.0,1.0
1689541259,1013.5207915345196,5.485025510204083,1800430720.0,0.936,69.8,157.0,1.0
1689541260,1047.7086353839486,5.482484999999998,1800404352.0,0.936,70.1,157.0,1.0
1689541261,1009.9850016652892,5.483754901960786,1800457088.0,0.936,70.1,157.0,1.0
1689541262,1035.3834411283256,5.48305,1800457088.0,0.936,70.1,157.0,1.0
1689541263,1021.9302268061574,5.48423469387755,1800457088.0,0.936,70.1,157.0,1.0
1689541264,1001.1918673863306,5.485695000000001,1800457088.0,0.936,70.1,157.0,1.0
1689541265,1061.2141732530677,5.482230392156864,1800457088.0,0.936,69.6,157.0,1.0
1689541266,1040.9845201572573,5.483852040816327,1800457088.0,0.936,70.1,157.0,1.0
1689541267,1035.225948409496,5.48305,1800457088.0,0.936,70.1,157.0,1.0
1689541268,1037.143473278115,5.483675000000002,1800457088.0,0.936,71.1,157.0,1.0
1689541269,1033.456737845085,5.48311224489796,1800404352.0,0.936,70.6,157.0,1.0
1689541270,1034.6008170450125,5.483289215686274,1800457088.0,0.936,71.1,157.0,1.0
1689541271,1021.5937708101123,5.484760000000001,1800457088.0,0.936,70.1,157.0,1.0
1689541272,1018.4425053399842,5.484158163265306,1800404352.0,0.936,69.6,157.0,1.0
1689541273,1059.100940075724,5.481735294117648,1800404352.0,0.936,69.6,157.0,1.0
1689541274,1027.3940900772188,5.482569999999999,1800457088.0,0.936,69.6,157.0,1.0
1689541275,1019.0554680837572,5.481700000000003,1800457088.0,0.936,71.1,157.0,1.0
1689541276,1047.000790256763,5.482617346938776,1800457088.0,0.936,70.1,158.0,1.0
1689541277,1016.0837150013372,5.484024509803922,1800457088.0,0.936,69.6,158.0,1.0
1689541278,1023.1929947525472,5.48443,1800457088.0,0.936,70.6,158.0,1.0
1689541279,1034.557780131702,5.483841836734693,1800457088.0,0.936,70.1,158.0,1.0
1689541280,1028.969610390356,5.483115000000001,1800430720.0,0.936,70.4,158.0,1.0
1689541281,1017.1552324693882,5.483764705882354,1800404352.0,0.936,70.6,158.0,1.0
1689541282,1034.6442499118325,5.482795918367347,1800457088.0,0.936,70.1,158.0,1.0
1689541283,1041.3887902173008,5.484155,1800457088.0,0.936,69.1,158.0,1.0
1689541284,1045.59535458097,5.481380000000001,1800404352.0,0.936,69.6,158.0,1.0
1689541285,1063.859087198714,5.482464285714285,1800457088.0,0.936,70.6,158.0,1.0
1689541286,1022.786109948664,5.483642156862746,1800457088.0,0.936,70.1,158.0,1.0
1689541287,1057.5172274308136,5.482104999999998,1800457088.0,0.936,70.1,158.0,1.0
1689541288,1053.6321431231845,5.482775000000001,1800457088.0,0.936,70.1,158.0,1.0
1689541289,1059.8333903005052,5.481377551020409,1800404352.0,0.936,70.6,158.0,1.0
1689541290,1057.115556463041,5.482759803921568,1800457088.0,0.936,70.6,158.0,1.0
1689541291,1059.9534985464902,5.481887755102044,1800457088.0,0.936,71.1,158.0,1.0
1689541292,1017.2739606672544,5.485695,1800457088.0,0.936,69.6,158.0,1.0
