TIME,Main(mA),Main Voltage(V),FREQUENCY(48),VOLT,TEMP,INDEX,SUCCESS
1689522310,1038.9123106816862,5.483872448979591,1800404352.0,0.936,62.3,81.0,1.0
1689522311,1000.0783609645218,5.484045000000001,1800457088.0,0.936,63.3,81.0,1.0
1689522312,1029.2330373441964,5.48302450980392,1800457088.0,0.936,62.3,82.0,1.0
1689522313,1011.9008139372254,5.483418367346939,1800457088.0,0.936,62.3,82.0,1.0
1689522314,1017.7336483615628,5.482924999999999,1800404352.0,0.936,62.8,83.0,1.0
1689522315,1006.6799348212978,5.482580000000001,1800457088.0,0.936,61.3,83.0,1.0
1689522316,1001.4458327033824,5.484066326530614,1800457088.0,0.936,63.3,84.0,1.0
1689522317,1018.1520993318668,5.481504901960784,1800457088.0,0.936,62.3,84.0,1.0
1689522318,1055.7769415046037,5.483149999999999,1800404352.0,0.936,62.8,85.0,1.0
1689522319,1055.6833681081328,5.483860000000002,1800457088.0,0.936,62.8,85.0,1.0
1689522320,1105.5452820057085,5.482265306122451,1800404352.0,0.936,61.3,86.0,1.0
1689522321,1025.746254829338,5.482838235294117,1800457088.0,0.936,62.3,86.0,1.0
1689522322,1007.235947690548,5.483195,1800404352.0,0.936,63.3,87.0,1.0
1689522323,989.5908043159824,5.483071428571429,1800457088.0,0.936,62.8,87.0,1.0
1689522324,1013.981164486821,5.483269607843136,1800457088.0,0.936,62.8,88.0,1.0
1689522325,999.1571967341616,5.483265000000001,1800457088.0,0.936,62.3,88.0,1.0
1689522326,1008.0258990613012,5.484586734693879,1800457088.0,0.936,63.3,89.0,1.0
1689522327,1038.5002501577358,5.4824350000000015,1800457088.0,0.936,62.3,89.0,1.0
1689522328,999.6629997301378,5.483088235294119,1800457088.0,0.936,64.2,90.0,1.0
1689522329,1039.702823192491,5.481413265306124,1800404352.0,0.936,63.3,90.0,1.0
1689522330,988.439630786563,5.483104999999999,1800457088.0,0.936,62.8,91.0,1.0
1689522331,1020.6150227768678,5.482675,1800457088.0,0.936,63.3,91.0,1.0
1689522332,999.6574134164388,5.483469387755103,1800404352.0,0.936,63.3,92.0,1.0
1689522333,1009.580113914198,5.484171568627453,1800457088.0,0.936,63.3,92.0,1.0
1689522334,1011.0363935270798,5.483030000000001,1800404352.0,0.936,63.3,0.0,-1.0
1689522335,999.9297150780336,5.484693877551021,1800404352.0,0.936,63.7,93.0,1.0
1689522336,990.9803807248676,5.484171568627454,1800404352.0,0.936,62.3,93.0,1.0
1689522337,1031.4970354844872,5.483554999999998,1800430720.0,0.936,62.8,94.0,1.0
1689522338,1014.001244256812,5.482943877551021,1800457088.0,0.936,63.3,94.0,1.0
1689522339,1040.694767605672,5.483355000000001,1800457088.0,0.936,63.3,95.0,1.0
1689522340,1012.9294315199978,5.482558823529411,1800457088.0,0.936,63.7,95.0,1.0
1689522341,1026.54780141664,5.482495000000001,1800457088.0,0.936,63.3,96.0,1.0
1689522342,1017.4200012024568,5.482448979591838,1800457088.0,0.936,63.7,96.0,1.0
1689522343,1008.8366955712996,5.483070000000001,1800404352.0,0.936,64.7,97.0,1.0
1689522344,1008.4432819614412,5.483224489795918,1800404352.0,0.936,63.3,97.0,1.0
1689522345,1041.47576069999,5.482117647058824,1800457088.0,0.936,63.7,98.0,1.0
1689522346,1015.5933589903412,5.483055000000003,1800457088.0,0.936,63.7,98.0,1.0
1689522347,1055.6721018521084,5.4810950000000025,1800457088.0,0.936,63.7,99.0,1.0
1689522348,1014.2978446393624,5.483035000000001,1800457088.0,0.936,63.3,99.0,1.0
1689522349,1023.8590028424476,5.482514999999999,1800457088.0,0.936,64.2,100.0,1.0
1689522350,997.0669572639918,5.483729591836736,1800457088.0,0.936,64.2,100.0,1.0
1689522351,992.5465041629064,5.482889999999999,1800457088.0,0.936,64.2,101.0,1.0
1689522352,1039.9432966333998,5.482686274509805,1800457088.0,0.936,63.3,101.0,1.0
1689522353,1002.0166365160666,5.484224489795919,1800404352.0,0.936,64.2,102.0,1.0
1689522354,1030.3310937833508,5.481465000000001,1800457088.0,0.936,63.7,102.0,1.0
1689522355,1001.3166389408656,5.485625,1800457088.0,0.936,64.7,103.0,1.0
1689522356,1035.7439117747454,5.483872549019607,1800404352.0,0.936,64.2,103.0,1.0
1689522357,1007.577197823612,5.482948979591838,1800457088.0,0.936,63.7,0.0,-1.0
1689522358,1052.835328772801,5.482284999999999,1800457088.0,0.936,65.2,104.0,1.0
1689522359,1010.7946112801992,5.483575000000001,1800457088.0,0.936,64.7,104.0,1.0
1689522360,1021.4836385441008,5.483719387755102,1800404352.0,0.936,63.7,105.0,1.0
1689522361,1019.1972652650272,5.48268137254902,1800457088.0,0.936,64.7,105.0,1.0
1689522362,1017.0331584151244,5.48391836734694,1800457088.0,0.936,64.2,106.0,1.0
1689522363,990.43214588027,5.4833050000000005,1800457088.0,0.936,64.2,0.0,-1.0
1689522364,1033.9376544025306,5.482264705882352,1800404352.0,0.936,64.2,107.0,1.0
1689522365,999.0901940970537,5.484535714285716,1800457088.0,0.936,64.7,107.0,1.0
1689522366,1050.9274753471173,5.482030000000001,1800404352.0,0.936,64.2,108.0,1.0
1689522367,1009.7729232409451,5.483769607843137,1800457088.0,0.936,63.7,108.0,1.0
1689522368,1023.1166249211834,5.482352040816328,1800457088.0,0.936,64.7,109.0,1.0
1689522369,1025.2587519620706,5.482234999999998,1800430720.0,0.936,64.4,109.0,1.0
