TIME,Main(mA),Main Voltage(V),FREQUENCY(48),VOLT,TEMP,INDEX,SUCCESS
1689531151,1080.040254468836,5.482665000000001,1800404352.0,0.936,72.0,33.0,1.0
1689531152,1076.0637317754704,5.483030612244897,1800457088.0,0.936,71.1,33.0,1.0
1689531153,1095.1170752890175,5.482605000000001,1800404352.0,0.936,71.5,33.0,1.0
1689531154,1052.6242079319672,5.483161764705885,1800457088.0,0.936,70.6,33.0,1.0
1689531155,1113.2043210462348,5.481908163265307,1800404352.0,0.936,71.5,33.0,1.0
1689531156,975.5754144270702,5.481739999999999,1800404352.0,0.936,70.6,33.0,1.0
1689531157,1082.2326821250058,5.483191176470588,1800404352.0,0.936,71.1,34.0,1.0
1689531158,1099.697317039282,5.482295918367347,1800457088.0,0.936,70.1,34.0,1.0
1689531159,1106.124588343616,5.481905,1800404352.0,0.936,71.1,34.0,1.0
1689531160,1027.3310298069714,5.48496,1800457088.0,0.936,71.5,34.0,1.0
1689531161,1073.6420352560003,5.485142857142858,1800430720.0,0.936,71.3,34.0,1.0
1689531162,1077.6469319947253,5.481794117647059,1800404352.0,0.936,71.1,34.0,1.0
1689531163,1058.4820684834335,5.485415000000001,1800457088.0,0.936,72.0,34.0,1.0
1689531164,1063.4087896709646,5.484525510204083,1800457088.0,0.936,72.0,34.0,1.0
1689531165,1130.038327888166,5.48132,1800404352.0,0.936,70.6,34.0,1.0
1689531166,1098.505176599746,5.482774509803922,1800457088.0,0.936,71.5,34.0,1.0
1689531167,1052.5014727206096,5.485188775510205,1800457088.0,0.936,71.5,34.0,1.0
1689531168,1079.4767663432992,5.482875,1800404352.0,0.936,71.5,34.0,1.0
1689531169,1094.572654958523,5.483009999999999,1800457088.0,0.936,71.5,34.0,1.0
1689531170,1035.7666623302496,5.485675000000001,1800457088.0,0.936,71.5,34.0,1.0
1689531171,1069.7020718889,5.4823,1800404352.0,0.936,71.5,34.0,1.0
1689531172,1110.6592687693017,5.481915000000003,1800404352.0,0.936,71.1,34.0,1.0
1689531173,1104.096884707283,5.481132653061224,1800457088.0,0.936,71.5,34.0,1.0
1689531174,1055.4015577581026,5.484355000000001,1800457088.0,0.936,72.0,34.0,1.0
1689531175,1101.4971099423065,5.482892156862745,1800404352.0,0.936,70.6,34.0,1.0
1689531176,1123.5467045493938,5.48012,1800457088.0,0.936,70.6,34.0,1.0
1689531177,1057.6293443774273,5.483551020408166,1800457088.0,0.936,71.5,34.0,1.0
1689531178,1018.791904370044,5.485186274509803,1800457088.0,0.936,71.3,34.0,1.0
1689531179,1077.9233668325876,5.48376530612245,1800457088.0,0.936,71.1,34.0,1.0
1689531180,1120.67294440408,5.480814999999998,1800457088.0,0.936,72.0,34.0,1.0
1689531181,1031.8292082914602,5.485828431372551,1800457088.0,0.936,71.1,34.0,1.0
1689531182,1064.098110897343,5.4847,1800404352.0,0.936,71.5,34.0,1.0
1689531183,1076.0244439337016,5.482765306122448,1800457088.0,0.936,71.1,34.0,1.0
1689531184,1051.5367825309454,5.484945,1800457088.0,0.936,72.5,34.0,1.0
1689531185,1079.166816244912,5.482744999999999,1800457088.0,0.936,72.0,34.0,1.0
1689531186,1071.1071449038689,5.4843214285714295,1800457088.0,0.936,72.0,34.0,1.0
1689531187,1064.6375741622244,5.481955882352943,1800457088.0,0.936,71.5,34.0,1.0
1689531188,950.0129144264068,5.483560000000001,1800404352.0,0.936,71.5,34.0,1.0
1689531189,1074.3721586570762,5.481913265306122,1800457088.0,0.936,72.5,35.0,1.0
1689531190,1057.6034509248468,5.483359999999999,1800457088.0,0.936,70.6,35.0,1.0
1689531191,1087.9521535748454,5.48135294117647,1800457088.0,0.936,71.5,35.0,1.0
1689531192,1075.3031526600707,5.482959183673469,1800457088.0,0.936,70.1,35.0,1.0
1689531193,1064.4280307428965,5.483170000000001,1800457088.0,0.936,70.8,35.0,1.0
1689531194,1103.6925160835788,5.479813725490195,1800457088.0,0.936,71.5,35.0,1.0
1689531195,1103.4174117748637,5.481602040816329,1800404352.0,0.936,71.5,35.0,1.0
1689531196,1105.1949551558243,5.482865,1800404352.0,0.936,71.5,35.0,1.0
1689531197,1073.8826981623324,5.482795000000002,1800457088.0,0.936,71.5,35.0,1.0
1689531198,1075.573808340365,5.483025000000001,1800457088.0,0.936,71.5,35.0,1.0
1689531199,1048.9457316004946,5.486055,1800457088.0,0.936,71.5,35.0,1.0
1689531200,1092.4139745444568,5.481554999999998,1800457088.0,0.936,71.1,35.0,1.0
1689531201,1064.9076439157325,5.484250000000001,1800457088.0,0.936,72.0,35.0,1.0
1689531202,1049.2783994385577,5.484980392156864,1800404352.0,0.936,71.1,35.0,1.0
1689531203,1038.1426721554717,5.485485000000001,1800457088.0,0.936,71.1,35.0,1.0
1689531204,1064.354437586088,5.484428571428572,1800404352.0,0.936,71.1,35.0,1.0
1689531205,1056.4477353741136,5.482935000000001,1800457088.0,0.936,71.1,35.0,1.0
1689531206,1092.992126922214,5.4814068627451,1800457088.0,0.936,71.1,35.0,1.0
1689531207,1080.091992324961,5.482469387755104,1800404352.0,0.936,71.5,35.0,1.0
1689531208,1072.9675826062632,5.482445,1800404352.0,0.936,71.5,35.0,1.0
1689531209,1082.42608356427,5.48302,1800430720.0,0.936,71.8,35.0,1.0
1689531210,1118.166736079584,5.48303431372549,1800457088.0,0.936,72.0,35.0,1.0
1689531211,1135.802501040553,5.48288775510204,1800457088.0,0.936,71.5,35.0,1.0
1689531212,1110.4914304173494,5.484015,1800404352.0,0.936,71.5,35.0,1.0
1689531213,1112.5287514072731,5.480625000000001,1800404352.0,0.936,71.1,35.0,1.0
1689531214,1094.073638019163,5.48291836734694,1800457088.0,0.936,71.5,35.0,1.0
1689531215,1032.784928811223,5.484833333333335,1800457088.0,0.936,72.0,35.0,1.0
1689531216,1073.9536028844675,5.482744999999999,1800457088.0,0.936,71.5,35.0,1.0
1689531217,1047.755611954751,5.485290816326531,1800457088.0,0.936,72.0,35.0,1.0
1689531218,1028.130069151203,5.486843137254903,1800404352.0,0.936,70.6,35.0,1.0
1689531219,1131.712065763065,5.480550000000002,1800404352.0,0.936,71.1,35.0,1.0
1689531220,978.906011827435,5.481994897959185,1800404352.0,0.936,71.5,35.0,1.0
1689531221,1107.4684556743146,5.480715,1800457088.0,0.936,72.0,36.0,1.0
1689531222,1069.9293988029274,5.482460784313727,1800457088.0,0.936,70.6,36.0,1.0
1689531223,1064.2779192584364,5.483948979591837,1800457088.0,0.936,71.1,36.0,1.0
1689531224,1071.1945769616054,5.482105000000002,1800457088.0,0.936,71.1,36.0,1.0
1689531225,1085.4463052109793,5.483999999999999,1800457088.0,0.936,71.5,36.0,1.0
1689531226,1070.3298120791603,5.482921568627453,1800430720.0,0.936,71.8,36.0,1.0
1689531227,1134.4211327338098,5.480295,1800404352.0,0.936,72.0,36.0,1.0
1689531228,1093.3486608950695,5.481249999999999,1800457088.0,0.936,71.5,36.0,1.0
1689531229,1066.145515935866,5.483877551020408,1800457088.0,0.936,71.5,36.0,1.0
1689531230,1086.0956757577262,5.482833333333335,1800457088.0,0.936,71.5,36.0,1.0
1689531231,1099.9777679008942,5.480435,1800457088.0,0.936,72.5,36.0,1.0
1689531232,1080.316132135269,5.482316326530611,1800457088.0,0.936,71.5,36.0,1.0
1689531233,1070.260510750929,5.482240196078431,1800404352.0,0.936,71.1,36.0,1.0
1689531234,1072.1018928934457,5.48287,1800404352.0,0.936,72.0,36.0,1.0
1689531235,1098.4661851992912,5.481831632653062,1800404352.0,0.936,72.0,36.0,1.0
1689531236,1119.113270878473,5.481725000000001,1800404352.0,0.936,73.5,36.0,1.0
1689531237,1092.107169643844,5.481450980392158,1800457088.0,0.936,71.5,36.0,1.0
1689531238,1065.034149288863,5.483719387755101,1800404352.0,0.936,71.5,36.0,1.0
1689531239,1101.0232056502557,5.482389999999999,1800457088.0,0.936,71.1,36.0,1.0
1689531240,1074.1611771490047,5.4829050000000015,1800404352.0,0.936,72.0,36.0,1.0
1689531241,1057.5593120905585,5.484969387755101,1800457088.0,0.936,72.0,36.0,1.0
1689531242,1048.2220313093478,5.484705882352942,1800430720.0,0.936,71.8,36.0,1.0
1689531243,1112.6983525521086,5.480925,1800404352.0,0.936,71.5,36.0,1.0
1689531244,1075.13744600686,5.482428571428572,1800404352.0,0.936,71.5,36.0,1.0
1689531245,1030.715873069561,5.485849999999999,1800457088.0,0.936,71.5,36.0,1.0
1689531246,1070.747360555637,5.482598039215686,1800404352.0,0.936,72.0,36.0,1.0
1689531247,1083.1957992252867,5.481250000000001,1800404352.0,0.936,71.1,36.0,1.0
1689531248,1066.8476856421764,5.483413265306123,1800457088.0,0.936,72.0,36.0,1.0
1689531249,1090.6811034586044,5.481374999999999,1800457088.0,0.936,71.5,36.0,1.0
1689531250,1083.108498446867,5.482566326530613,1800457088.0,0.936,71.5,36.0,1.0
1689531251,1053.8750556009402,5.485509803921569,1800404352.0,0.936,70.6,36.0,1.0
1689531252,1019.9478165664829,5.482659999999999,1800457088.0,0.936,70.6,36.0,1.0
1689531253,1096.562667539337,5.481340000000001,1800404352.0,0.936,72.0,37.0,1.0
1689531254,1057.678194799029,5.48305,1800457088.0,0.936,71.1,37.0,1.0
1689531255,1047.3914001793275,5.484369999999999,1800457088.0,0.936,71.5,37.0,1.0
1689531256,1058.6839037878087,5.48488775510204,1800457088.0,0.936,71.5,37.0,1.0
1689531257,1107.922793696233,5.48214,1800457088.0,0.936,71.5,37.0,1.0
1689531258,1118.7669252341318,5.480936274509804,1800457088.0,0.936,71.8,37.0,1.0
1689531259,1066.5818697755203,5.48382142857143,1800457088.0,0.936,72.0,37.0,1.0
1689531260,1072.2024762368344,5.484385,1800457088.0,0.936,71.5,37.0,1.0
1689531261,1057.567099164951,5.483362745098041,1800404352.0,0.936,71.1,37.0,1.0
1689531262,1065.183733046112,5.483469387755103,1800457088.0,0.936,70.6,37.0,1.0
1689531263,1074.9375074881425,5.48245,1800457088.0,0.936,72.5,37.0,1.0
1689531264,1078.6558940044886,5.483135,1800457088.0,0.936,72.0,37.0,1.0
1689531265,1026.4979540209458,5.487336734693877,1800457088.0,0.936,71.5,37.0,1.0
1689531266,1090.2817910232702,5.48149019607843,1800404352.0,0.936,71.5,37.0,1.0
1689531267,1082.5994070850918,5.482605,1800404352.0,0.936,71.1,37.0,1.0
1689531268,1061.1635639239714,5.482834999999999,1800457088.0,0.936,71.5,37.0,1.0
1689531269,1078.8676684830773,5.4837091836734695,1800457088.0,0.936,71.5,37.0,1.0
1689531270,1070.1251034827767,5.483656862745097,1800457088.0,0.936,71.5,37.0,1.0
1689531271,1072.9118146150504,5.48365,1800404352.0,0.936,71.1,37.0,1.0
1689531272,1076.8187406305503,5.484204081632655,1800457088.0,0.936,71.5,37.0,1.0
1689531273,1085.9833873833077,5.48488,1800430720.0,0.936,71.8,37.0,1.0
1689531274,1110.9163462708111,5.483843137254901,1800404352.0,0.936,72.0,37.0,1.0
1689531275,1106.7464326830254,5.483964285714285,1800457088.0,0.936,70.6,37.0,1.0
1689531276,1055.5344272952857,5.482605000000001,1800457088.0,0.936,72.5,37.0,1.0
1689531277,1122.0334554387125,5.481426470588237,1800457088.0,0.936,70.6,37.0,1.0
1689531278,1084.865010309543,5.4816887755102055,1800404352.0,0.936,71.1,37.0,1.0
1689531279,1109.4136206511644,5.480370000000001,1800457088.0,0.936,71.1,37.0,1.0
1689531280,1087.6412305678473,5.48301,1800404352.0,0.936,72.5,37.0,1.0
1689531281,1077.9905729081174,5.483642857142858,1800457088.0,0.936,71.5,37.0,1.0
1689531282,1093.73634628102,5.481560000000001,1800404352.0,0.936,72.0,37.0,1.0
1689531283,1099.1501747925297,5.481416666666666,1800457088.0,0.936,72.0,37.0,1.0
1689531284,970.4572041798548,5.483112244897957,1800404352.0,0.936,72.5,37.0,1.0
1689531285,1069.5577408621104,5.483900000000002,1800457088.0,0.936,71.5,38.0,1.0
1689531286,1087.8181664593585,5.481975490196078,1800457088.0,0.936,71.1,38.0,1.0
1689531287,1074.432382128124,5.48140306122449,1800457088.0,0.936,71.5,38.0,1.0
1689531288,1071.2766173728048,5.483179999999999,1800430720.0,0.936,71.5,38.0,1.0
1689531289,1035.178632698434,5.4860147058823525,1800404352.0,0.936,71.5,38.0,1.0
1689531290,1063.5064537737917,5.4834948979591855,1800457088.0,0.936,71.5,38.0,1.0
1689531291,1060.6608008805858,5.484100000000001,1800457088.0,0.936,71.1,38.0,1.0
1689531292,1069.429177137243,5.482995,1800457088.0,0.936,70.6,38.0,1.0
1689531293,1093.010967315175,5.481658163265304,1800404352.0,0.936,71.5,38.0,1.0
1689531294,1068.9988482916588,5.483200980392156,1800457088.0,0.936,71.5,38.0,1.0
1689531295,1089.3844892211707,5.482270000000001,1800457088.0,0.936,72.5,38.0,1.0
1689531296,1093.2867911215044,5.482205,1800457088.0,0.936,71.1,38.0,1.0
1689531297,1068.252436022235,5.4833928571428565,1800404352.0,0.936,72.0,38.0,1.0
1689531298,1040.8938100973896,5.485112745098039,1800457088.0,0.936,71.5,38.0,1.0
1689531299,1064.754078731131,5.484685,1800404352.0,0.936,71.5,38.0,1.0
1689531300,1070.72703263519,5.483183673469389,1800457088.0,0.936,71.1,38.0,1.0
1689531301,1059.8443861629107,5.483215,1800404352.0,0.936,72.0,38.0,1.0
1689531302,1091.41727153826,5.481926470588236,1800457088.0,0.936,72.0,38.0,1.0
1689531303,1081.8805358975972,5.48265306122449,1800457088.0,0.936,71.5,38.0,1.0
1689531304,1083.6859682637366,5.482584999999999,1800430720.0,0.936,71.8,38.0,1.0
1689531305,1087.5890164110997,5.482349999999999,1800404352.0,0.936,72.0,38.0,1.0
1689531306,1102.654676272405,5.481319999999998,1800404352.0,0.936,72.0,38.0,1.0
1689531307,1144.1198912735713,5.479589999999999,1800457088.0,0.936,71.1,38.0,1.0
1689531308,1094.181172549536,5.482081632653061,1800404352.0,0.936,72.0,38.0,1.0
1689531309,1068.9340416109228,5.4819450000000005,1800457088.0,0.936,71.1,38.0,1.0
1689531310,1059.567656391248,5.483534313725492,1800404352.0,0.936,71.5,38.0,1.0
1689531311,1067.4063606542716,5.483879999999999,1800457088.0,0.936,72.5,38.0,1.0
1689531312,1036.015691066836,5.485551020408162,1800457088.0,0.936,71.5,38.0,1.0
1689531313,1070.347709327062,5.4816150000000015,1800457088.0,0.936,71.1,38.0,1.0
1689531314,1083.0913341706846,5.483362745098041,1800457088.0,0.936,71.5,38.0,1.0
1689531315,1063.6112905151167,5.482984693877552,1800457088.0,0.936,72.5,38.0,1.0
1689531316,969.6847434445356,5.482490000000001,1800457088.0,0.936,72.0,38.0,1.0
1689531317,1095.072596545174,5.48058,1800404352.0,0.936,72.0,39.0,1.0
1689531318,1125.623004114918,5.480495,1800404352.0,0.936,72.0,39.0,1.0
1689531319,1108.6756834827515,5.482045,1800404352.0,0.936,72.0,39.0,1.0
1689531320,1129.040418404484,5.4801150000000005,1800404352.0,0.936,71.8,39.0,1.0
1689531321,1076.24622030359,5.484377551020408,1800404352.0,0.936,71.5,39.0,1.0
1689531322,1058.548323563646,5.483665000000002,1800457088.0,0.936,71.5,39.0,1.0
1689531323,1027.637891005059,5.485862745098039,1800404352.0,0.936,72.0,39.0,1.0
1689531324,1052.2701079288436,5.4841700000000015,1800457088.0,0.936,72.0,39.0,1.0
1689531325,1082.745640574195,5.482637755102041,1800457088.0,0.936,72.0,39.0,1.0
1689531326,1031.6647294841853,5.483705,1800404352.0,0.936,71.5,39.0,1.0
1689531327,1060.418350639422,5.483946078431373,1800404352.0,0.936,72.0,39.0,1.0
1689531328,1092.6115330912544,5.482346938775508,1800404352.0,0.936,72.0,39.0,1.0
1689531329,1062.892056721175,5.484179999999999,1800457088.0,0.936,72.0,39.0,1.0
1689531330,1076.589212083126,5.4822401960784335,1800404352.0,0.936,71.1,39.0,1.0
1689531331,1117.729118203912,5.481459183673469,1800457088.0,0.936,71.5,39.0,1.0
1689531332,1094.3903193724948,5.482405000000003,1800457088.0,0.936,71.5,39.0,1.0
1689531333,1082.5216665772286,5.48345,1800457088.0,0.936,71.1,39.0,1.0
1689531334,1086.7845798172796,5.48198469387755,1800457088.0,0.936,71.5,39.0,1.0
1689531335,1066.1607350332076,5.4832794117647055,1800404352.0,0.936,71.5,39.0,1.0
1689531336,1113.9077152239795,5.484215000000001,1800404352.0,0.936,71.8,39.0,1.0
1689531337,1124.9130113230583,5.483107142857143,1800404352.0,0.936,72.0,39.0,1.0
1689531338,1117.2864520808707,5.483409999999999,1800457088.0,0.936,72.0,39.0,1.0
1689531339,1048.337693454405,5.484769607843138,1800457088.0,0.936,71.1,39.0,1.0
1689531340,1086.3172531365565,5.48166836734694,1800457088.0,0.936,72.0,39.0,1.0
1689531341,1065.174595496406,5.483570000000001,1800457088.0,0.936,71.5,39.0,1.0
1689531342,1098.783621749055,5.481852941176472,1800457088.0,0.936,71.5,39.0,1.0
1689531343,1076.1859974187907,5.482795918367347,1800457088.0,0.936,72.5,39.0,1.0
1689531344,1068.3180616796585,5.483735,1800404352.0,0.936,71.1,39.0,1.0
1689531345,1058.468571173174,5.483970588235295,1800404352.0,0.936,71.5,39.0,1.0
1689531346,1092.864468003769,5.482270408163266,1800457088.0,0.936,72.0,39.0,1.0
1689531347,1077.8279253686533,5.482329999999998,1800457088.0,0.936,71.5,39.0,1.0
1689531348,998.9201941796798,5.482890000000001,1800404352.0,0.936,71.5,39.0,1.0
1689531349,1105.2958255600793,5.481785714285714,1800404352.0,0.936,70.6,40.0,1.0
1689531350,1081.5125759232744,5.482558823529413,1800457088.0,0.936,71.5,40.0,1.0
1689531351,1045.2227769144251,5.486345000000001,1800430720.0,0.936,71.5,40.0,1.0
1689531352,1046.8047834751485,5.484622448979592,1800404352.0,0.936,71.5,40.0,1.0
1689531353,1093.1735381665546,5.482839999999998,1800457088.0,0.936,72.0,40.0,1.0
1689531354,1039.086434351023,5.484681372549021,1800404352.0,0.936,71.5,40.0,1.0
1689531355,1130.665933754776,5.481959183673472,1800404352.0,0.936,72.0,40.0,1.0
1689531356,1052.3938825823884,5.484155,1800404352.0,0.936,72.0,40.0,1.0
1689531357,1050.7727733516356,5.484661764705884,1800457088.0,0.936,72.5,40.0,1.0
1689531358,1054.2077051602369,5.483739795918368,1800457088.0,0.936,71.5,40.0,1.0
1689531359,1047.4173188065458,5.484215000000002,1800457088.0,0.936,71.5,40.0,1.0
1689531360,1077.1349123685177,5.484114999999999,1800457088.0,0.936,71.5,40.0,1.0
1689531361,1078.6329131432244,5.481530612244895,1800457088.0,0.936,71.5,40.0,1.0
1689531362,1111.0031714791187,5.481269607843139,1800404352.0,0.936,71.1,40.0,1.0
1689531363,1061.3469370611565,5.484034999999999,1800457088.0,0.936,72.0,40.0,1.0
1689531364,1082.3301034294552,5.481683673469388,1800457088.0,0.936,70.6,40.0,1.0
1689531365,1072.949716707267,5.482264705882352,1800457088.0,0.936,72.5,40.0,1.0
1689531366,1065.0889048909326,5.483484693877551,1800457088.0,0.936,72.5,40.0,1.0
1689531367,1097.398991985412,5.481705000000001,1800457088.0,0.936,71.1,40.0,1.0
1689531368,1076.246221499352,5.483185,1800457088.0,0.936,71.8,40.0,1.0
1689531369,1096.153150032732,5.482210784313726,1800457088.0,0.936,72.5,40.0,1.0
1689531370,1083.6038738054133,5.48207142857143,1800457088.0,0.936,71.1,40.0,1.0
1689531371,1071.1991192513926,5.48345,1800457088.0,0.936,72.0,40.0,1.0
1689531372,1073.7347614463215,5.482570000000001,1800457088.0,0.936,72.5,40.0,1.0
1689531373,1041.3092895711084,5.485029999999999,1800404352.0,0.936,71.1,40.0,1.0
1689531374,1103.0626648305008,5.480635,1800404352.0,0.936,71.5,40.0,1.0
1689531375,1113.9074141877231,5.480040000000002,1800404352.0,0.936,72.0,40.0,1.0
1689531376,1102.0711469946243,5.482066326530612,1800457088.0,0.936,72.0,40.0,1.0
1689531377,1069.8440372719283,5.482109999999999,1800457088.0,0.936,72.5,40.0,1.0
1689531378,1112.8789477103087,5.480769607843137,1800457088.0,0.936,72.5,40.0,1.0
1689531379,1133.056751685944,5.479724489795918,1800457088.0,0.936,71.5,40.0,1.0
1689531380,983.1487383241646,5.482494999999999,1800457088.0,0.936,72.0,40.0,1.0
1689531381,1054.6665772587994,5.485309999999999,1800457088.0,0.936,73.0,41.0,1.0
1689531382,1106.4651670625606,5.482159999999999,1800457088.0,0.936,71.5,41.0,1.0
1689531383,1064.875586202753,5.483745,1800404352.0,0.936,72.5,41.0,1.0
1689531384,1112.6284643097458,5.47918,1800457088.0,0.936,71.1,41.0,1.0
1689531385,1064.8968307897353,5.481719387755102,1800404352.0,0.936,71.1,41.0,1.0
1689531386,1092.342621866648,5.482313725490196,1800404352.0,0.936,71.6,41.0,1.0
1689531387,1052.948197108967,5.48336,1800404352.0,0.936,72.0,41.0,1.0
1689531388,1114.124162274668,5.481255102040817,1800457088.0,0.936,72.0,41.0,1.0
1689531389,1067.6993330758855,5.483573529411764,1800457088.0,0.936,71.5,41.0,1.0
1689531390,1063.5603130769118,5.483815,1800457088.0,0.936,71.5,41.0,1.0
1689531391,1066.0912520911738,5.4842806122448975,1800457088.0,0.936,71.5,41.0,1.0
1689531392,1070.4008271859325,5.483965,1800457088.0,0.936,71.5,41.0,1.0
1689531393,1080.139291095992,5.482299019607844,1800404352.0,0.936,71.5,41.0,1.0
1689531394,1071.2811692459677,5.482683673469388,1800457088.0,0.936,71.5,41.0,1.0
1689531395,1064.3200536770948,5.484110000000002,1800404352.0,0.936,71.5,41.0,1.0
1689531396,1083.956512853336,5.482659999999999,1800457088.0,0.936,72.5,41.0,1.0
1689531397,1095.7977168062869,5.481931372549019,1800404352.0,0.936,72.5,41.0,1.0
1689531398,1062.064123171081,5.484316326530613,1800404352.0,0.936,71.5,41.0,1.0
1689531399,1123.2405040717467,5.483335,1800404352.0,0.936,72.5,41.0,1.0
1689531400,1111.7358666513885,5.483205000000001,1800457088.0,0.936,70.6,41.0,1.0
1689531401,1151.3065782550386,5.48270918367347,1800457088.0,0.936,73.5,41.0,1.0
1689531402,1063.3461017213313,5.48380882352941,1800404352.0,0.936,72.0,41.0,1.0
1689531403,1046.5966559965273,5.484014999999999,1800430720.0,0.936,72.0,41.0,1.0
1689531404,1088.677898334242,5.48272448979592,1800457088.0,0.936,72.0,41.0,1.0
1689531405,1093.49857678101,5.48283,1800457088.0,0.936,73.0,41.0,1.0
1689531406,1084.212962764209,5.481950980392159,1800457088.0,0.936,72.5,41.0,1.0
1689531407,1071.816690795461,5.482311224489796,1800457088.0,0.936,72.5,41.0,1.0
1689531408,1083.7147976604026,5.482559999999999,1800457088.0,0.936,73.0,41.0,1.0
1689531409,1065.416803288981,5.4837950000000015,1800404352.0,0.936,71.5,41.0,1.0
1689531410,1112.5611915885015,5.480259803921569,1800457088.0,0.936,71.5,41.0,1.0
1689531411,1084.372740870475,5.481785714285714,1800457088.0,0.936,71.1,41.0,1.0
1689531412,984.6798172876134,5.482444999999999,1800457088.0,0.936,71.5,41.0,1.0
1689531413,1054.398474230088,5.483135000000002,1800457088.0,0.936,71.1,42.0,1.0
1689531414,1094.1897743762706,5.481880000000001,1800404352.0,0.936,71.5,42.0,1.0
1689531415,1034.9870467717644,5.4832350000000005,1800457088.0,0.936,72.0,42.0,1.0
1689531416,1126.4929978872651,5.479989999999999,1800457088.0,0.936,71.5,42.0,1.0
1689531417,1052.825830010156,5.484311224489798,1800457088.0,0.936,71.5,42.0,1.0
1689531418,1095.812390614522,5.483974999999998,1800404352.0,0.936,71.5,42.0,1.0
1689531419,1078.5132893503246,5.483348039215689,1800404352.0,0.936,71.5,42.0,1.0
1689531420,1047.9697440678,5.483892857142856,1800457088.0,0.936,71.1,42.0,1.0
1689531421,1084.7041889154957,5.482430000000001,1800430720.0,0.936,71.6,42.0,1.0
1689531422,1064.973226337209,5.48410294117647,1800404352.0,0.936,72.0,42.0,1.0
1689531423,1067.9405647214105,5.483010416666667,1800404352.0,0.936,71.5,42.0,1.0
1689531424,1049.8849263766526,5.4846764705882345,1800404352.0,0.936,72.0,42.0,1.0
1689531425,1091.0521196281093,5.481430000000001,1800457088.0,0.936,72.0,42.0,1.0
1689531426,1054.4243906517547,5.484215686274511,1800457088.0,0.936,72.0,42.0,1.0
1689531427,1095.3042257934037,5.482713541666668,1800457088.0,0.936,72.0,42.0,1.0
1689531428,1113.9070464833824,5.482137254901961,1800457088.0,0.936,72.5,42.0,1.0
1689531429,1084.9544273806755,5.484185000000002,1800457088.0,0.936,72.0,42.0,1.0
1689531430,1075.3406349555885,5.482979591836735,1800457088.0,0.936,72.0,42.0,1.0
1689531431,1092.9456235396128,5.481774509803922,1800457088.0,0.936,72.5,42.0,1.0
1689531432,1076.615148878805,5.48258,1800404352.0,0.936,72.0,42.0,1.0
1689531433,1109.6124221719756,5.482556122448979,1800457088.0,0.936,71.1,42.0,1.0
1689531434,1084.5826116064436,5.482295000000002,1800404352.0,0.936,72.5,42.0,1.0
1689531435,1080.093688399197,5.482720588235294,1800404352.0,0.936,72.0,42.0,1.0
1689531436,1027.567152085158,5.485760204081634,1800457088.0,0.936,71.1,42.0,1.0
1689531437,1031.6106663808455,5.4855800000000015,1800404352.0,0.936,72.5,42.0,1.0
1689531438,1099.0625190098735,5.481339999999999,1800404352.0,0.936,72.8,42.0,1.0
1689531439,1066.7115068818969,5.483325000000001,1800404352.0,0.936,73.0,42.0,1.0
1689531440,1074.786034777978,5.483480000000002,1800457088.0,0.936,72.0,42.0,1.0
1689531441,1089.9134691337886,5.48277,1800457088.0,0.936,71.5,42.0,1.0
1689531442,1030.51419769069,5.485127551020411,1800457088.0,0.936,71.5,42.0,1.0
1689531443,1071.4558951335496,5.483470588235294,1800404352.0,0.936,72.0,42.0,1.0
1689531444,981.544999240735,5.482950000000001,1800404352.0,0.936,71.5,42.0,1.0
1689531445,1064.898389932892,5.484559999999999,1800404352.0,0.936,72.5,43.0,1.0
1689531446,1086.5416663563778,5.48259693877551,1800457088.0,0.936,72.5,43.0,1.0
1689531447,1065.356889314501,5.482935,1800457088.0,0.936,71.1,43.0,1.0
1689531448,1065.613271384187,5.483455,1800404352.0,0.936,71.5,43.0,1.0
1689531449,1106.5167355284086,5.483195000000002,1800404352.0,0.936,71.5,43.0,1.0
1689531450,1085.7834497626288,5.4840300000000015,1800457088.0,0.936,70.6,43.0,1.0
1689531451,1115.497734811967,5.481754901960785,1800404352.0,0.936,72.0,43.0,1.0
1689531452,1094.493728190218,5.483387755102043,1800404352.0,0.936,72.0,43.0,1.0
1689531453,1101.5168000360725,5.481274999999999,1800404352.0,0.936,72.0,43.0,1.0
1689531454,1076.2669306893372,5.48334693877551,1800404352.0,0.936,72.0,43.0,1.0
1689531455,1102.1531953952403,5.483210784313727,1800457088.0,0.936,71.5,43.0,1.0
1689531456,1074.6905647608626,5.482409999999999,1800457088.0,0.936,73.5,43.0,1.0
1689531457,1120.0750410888368,5.481269999999999,1800457088.0,0.936,71.5,43.0,1.0
1689531458,1096.1941433436275,5.482382653061225,1800404352.0,0.936,71.1,43.0,1.0
1689531459,1060.701794419616,5.484044117647057,1800404352.0,0.936,72.0,43.0,1.0
1689531460,1102.1847886631865,5.48364,1800457088.0,0.936,72.0,43.0,1.0
1689531461,1036.8821929535031,5.484229591836734,1800404352.0,0.936,72.5,43.0,1.0
1689531462,1149.4603893471478,5.4833750000000006,1800457088.0,0.936,72.0,43.0,1.0
1689531463,1131.9132461926083,5.483053921568626,1800404352.0,0.936,72.0,43.0,1.0
1689531464,1126.9465629655976,5.483959183673468,1800457088.0,0.936,71.1,43.0,1.0
1689531465,1059.0333289132984,5.48542,1800404352.0,0.936,71.5,43.0,1.0
