TIME,Total_I,Total_U,MPPT1_Uin,MPPT1_Iin,MPPT1_Iout,MPPT2_Uin,MPPT2_Iin,MPPT2_Iout,BATTERY1_U,BATTERY1_I,BATTERY2_U,BATTERY2_I,UV_U_3V3,UV_I,POBC_I_5V,XMIT_A_12V,XMIT_B_12V,I_Atlas200DK-A,I_Atlas200DK-B,I_Pi-A,I_Pi-B,TEMP,POWER,MEM,AICORE,AICPU,CTRLCPU,MEM_BDWIDTH,INDEX,SUCCESS,FRAME_INDEX,FRAME_SUCCESS
1688131675,1717.0,15766.0,2800.0,0.0,0.0,2600.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,620.0,0.0,0.0,14.0,12.8,32.0,0.0,0.0,24.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131676,1737.0,15762.0,2600.0,0.0,0.0,2600.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,620.0,0.0,0.0,14.0,12.8,32.0,0.0,0.0,8.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131677,1706.0,15762.0,2600.0,0.0,0.0,2600.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,620.0,0.0,0.0,14.0,12.8,32.0,0.0,0.0,11.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131678,1706.0,15757.0,2600.0,0.0,0.0,2600.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,620.0,0.0,0.0,14.0,12.8,32.0,0.0,0.0,16.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131679,1709.0,15762.0,2800.0,0.0,0.0,2600.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,620.0,0.0,0.0,14.0,12.8,32.0,0.0,0.0,16.5,0.0,-1.0,-1.0,-1.0,-1.0
1688131680,1689.0,15762.0,2800.0,0.0,0.0,2800.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,620.0,0.0,0.0,14.0,12.8,32.0,0.0,0.0,17.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131681,1692.0,15762.0,2800.0,0.0,0.0,2800.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,14.0,12.8,32.0,0.0,0.0,12.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131682,1692.0,15762.0,2600.0,0.0,0.0,2800.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,14.0,12.8,32.0,0.0,0.0,24.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131683,1681.0,15762.0,2600.0,0.0,0.0,2600.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,620.0,0.0,0.0,14.0,12.8,32.0,0.0,0.0,6.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131684,1726.0,15762.0,2600.0,0.0,0.0,2600.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,620.0,0.0,0.0,14.0,12.8,32.0,0.0,0.0,23.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131685,1703.0,15762.0,2600.0,0.0,0.0,2600.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,14.0,12.8,32.0,0.0,0.0,20.0,0.0,-1.0,-1.0,-1.0,-1.0
1688131686,1684.0,15762.0,2600.0,0.0,0.0,2600.0,0.0,0.0,15600.0,-210.0,15600.0,-210.0,3300.0,140.0,540.0,0.0,0.0,0.0,640.0,0.0,0.0,14.0,12.8,32.0,0.0,0.0,14.0,0.0,-1.0,-1.0,-1.0,-1.0
