TIME,Main(mA),Main Voltage(V),TEMP,POWER,MEM,AICORE,AICPU,CTRLCPU,MEM_BDWIDTH,INDEX,SUCCESS,FRAME_INDEX,FRAME_SUCCESS
1688701127,668.4589455193529,11.959933673469385,46.0,8.0,40.0,0.0,0.0,23.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701128,659.8489866269308,11.960245,46.0,8.0,40.0,0.0,0.0,10.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701129,666.7143677813203,11.961265,46.0,8.0,40.0,0.0,0.0,21.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701130,661.438301993415,11.960872448979597,46.0,8.0,40.0,0.0,0.0,11.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701131,667.8972800990116,11.96023039215686,46.0,8.0,40.0,0.0,0.0,22.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701132,659.8622777222391,11.960885000000005,46.0,8.0,40.0,0.0,0.0,17.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701133,667.3351006959474,11.961387755102042,46.0,8.0,40.0,0.0,0.0,12.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701134,659.6717653096513,11.960455000000003,46.0,8.0,40.0,0.0,0.0,14.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701135,668.1994567531848,11.960911764705878,46.0,8.0,40.0,0.0,0.0,19.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701136,662.7389715241137,11.960389999999997,46.0,8.0,40.0,0.0,0.0,13.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701137,666.7260615081351,11.960785714285718,46.0,8.0,40.0,0.0,0.0,19.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701138,663.6521448210849,11.960865000000004,46.0,8.0,40.0,0.0,0.0,17.5,0.0,-1.0,-1.0,-1.0,-1.0
1688701139,665.328879133592,11.961529999999998,46.0,8.0,40.0,0.0,0.0,16.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701140,663.9456450885132,11.960775510204083,46.0,8.0,40.0,0.0,0.0,16.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701141,664.8615789753375,11.960539215686271,46.0,8.0,40.0,0.0,0.0,19.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701142,665.5835772680983,11.961025,46.0,8.0,40.0,0.0,0.0,20.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701143,663.6099033969623,11.96084693877551,46.0,8.0,40.0,0.0,0.0,11.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701144,665.329605128537,11.960635,46.0,8.0,40.0,0.0,0.0,21.0,1.0,-1.0,-1.0,-1.0,-1.0
1688701145,663.1268146324273,11.960769607843131,46.0,8.0,40.0,0.0,0.0,16.0,0.5,-1.0,-1.0,-1.0,-1.0
1688701146,665.8330924585811,11.960350000000004,46.0,8.0,40.0,0.0,0.0,11.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701147,660.6884331667436,11.95994897959184,46.0,8.0,40.0,0.0,0.0,22.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701148,667.7274389981691,11.960495000000002,46.0,8.0,40.0,0.0,0.0,10.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701149,663.6308757848876,11.960784313725492,46.0,8.0,40.0,0.0,0.0,8.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701150,666.5157074890608,11.96069897959184,46.0,8.0,40.0,0.0,0.0,23.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701151,660.0077330362183,11.961109999999998,46.0,8.0,40.0,0.0,0.0,8.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701152,669.1128040594634,11.960464285714284,46.0,8.0,40.0,0.0,0.0,28.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701153,660.4547738415599,11.960906862745098,46.0,8.0,40.0,0.0,0.0,17.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701154,666.3257015412767,11.96065,46.0,8.0,40.0,0.0,0.0,6.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701155,661.0302664164003,11.960744897959188,46.0,8.0,40.0,0.0,0.0,7.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701156,667.8622647532592,11.961035000000004,46.0,8.0,40.0,0.0,0.0,26.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701157,659.9321293814052,11.961093137254906,46.0,8.0,40.0,0.0,0.0,7.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701158,668.8091653163107,11.960591836734697,46.0,8.0,40.0,0.0,0.0,24.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701159,660.0845732195273,11.960125000000003,46.0,8.0,40.0,0.0,0.0,11.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701160,669.0272724076441,11.960664999999995,46.0,8.0,40.0,0.0,0.0,17.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701161,656.5706207365088,11.960178571428576,46.0,8.0,40.0,0.0,0.0,23.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701162,671.2396149925045,11.960615,46.0,8.0,40.0,0.0,0.0,9.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701163,659.501264424266,11.960622549019613,46.0,8.0,40.0,0.0,0.0,9.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701164,668.2318508775182,11.961122448979594,46.0,8.0,40.0,0.0,0.0,22.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701165,663.6631150144037,11.960808823529412,46.0,8.0,40.0,0.0,0.0,11.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701166,668.4895758410195,11.960755102040814,46.0,8.0,40.0,0.0,0.0,16.5,0.0,-1.0,-1.0,-1.0,-1.0
1688701167,659.4334039342889,11.960794999999996,46.0,8.0,40.0,0.0,0.0,22.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701168,668.1889842736625,11.961390000000003,46.0,8.0,40.0,0.0,0.0,11.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701169,661.4697743355745,11.961431372549022,46.0,8.0,40.0,0.0,0.0,13.0,0.0,-1.0,-1.0,-1.0,-1.0
1688701170,667.5818121198471,11.960852040816327,46.0,8.0,40.0,0.0,0.0,19.0,0.0,-1.0,-1.0,-1.0,-1.0
