TIME,I_Atlas200DK-B,Main Voltage(V),TEMP,POWER,MEM,AICORE,AICPU,CTRLCPU,MEM_BDWIDTH,INDEX,SUCCESS
1692241727,783.7171600877821,11.957630000000004,66.0,12.8,36.0,0.0,1.0,22.0,0.0,4033.0,1.0
1692241728,770.9869539184865,11.958336734693878,66.0,12.8,36.0,0.0,2.0,26.5,0.0,4034.0,1.0
1692241729,775.5749827418248,11.9582,66.0,12.8,36.0,0.0,3.0,31.0,0.0,4036.0,1.0
1692241730,780.3981665983915,11.957795,66.0,12.8,37.0,0.0,1.0,26.0,1.0,4038.0,1.0
1692241731,779.9106562588323,11.957815,66.0,12.8,37.0,0.0,2.0,24.0,0.0,4039.0,1.0
1692241732,780.127791629245,11.957654999999995,66.0,12.8,37.0,0.0,2.0,20.0,0.0,4041.0,1.0
1692241733,778.9685134053453,11.957640000000003,66.0,12.8,36.0,0.0,2.0,32.0,1.0,4043.0,1.0
1692241734,782.4562833796255,11.95766836734694,66.0,12.8,36.0,0.0,2.0,27.0,0.5,4044.0,1.0
1692241735,772.1726109630675,11.958328431372548,66.0,12.8,36.0,0.0,2.0,22.0,0.0,4046.0,1.0
1692241736,781.035876597017,11.95783,66.0,12.8,36.0,0.0,1.0,30.0,0.0,4048.0,1.0
1692241737,774.3326500100716,11.958280000000002,66.0,12.8,36.0,0.0,2.0,27.0,1.0,4049.0,1.0
1692241738,779.5983830893418,11.958311224489794,66.0,12.8,36.0,0.0,3.0,26.0,0.0,4051.0,1.0
1692241739,780.6089757023595,11.957823529411767,66.0,12.8,36.0,0.0,1.0,22.0,0.0,4053.0,1.0
1692241740,781.2843412566341,11.957734999999998,66.0,12.8,36.0,0.0,1.0,26.5,0.5,4054.0,1.0
1692241741,779.1451515128949,11.958846938775508,66.0,12.8,36.0,0.0,1.0,31.0,1.0,4056.0,1.0
1692241742,772.496199364367,11.958225,66.0,12.8,36.0,0.0,1.0,23.0,1.0,4058.0,1.0
1692241743,786.7267915339763,11.957333333333336,66.0,12.8,36.0,0.0,2.0,29.0,1.0,4059.0,1.0
1692241744,772.0080703985287,11.9579693877551,66.0,12.8,36.0,0.0,1.0,26.0,1.0,4061.0,1.0
1692241745,784.5521797121669,11.95793,66.0,12.8,36.0,0.0,2.0,29.0,1.0,4063.0,1.0
1692241746,780.0789012099345,11.957644999999996,66.0,12.8,36.0,0.0,2.0,24.0,1.0,4064.0,1.0
1692241747,774.7401828269511,11.957852040816327,66.0,12.8,36.0,0.0,2.0,27.0,1.0,4066.0,1.0
1692241748,780.153009434783,11.957323529411768,66.0,12.8,36.0,0.0,2.0,30.0,1.0,4068.0,1.0
1692241749,776.2261164387786,11.957974999999998,66.0,12.8,36.0,0.0,1.0,23.0,0.0,4069.0,1.0
1692241750,784.7911481694978,11.957959183673475,66.0,12.8,36.0,0.0,2.0,30.0,0.0,4071.0,1.0
1692241751,771.442861301137,11.958344999999998,66.0,12.8,36.0,0.0,2.0,24.0,1.0,4073.0,1.0
1692241752,780.7652340940273,11.957901960784312,66.0,12.8,36.0,0.0,1.0,28.0,1.0,4074.0,1.0
1692241753,774.8600757866944,11.957857142857147,66.0,12.8,36.0,0.0,1.5,26.0,1.0,4076.0,1.0
1692241754,777.4298976296553,11.957795000000004,66.0,12.8,36.0,0.0,2.0,24.0,1.0,4078.0,1.0
1692241755,784.9559132578461,11.957324999999996,66.0,12.8,36.0,0.0,1.0,32.0,1.0,4080.0,1.0
1692241756,771.7053135372915,11.95780882352941,66.0,12.8,36.0,0.0,3.0,21.0,1.0,4081.0,1.0
1692241757,781.1791020347117,11.957872448979591,66.0,12.8,36.0,0.0,1.0,33.0,0.0,4083.0,1.0
1692241758,773.5806194334923,11.95812,66.0,12.8,36.0,0.0,2.0,30.0,1.0,4085.0,1.0
1692241759,781.6279652285754,11.958104999999998,66.0,12.8,36.0,0.0,1.5,28.0,1.0,4086.0,1.0
1692241760,779.1372030007334,11.957928571428573,66.0,12.8,36.0,0.0,1.0,26.0,1.0,4088.0,1.0
1692241761,780.7754774047053,11.957485294117651,66.0,12.8,36.0,0.0,1.0,26.0,1.0,4090.0,1.0
1692241762,776.5840438998783,11.957959999999998,66.0,12.8,36.0,0.0,2.0,31.0,1.0,4091.0,1.0
1692241763,777.1286310122993,11.958209183673468,66.0,12.8,36.0,0.0,2.0,22.0,2.0,4093.0,1.0
1692241764,782.6937810719764,11.958665000000003,66.0,12.8,37.0,0.0,2.0,23.0,1.0,4095.0,1.0
1692241765,772.6282344402752,11.95831862745098,66.0,12.8,36.5,0.0,2.0,26.0,1.5,4096.0,1.0
1692241766,786.7191998003781,11.9579,66.0,12.8,36.0,0.0,2.0,29.0,2.0,4098.0,1.0
1692241767,774.5312783219332,11.958408163265302,66.0,12.8,36.0,0.0,1.0,26.0,2.0,4100.0,1.0
1692241768,778.0251808551798,11.958245000000002,66.0,12.8,36.0,0.0,4.0,26.0,2.0,4101.0,1.0
1692241769,776.2062853716113,11.95778921568628,66.0,12.8,36.0,0.0,1.0,29.0,2.0,4103.0,1.0
1692241770,781.0125886815296,11.957964285714285,66.0,12.8,37.0,0.0,2.0,32.0,3.0,4105.0,1.0
1692241771,781.3384383024505,11.958270000000002,66.0,12.8,36.5,0.0,2.0,27.5,2.0,4106.0,1.0
1692241772,774.2799638598098,11.95792,66.0,12.8,36.0,0.0,2.0,23.0,1.0,4108.0,1.0
1692241773,784.2504002730478,11.957775510204078,66.0,12.8,36.0,0.0,1.0,30.0,1.0,4110.0,1.0
1692241774,772.2408408270062,11.958269607843135,66.0,12.8,36.0,0.0,2.0,25.0,2.0,4111.0,1.0
1692241775,779.9499856552644,11.958135000000002,66.0,12.8,37.0,0.0,2.0,29.0,1.0,4113.0,1.0
1692241776,777.3499372468046,11.958320000000004,66.0,12.8,36.0,0.0,2.0,24.0,1.0,4114.0,1.0
1692241777,777.1365639649564,11.9582193877551,66.0,12.8,36.0,0.0,2.0,27.5,1.5,4116.0,1.0
1692241778,777.7608635915553,11.957612745098036,66.0,12.8,36.0,0.0,2.0,31.0,2.0,4118.0,1.0
1692241779,772.5260612291528,11.958115,66.0,12.8,37.0,0.0,0.0,22.0,1.0,4120.0,1.0
1692241780,782.5994968813603,11.957295918367352,66.0,12.8,37.0,0.0,2.0,30.0,1.0,4121.0,1.0
1692241781,773.411067304349,11.957795,66.0,12.8,37.0,0.0,2.0,22.0,1.0,4123.0,1.0
1692241782,783.888638543132,11.957818627450983,66.0,12.8,37.0,0.0,1.0,27.0,1.0,4125.0,1.0
1692241783,776.0921170305348,11.958530612244894,66.0,12.8,37.0,0.0,1.5,26.0,1.0,4126.0,1.0
1692241784,779.6094022344587,11.958115000000005,66.0,12.8,37.0,0.0,2.0,25.0,1.0,4128.0,1.0
1692241785,777.3187737395853,11.95756,66.0,12.8,37.0,0.0,1.0,30.0,2.0,4130.0,1.0
1692241786,777.9986593497176,11.957374999999995,66.0,12.8,37.0,0.0,2.0,22.0,1.0,-1.0,-1.0
1692241787,786.9954815830421,11.95723469387755,66.0,12.8,37.0,0.0,2.0,30.0,1.0,4133.0,1.0
1692241788,773.536096914924,11.958289215686277,66.0,12.8,37.0,0.0,2.0,24.0,1.0,4135.0,1.0
1692241789,780.7696994859477,11.95771,66.0,12.8,37.0,0.0,2.0,24.5,1.0,4137.0,1.0
1692241790,773.0933773281253,11.958040816326532,66.0,12.8,37.0,0.0,2.0,25.0,1.0,4138.0,1.0
1692241791,775.7636924153064,11.95797,66.0,12.8,37.0,0.0,2.0,25.0,2.0,4140.0,1.0
1692241792,789.5523482899108,11.95795098039216,66.0,12.8,36.0,0.0,1.0,29.0,1.0,4141.0,1.0
1692241793,793.7679677310488,11.95808163265306,66.0,12.8,36.0,0.0,1.0,17.0,0.0,4143.0,1.0
1692241794,786.1043941370924,11.957789999999996,66.0,12.8,36.5,0.0,1.5,19.0,0.0,4144.0,1.0
1692241795,772.8358777385158,11.957979999999996,66.0,12.8,37.0,0.0,2.0,21.0,0.0,4146.0,1.0
1692241796,780.3834885200978,11.957529411764709,66.0,12.8,37.0,0.0,1.0,29.0,0.0,4147.0,1.0
1692241797,775.9901566093364,11.95761224489796,66.0,12.8,37.0,0.0,2.0,23.0,1.0,4149.0,1.0
1692241798,781.6411070943645,11.957705,66.0,12.8,37.0,0.0,2.0,25.5,1.0,4151.0,1.0
1692241799,772.3755995030607,11.958355,66.0,12.8,37.0,0.0,2.0,28.0,1.0,4152.0,1.0
1692241800,777.5297581828515,11.957918367346936,66.0,12.8,37.0,0.0,2.0,23.0,1.0,4154.0,1.0
1692241801,775.1164583442165,11.957789215686276,66.0,12.8,37.0,0.0,1.0,31.0,1.0,4156.0,1.0
1692241802,786.0720089457768,11.957869999999998,66.0,12.8,37.0,0.0,1.0,20.0,1.0,4157.0,1.0
1692241803,778.2106727006162,11.95801,66.0,12.8,37.0,0.0,2.0,32.0,1.0,4159.0,1.0
1692241804,771.5982279557401,11.958209183673468,66.0,12.8,37.0,0.0,1.0,28.0,1.0,4161.0,1.0
1692241805,780.8434072938861,11.958264705882351,66.0,12.8,37.0,0.0,1.0,27.5,1.0,4162.0,1.0
1692241806,772.6199392194611,11.957995000000004,66.0,12.8,37.0,0.0,1.0,27.0,1.0,4164.0,1.0
1692241807,782.397167811225,11.958091836734692,66.0,12.8,37.0,0.0,1.0,24.0,1.0,4166.0,1.0
1692241808,777.584397084262,11.957795,66.0,12.8,37.0,0.0,2.0,32.0,1.0,4167.0,1.0
1692241809,779.8836489797585,11.957784313725492,66.0,12.8,37.0,0.0,2.0,20.0,1.0,4169.0,1.0
1692241810,778.7570176348793,11.958091836734695,66.0,12.8,37.0,0.0,1.0,32.0,1.0,4171.0,1.0
1692241811,774.0620956436079,11.95803,66.0,12.8,37.0,0.0,1.0,30.0,1.0,4173.0,1.0
1692241812,787.8185272280226,11.957459999999996,66.0,12.8,37.0,0.0,1.0,28.0,1.0,4174.0,1.0
1692241813,768.9321163837818,11.958120000000005,66.0,12.8,37.0,0.0,3.0,26.0,2.0,4176.0,1.0
1692241814,780.732430392879,11.958944999999996,66.0,12.8,37.0,0.0,1.0,27.0,1.0,4178.0,1.0
1692241815,771.941866648278,11.958809999999998,66.0,12.8,37.0,0.0,2.0,29.0,1.0,4179.0,1.0
1692241816,776.8444928542852,11.958135000000004,66.0,12.8,37.0,0.0,2.0,22.0,2.0,4181.0,1.0
1692241817,780.3685032942293,11.9585612244898,66.0,12.8,37.0,0.0,1.0,22.0,1.0,4183.0,1.0
1692241818,775.8491214977787,11.957695000000005,66.0,12.8,36.5,0.0,1.5,26.5,1.0,4184.0,1.0
1692241819,780.4205889710578,11.958132352941178,66.0,12.8,36.0,0.0,2.0,31.0,1.0,4186.0,1.0
1692241820,776.9637875856683,11.95774,66.0,12.8,36.0,0.0,1.0,24.0,1.0,4188.0,1.0
1692241821,782.6526442699203,11.958392857142856,66.0,12.8,36.0,0.0,1.0,27.0,1.0,4189.0,1.0
1692241822,772.3015487213544,11.958421568627449,66.0,12.8,36.0,0.0,2.0,29.0,1.0,4191.0,1.0
1692241823,782.3095383213564,11.95766,66.0,12.8,36.0,0.0,2.0,24.0,2.0,4193.0,1.0
1692241824,776.0182830256992,11.958316326530612,66.0,12.8,37.0,0.0,1.0,32.0,1.0,4194.0,1.0
1692241825,773.8285176986773,11.957885,66.0,12.8,37.0,0.0,1.0,22.0,1.0,4196.0,1.0
1692241826,781.3400242071008,11.95810294117647,66.0,12.8,37.0,0.0,1.0,23.0,1.5,4198.0,1.0
1692241827,779.7136153039378,11.95851020408163,66.0,12.8,37.0,0.0,1.0,24.0,2.0,4199.0,1.0
1692241828,782.7763877807965,11.958155,66.0,12.8,37.0,0.0,2.0,27.0,1.0,4201.0,1.0
1692241829,770.2331170254342,11.958249999999998,66.0,12.8,37.0,0.0,2.0,29.0,1.0,4203.0,1.0
1692241830,782.3866396333902,11.957433673469389,66.0,12.8,37.0,0.0,2.0,24.0,2.0,4204.0,1.0
1692241831,772.7104376989922,11.95795098039216,66.0,12.8,37.0,0.0,1.0,31.0,1.0,4206.0,1.0
1692241832,784.8231666837248,11.95834,66.0,12.8,37.0,0.0,2.0,21.0,1.0,4208.0,1.0
1692241833,777.2598200921719,11.958061224489796,66.0,12.8,37.0,0.0,2.0,22.5,0.5,4209.0,1.0
1692241834,776.3809021304965,11.95851,66.0,12.8,37.0,0.0,2.0,24.0,0.0,4211.0,1.0
1692241835,776.2199108367978,11.958950980392157,66.0,12.8,37.0,0.0,2.0,28.0,1.0,4213.0,1.0
1692241836,770.6423291895379,11.95890306122449,66.0,12.8,37.0,0.0,1.0,27.0,1.0,4215.0,1.0
1692241837,784.9105969957283,11.958189999999997,66.0,12.8,37.0,0.0,1.0,26.0,1.0,4216.0,1.0
1692241838,773.2764358740185,11.958480392156869,66.0,12.8,36.0,0.0,2.0,30.0,1.0,4218.0,1.0
1692241839,781.4842656249094,11.958464285714289,66.0,12.8,37.0,0.0,2.0,23.0,1.0,4219.0,1.0
1692241840,775.7273129829991,11.957895,66.0,12.8,36.0,0.0,0.0,31.0,2.0,4221.0,1.0
1692241841,775.6337108354028,11.958049999999998,66.0,12.8,36.5,0.0,1.0,27.5,2.0,4223.0,1.0
1692241842,786.0219252933617,11.958346938775511,66.0,12.8,37.0,0.0,2.0,24.0,2.0,4225.0,1.0
1692241843,773.5671074249768,11.95818137254902,66.0,12.8,37.0,0.0,1.0,25.0,1.0,4226.0,1.0
1692241844,780.9184596340582,11.957959999999996,66.0,12.8,37.0,0.0,2.0,26.0,2.0,4228.0,1.0
1692241845,776.1597173283278,11.958049999999997,66.0,12.8,37.0,0.0,2.0,30.0,2.0,4230.0,1.0
1692241846,779.4234480245062,11.958933673469389,66.0,12.8,37.0,0.0,2.0,23.0,1.0,4231.0,1.0
1692241847,775.7465251719798,11.958289215686271,66.0,12.8,37.0,0.0,2.0,31.0,1.0,4233.0,1.0
1692241848,779.5547680500015,11.958729999999996,66.0,12.8,37.0,0.0,1.5,32.0,1.5,4235.0,1.0
1692241849,775.9500618334555,11.958117346938772,66.0,12.8,37.0,0.0,1.0,33.0,2.0,4236.0,1.0
1692241850,774.5285071021619,11.957805000000002,66.0,12.8,37.0,0.0,2.0,22.0,2.0,4238.0,1.0
1692241851,782.8195227627773,11.957990196078436,66.0,12.8,37.0,0.0,1.0,28.0,2.0,4240.0,1.0
1692241852,772.8793167180945,11.957428571428574,66.0,12.8,37.0,0.0,1.0,27.0,2.0,4241.0,1.0
1692241853,783.7442249139477,11.958049999999997,66.0,12.8,37.0,0.0,0.0,24.0,2.0,4243.0,1.0
1692241854,777.7840990707826,11.95812,66.0,12.8,37.0,0.0,2.0,32.0,1.0,4245.0,1.0
1692241855,783.6163861992064,11.957872448979591,66.0,12.8,37.0,0.0,2.0,31.5,1.0,4246.0,1.0
1692241856,776.8890510756561,11.957906862745096,66.0,12.8,37.0,0.0,2.0,31.0,1.0,4248.0,1.0
1692241857,778.0006784210766,11.957520000000002,66.0,12.8,37.0,0.0,2.0,23.0,1.0,4250.0,1.0
1692241858,781.0980008053098,11.957591836734696,66.0,12.8,37.0,0.0,2.0,30.0,1.0,4251.0,1.0
1692241859,769.5032502190548,11.958939999999997,66.0,12.8,37.0,0.0,0.0,27.0,1.0,4253.0,1.0
1692241860,781.4969273454362,11.958063725490195,66.0,12.8,37.0,0.0,2.0,26.0,1.0,4255.0,1.0
1692241861,775.6614756608678,11.958284999999998,66.0,12.8,37.0,0.0,2.0,28.0,1.0,4256.0,1.0
1692241862,779.8512148653225,11.958096938775512,66.0,12.8,37.0,0.0,2.0,30.0,1.0,4258.0,1.0
1692241863,780.1037549242752,11.958120000000005,66.0,12.8,37.0,0.0,3.0,31.0,2.0,4260.0,1.0
1692241864,779.8646315981682,11.957810000000004,66.0,12.8,37.0,0.0,1.5,23.0,1.5,4260.0,1.0
1692241865,781.5072434011329,11.958010204081637,66.0,12.8,37.0,0.0,0.0,15.0,1.0,4261.0,1.0
1692241866,772.791350669706,11.95763725490196,66.0,12.8,37.0,0.0,0.0,21.0,1.0,4263.0,1.0
1692241867,787.4993386442594,11.95804,66.0,12.8,37.0,0.0,1.0,24.0,1.0,4265.0,1.0
1692241868,782.1804761658468,11.958879999999995,66.0,12.8,37.0,0.0,2.0,27.0,1.0,4266.0,1.0
1692241869,782.0557163738234,11.958914999999998,66.0,12.8,37.0,0.0,1.0,25.0,1.0,4268.0,1.0
1692241870,771.4906242636686,11.958229999999997,66.0,12.8,37.0,0.0,5.0,31.0,2.0,4270.0,1.0
1692241871,779.187691941142,11.958135000000004,66.0,12.8,36.0,0.0,2.0,22.0,1.0,4271.0,1.0
1692241872,779.5172925315079,11.958158163265306,66.0,12.8,36.0,0.0,2.0,30.0,1.0,4273.0,1.0
1692241873,781.6677876012263,11.958338235294116,66.0,12.8,36.0,0.0,1.0,24.0,2.0,4275.0,1.0
1692241874,783.9154269207812,11.958385,66.0,12.8,37.0,0.0,2.0,31.0,1.0,4276.0,1.0
1692241875,774.1297216410594,11.958107142857145,66.0,12.8,37.0,0.0,2.0,27.0,2.0,4278.0,1.0
1692241876,783.1853795489191,11.95849,66.0,12.8,37.0,0.0,2.0,29.0,2.0,4280.0,1.0
1692241877,772.6839155533333,11.958055000000003,66.0,12.8,37.0,0.0,2.0,31.0,2.0,4281.0,1.0
1692241878,782.8524495280059,11.958622549019609,66.0,12.8,37.0,0.0,2.0,20.0,2.0,4283.0,1.0
1692241879,773.297372029632,11.958173469387756,66.0,12.8,37.0,0.0,2.0,30.0,2.0,4285.0,1.0
1692241880,778.5997167152492,11.958890000000002,66.0,12.8,37.0,0.0,2.0,24.0,2.0,4286.0,1.0
1692241881,778.2446764901849,11.958060000000003,66.0,12.8,37.0,0.0,2.0,30.0,2.0,4288.0,1.0
1692241882,772.6209483144557,11.958275510204082,66.0,12.8,37.0,0.0,1.5,28.0,2.0,4290.0,1.0
1692241883,786.5833011571024,11.95799019607843,66.0,12.8,37.0,0.0,1.0,26.0,2.0,4291.0,1.0
1692241884,775.4446790669707,11.957629999999996,66.0,12.8,37.0,0.0,2.0,31.0,2.0,4293.0,1.0
1692241885,780.5844931370784,11.958153061224484,66.0,12.8,37.0,0.0,1.0,21.0,2.0,4295.0,1.0
1692241886,774.244143575126,11.95785,66.0,12.8,37.0,0.0,2.0,31.0,2.0,4297.0,1.0
1692241887,776.4149882107155,11.95837254901961,66.0,12.8,37.0,0.0,1.0,24.0,2.0,4298.0,1.0
1692241888,780.1397625273364,11.958290000000002,66.0,12.8,37.0,0.0,2.0,28.0,2.0,4300.0,1.0
1692241889,776.2736778340602,11.958249999999998,66.0,12.8,37.0,0.0,2.0,26.0,2.0,4302.0,1.0
1692241890,779.2227859860473,11.95809,66.0,12.8,37.0,0.0,2.5,26.5,1.5,4303.0,1.0
1692241891,768.6676704262067,11.958115000000005,66.0,12.8,37.0,0.0,3.0,27.0,1.0,4305.0,1.0
1692241892,784.0261353260537,11.958499999999995,66.0,12.8,36.0,0.0,2.0,22.0,2.0,4307.0,1.0
1692241893,776.2319429396913,11.958029411764713,66.0,12.8,36.0,0.0,1.0,32.0,2.0,4308.0,1.0
1692241894,781.0628775049154,11.958135,66.0,12.8,36.0,0.0,2.0,22.0,2.0,4310.0,1.0
1692241895,781.2129844209553,11.958434999999998,66.0,12.8,36.0,0.0,1.0,29.0,2.0,4312.0,1.0
1692241896,773.0634875300044,11.958224489795915,66.0,12.8,36.0,0.0,2.0,26.0,2.0,4313.0,1.0
1692241897,784.674176717939,11.957333333333334,66.0,12.8,36.0,0.0,2.0,27.0,1.5,4315.0,1.0
1692241898,773.8364236486022,11.95826020408163,66.0,12.8,36.0,0.0,2.0,28.0,1.0,4317.0,1.0
1692241899,786.5231014021476,11.958284313725494,66.0,12.8,36.0,0.0,2.0,23.0,2.0,4318.0,1.0
1692241900,773.3028020358928,11.95813,66.0,12.8,36.0,0.0,1.0,33.0,1.0,4320.0,1.0
1692241901,778.8087130451028,11.957882653061228,66.0,12.8,36.0,0.0,2.0,21.0,1.0,4322.0,1.0
1692241902,771.277473241633,11.958640000000004,66.0,12.8,36.0,0.0,2.0,31.0,2.0,4324.0,1.0
1692241903,777.931570015254,11.958431372549017,66.0,12.8,36.0,0.0,1.5,26.5,1.5,4325.0,1.0
1692241904,781.307903056249,11.957959183673468,66.0,12.8,36.0,0.0,1.0,22.0,1.0,4327.0,1.0
1692241905,776.7915490512929,11.95792,66.0,12.8,36.0,0.0,2.0,29.0,1.0,4329.0,1.0
1692241906,780.419430780874,11.957275,66.0,12.8,36.0,0.0,2.0,25.0,1.0,4330.0,1.0
1692241907,771.040270955575,11.95843137254902,66.0,12.8,36.0,0.0,1.0,30.0,1.0,4332.0,1.0
1692241908,782.6918055372051,11.958328125,66.0,12.8,36.0,0.0,1.0,21.0,1.0,4334.0,1.0
1692241909,774.7869577308436,11.958019607843138,65.0,12.8,36.0,0.0,1.0,32.0,1.0,4335.0,1.0
1692241910,775.8799014862843,11.957655,65.2,12.8,36.2,0.0,0.8,28.7,0.8,-1.0,-1.0
1692241911,763.8495819002139,11.958744897959187,65.3,12.8,36.3,0.0,0.7,25.3,0.7,4336.0,1.0
1692241912,761.412764395515,11.957799999999995,65.5,12.8,36.5,0.0,0.5,22.0,0.5,4336.0,1.0
1692241913,768.7670736029708,11.958485294117647,65.7,12.8,36.7,0.0,0.3,18.7,0.3,4336.0,1.0
1692241914,777.882717465498,11.958384999999998,65.8,12.8,36.8,0.0,0.2,15.3,0.2,4337.0,1.0
1692241915,783.2390236993367,11.957872448979591,66.0,12.8,37.0,0.0,0.0,12.0,0.0,4338.0,1.0
1692241916,774.6431354863344,11.95811,66.0,12.8,36.0,0.0,1.0,21.0,1.0,4340.0,1.0
1692241917,777.4360315429408,11.958595000000004,66.0,12.8,37.0,0.0,2.0,22.0,1.0,4342.0,1.0
1692241918,773.5551841085186,11.958970588235294,66.0,12.8,37.0,0.0,1.0,30.0,1.0,4343.0,1.0
1692241919,777.1873704588153,11.958193877551018,66.0,12.8,37.0,0.0,3.0,26.0,1.0,4345.0,1.0
1692241920,795.2005634922866,11.958155,66.0,12.8,37.0,0.0,1.0,27.0,1.0,4347.0,1.0
1692241921,787.7727517914386,11.958265000000004,66.0,12.8,37.0,0.0,1.0,25.0,1.0,4348.0,1.0
1692241922,779.048926488644,11.95799,66.0,12.8,37.0,0.0,1.0,23.0,1.0,4350.0,1.0
1692241923,772.8455688491529,11.958099999999996,66.0,12.8,37.0,0.0,1.0,31.0,1.0,4352.0,1.0
1692241924,780.0120862474764,11.9582,66.0,12.8,37.0,0.0,2.0,22.0,3.0,4353.0,1.0
1692241925,778.1700389611932,11.958561224489795,65.0,12.8,37.0,0.0,1.0,12.0,0.0,4354.0,1.0
1692241926,763.7778206103916,11.958308823529414,65.2,12.8,37.0,0.0,1.0,14.8,0.2,4355.0,1.0
1692241927,766.864812470363,11.958350000000005,65.5,12.8,37.0,0.0,1.0,17.5,0.5,4355.0,1.0
1692241928,773.1456672126452,11.958545918367347,65.8,12.8,37.0,0.0,1.0,20.2,0.8,4356.0,1.0
1692241929,780.5373998943833,11.958885,66.0,12.8,37.0,0.0,1.0,23.0,1.0,4358.0,1.0
1692241930,775.8561403199719,11.958367647058822,66.0,12.8,37.0,0.0,2.0,31.0,1.0,4359.0,1.0
1692241931,785.9016141608353,11.957867346938777,66.0,12.8,37.0,0.0,4.0,21.0,2.0,4361.0,1.0
1692241932,774.4531876436212,11.958165,66.0,12.8,37.0,0.0,3.0,31.0,0.0,4363.0,1.0
1692241933,776.6573810538431,11.959075,66.0,12.8,37.0,0.0,2.5,26.5,0.0,4364.0,1.0
1692241934,776.1133236582176,11.957834999999996,66.0,12.8,37.0,0.0,2.0,22.0,0.0,4366.0,1.0
1692241935,781.2245644165638,11.958130000000004,66.0,12.8,37.0,0.0,1.0,30.0,1.0,4368.0,1.0
1692241936,779.9123127082624,11.958569999999996,66.0,12.8,37.0,0.0,1.0,26.0,0.0,4369.0,1.0
1692241937,772.0681581747472,11.957475000000002,66.0,12.8,37.0,0.0,2.0,31.0,0.0,4371.0,1.0
1692241938,783.8802718688021,11.958443877551025,66.0,12.8,37.0,0.0,1.0,22.0,1.0,4373.0,1.0
1692241939,770.859209913022,11.958348039215688,66.0,12.8,37.0,0.0,2.0,26.5,0.5,4374.0,1.0
1692241940,781.5861419446255,11.95845,66.0,12.8,37.0,0.0,3.0,31.0,0.0,4376.0,1.0
1692241941,782.2082983343856,11.958285714285717,66.0,12.8,37.0,0.0,1.0,22.0,0.0,4378.0,1.0
1692241942,778.15772150888,11.95831,66.0,12.8,37.0,0.0,1.0,26.0,1.0,4379.0,1.0
1692241943,779.8110749905993,11.958490000000005,66.0,12.8,37.0,0.0,2.0,25.0,0.0,4381.0,1.0
1692241944,774.0312726923698,11.958264999999995,66.0,12.8,37.0,0.0,1.0,31.0,0.0,4383.0,1.0
1692241945,785.6166936884288,11.958465000000004,66.0,12.8,37.0,0.0,2.0,22.0,0.0,4385.0,1.0
1692241946,777.5342840976735,11.958910000000005,66.0,12.8,37.0,0.0,2.5,27.0,0.0,4386.0,1.0
1692241947,778.3558658285441,11.958656862745096,66.0,12.8,37.0,0.0,3.0,32.0,0.0,4388.0,1.0
1692241948,777.0461334653015,11.958066326530613,66.0,12.8,37.0,0.0,2.0,24.0,0.0,4390.0,1.0
1692241949,777.1120705272929,11.95774,66.0,12.8,37.0,0.0,2.0,25.0,0.0,4391.0,1.0
1692241950,777.3003118993419,11.957865000000002,66.0,12.8,37.0,0.0,1.0,26.0,0.0,4393.0,1.0
1692241951,787.4816187268948,11.959367346938777,66.0,12.8,37.0,0.0,2.0,29.0,0.0,4395.0,1.0
1692241952,797.7217913238389,11.958627450980392,66.0,12.8,37.0,0.0,1.5,26.0,0.5,4396.0,1.0
1692241953,787.8646896313762,11.959015000000004,66.0,12.8,37.0,0.0,1.0,23.0,1.0,4398.0,1.0
1692241954,789.3540537595456,11.958846938775508,66.0,12.8,37.0,0.0,2.0,31.0,0.0,4400.0,1.0
1692241955,776.715284235805,11.958675000000005,66.0,12.8,37.0,0.0,2.0,29.0,0.0,4401.0,1.0
1692241956,780.8534895252625,11.958279411764709,66.0,12.8,37.0,0.0,1.0,25.0,0.0,4402.0,1.0
1692241957,779.0587414273069,11.958744897959182,66.0,12.8,37.0,0.0,0.0,21.0,0.0,4404.0,1.0
1692241958,773.8829137943034,11.957899999999997,66.0,12.8,37.0,0.0,2.0,27.0,0.0,4405.0,1.0
1692241959,780.8668709958588,11.958535,66.0,12.8,37.0,0.0,2.0,23.0,0.0,4407.0,1.0
1692241960,774.6365988563354,11.958429999999996,66.0,12.8,37.0,0.0,1.5,28.5,0.5,4409.0,1.0
1692241961,791.1055292974373,11.958165,66.0,12.8,37.0,0.0,1.0,34.0,1.0,4410.0,1.0
1692241962,772.5767693763426,11.958049999999997,66.0,12.8,37.0,0.0,1.0,20.0,0.0,4412.0,1.0
1692241963,779.5436526434623,11.95858673469388,66.0,12.8,37.0,0.0,2.0,33.0,0.0,4414.0,1.0
1692241964,775.5949017193703,11.958259803921568,66.0,12.8,37.0,0.0,1.0,28.0,1.0,4415.0,1.0
1692241965,776.8947729220256,11.958635,66.0,12.8,37.0,0.0,2.0,26.0,0.0,4417.0,1.0
1692241966,781.6030609636649,11.95836224489796,66.0,12.8,37.0,0.0,2.0,25.0,0.0,4419.0,1.0
1692241967,777.4582933068917,11.957655000000004,66.0,12.8,37.0,0.0,2.0,28.0,0.0,4420.0,1.0
1692241968,780.1818032959093,11.95798529411765,66.0,12.8,37.0,0.0,2.0,31.0,0.0,4422.0,1.0
1692241969,769.451156230818,11.95840306122449,66.0,12.8,37.0,0.0,2.0,20.0,0.0,4424.0,1.0
