TIME,Total_I,Total_U,MPPT1_Uin,MPPT1_Iin,MPPT1_Iout,MPPT2_Uin,MPPT2_Iin,MPPT2_Iout,BATTERY1_U,BATTERY1_I,BATTERY2_U,BATTERY2_I,UV_U_3V3,UV_I,POBC_I_5V,XMIT_A_12V,XMIT_B_12V,I_Atlas200DK-A,I_Atlas200DK-B,I_Pi-A,I_Pi-B,TEMP,POWER,MEM,AICORE,AICPU,CTRLCPU,MEM_BDWIDTH,INDEX,SUCCESS,dog_1_top1_index,dog_1_top1_value,dog_1_top2_index,dog_1_top2_value,dog_1_top3_index,dog_1_top3_value,dog_1_top4_index,dog_1_top4_value,dog_1_top5_index,dog_1_top5_value,dog_2_top1_index,dog_2_top1_value,dog_2_top2_index,dog_2_top2_value,dog_2_top3_index,dog_2_top3_value,dog_2_top4_index,dog_2_top4_value,dog_2_top5_index,dog_2_top5_value
1682786832,1490.0,16290.0,13800.0,1830.0,970.0,13200.0,1500.0,630.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,26.0,4.0,35.0,0.0,0.0,40.0,2.0,848.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786833,1470.0,16290.0,13800.0,1830.0,970.0,13200.0,1500.0,630.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,26.0,4.0,35.0,0.0,0.0,55.0,0.0,848.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786834,1872.0,16286.0,13200.0,2380.0,1230.0,13200.0,1500.0,630.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,26.0,4.0,35.0,0.0,0.0,55.0,0.0,849.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786835,1456.0,16290.0,13200.0,2380.0,1230.0,13400.0,1390.0,590.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,26.0,4.0,36.0,0.0,0.0,48.0,0.5,850.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786836,1459.0,16290.0,13200.0,2380.0,1230.0,13400.0,1390.0,590.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,26.0,4.0,37.0,0.0,0.0,41.0,1.0,851.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786837,1456.0,16290.0,13800.0,1830.0,960.0,13400.0,1390.0,590.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,26.0,4.0,36.0,0.0,0.0,49.0,3.0,851.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786838,1461.0,16290.0,13800.0,1830.0,960.0,13200.0,1520.0,600.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,26.0,4.0,36.0,0.0,0.0,44.0,3.0,852.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786839,1464.0,16290.0,13800.0,1830.0,960.0,13200.0,1520.0,600.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,26.0,4.0,35.0,1.0,0.0,51.0,2.0,853.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786840,1886.0,16290.0,13400.0,2230.0,1160.0,13200.0,1520.0,600.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,26.0,4.0,35.0,1.0,0.0,49.5,2.5,854.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786841,1490.0,16290.0,13400.0,2230.0,1160.0,13200.0,1440.0,600.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,26.0,4.0,35.0,1.0,0.0,48.0,3.0,854.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786842,1875.0,16290.0,13400.0,2230.0,1160.0,13200.0,1440.0,600.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,26.0,4.0,35.0,0.0,0.0,45.0,1.0,855.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786843,1506.0,16290.0,13600.0,1850.0,980.0,13200.0,1440.0,600.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,26.0,4.0,35.0,0.0,0.0,47.0,0.0,856.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786844,1501.0,16290.0,13600.0,1850.0,980.0,13200.0,1440.0,610.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,26.0,4.0,35.0,0.0,0.0,47.0,1.0,856.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786845,1490.0,16290.0,13600.0,1850.0,980.0,13200.0,1440.0,610.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,26.0,4.0,36.0,0.0,0.0,46.0,2.0,857.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786846,1903.0,16286.0,13400.0,2350.0,1200.0,13200.0,1440.0,610.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,26.0,4.0,36.0,0.0,0.0,46.5,1.5,858.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786847,1459.0,16290.0,13400.0,2350.0,1200.0,13200.0,1470.0,620.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,26.0,4.0,36.0,0.0,0.0,47.0,1.0,859.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786848,1487.0,16290.0,13400.0,2350.0,1200.0,13200.0,1470.0,620.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,26.0,4.0,36.0,0.0,0.0,44.0,3.0,859.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786849,1492.0,16290.0,13800.0,1810.0,950.0,13200.0,1470.0,620.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,26.0,4.0,35.0,0.0,0.0,46.0,2.0,860.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786850,1478.0,16290.0,13800.0,1810.0,950.0,13200.0,1450.0,620.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,26.0,4.0,35.0,0.0,0.0,51.0,1.0,861.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786851,1532.0,16290.0,13800.0,1810.0,950.0,13200.0,1450.0,620.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,26.0,4.0,35.0,0.0,0.0,45.0,0.0,861.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786852,1861.0,16290.0,13400.0,2270.0,1190.0,13200.0,1450.0,620.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,26.0,4.0,35.0,0.0,0.0,43.5,0.5,862.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786853,1478.0,16290.0,13400.0,2270.0,1190.0,13200.0,1440.0,610.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,26.0,4.0,35.0,0.0,0.0,42.0,1.0,863.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786854,1461.0,16290.0,13400.0,2270.0,1190.0,13200.0,1440.0,610.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,26.0,4.0,35.0,0.0,0.0,41.0,1.0,863.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786855,1461.0,16290.0,13800.0,1810.0,950.0,13200.0,1440.0,610.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,26.0,4.0,35.0,0.0,0.0,39.0,3.0,864.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786856,1886.0,16286.0,13800.0,1810.0,950.0,13000.0,1670.0,700.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,26.0,4.0,35.5,0.0,0.0,40.0,1.5,865.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786857,1467.0,16290.0,13800.0,1810.0,950.0,13000.0,1670.0,700.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,26.0,4.0,36.0,0.0,0.0,41.0,0.0,865.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786858,1883.0,16290.0,13400.0,2190.0,1130.0,13000.0,1670.0,700.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,26.0,4.0,36.0,0.0,0.0,36.7,0.3,865.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786859,1470.0,16290.0,13400.0,2190.0,1130.0,13200.0,1460.0,620.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,26.0,4.0,36.0,0.0,0.0,32.3,0.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1682786860,1456.0,16290.0,13400.0,2190.0,1130.0,13200.0,1460.0,620.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,26.0,4.0,36.0,0.0,0.0,28.0,1.0,866.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786861,1453.0,16286.0,13800.0,1810.0,960.0,13200.0,1460.0,620.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,26.0,4.0,36.0,0.0,0.0,45.0,0.0,867.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786862,1487.0,16290.0,13800.0,1810.0,960.0,13200.0,1470.0,610.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,26.0,4.0,35.0,0.0,0.0,53.0,0.0,868.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786863,1495.0,16290.0,13800.0,1810.0,960.0,13200.0,1470.0,610.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,26.0,4.0,35.0,0.0,0.0,53.0,0.5,868.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786864,1855.0,16290.0,13400.0,2210.0,1150.0,13200.0,1470.0,610.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,26.0,4.0,35.0,0.0,0.0,53.0,1.0,869.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786865,1459.0,16290.0,13400.0,2210.0,1150.0,13200.0,1430.0,600.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,26.0,4.0,35.0,0.0,0.0,42.0,3.0,870.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786866,1470.0,16286.0,13400.0,2210.0,1150.0,13200.0,1430.0,600.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,26.0,4.0,35.0,0.0,0.0,53.0,2.0,871.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786867,1461.0,16290.0,13600.0,1830.0,950.0,13200.0,1430.0,600.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,26.0,4.0,35.0,0.0,0.0,40.0,2.0,871.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786868,1872.0,16286.0,13600.0,1830.0,950.0,12800.0,1620.0,690.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,26.0,4.0,36.0,1.0,0.0,52.0,2.0,872.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786869,1447.0,16290.0,13600.0,1830.0,950.0,12800.0,1620.0,690.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,26.0,4.0,36.0,1.0,0.0,46.5,1.5,873.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786870,1849.0,16286.0,13400.0,2310.0,1200.0,12800.0,1620.0,690.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,26.0,4.0,36.0,1.0,0.0,41.0,1.0,874.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786871,1481.0,16290.0,13400.0,2310.0,1200.0,13200.0,1440.0,610.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,26.0,4.0,36.0,0.0,0.0,40.0,0.0,874.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786872,1447.0,16238.0,13400.0,2310.0,1200.0,13200.0,1440.0,610.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,26.0,4.0,35.0,0.0,0.0,53.0,1.0,875.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786873,1498.0,16238.0,14600.0,60.0,50.0,13200.0,1440.0,610.0,16200.0,-130.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,26.0,4.0,35.0,0.0,0.0,41.0,1.0,876.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786874,1453.0,16290.0,14600.0,60.0,50.0,13200.0,1460.0,620.0,16200.0,-130.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,26.0,4.0,35.0,0.0,0.0,55.0,2.0,877.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786875,1484.0,16290.0,14600.0,60.0,50.0,13200.0,1460.0,620.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,26.0,4.0,35.0,0.0,0.0,46.0,2.0,877.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786876,1864.0,16290.0,13400.0,2160.0,1120.0,13200.0,1460.0,620.0,16000.0,-130.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,26.0,4.0,35.0,0.0,0.0,37.0,2.0,878.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786877,1476.0,16290.0,13400.0,2160.0,1120.0,13200.0,1430.0,620.0,16000.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,26.0,4.0,35.0,0.0,0.0,38.0,1.0,879.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786878,1470.0,16290.0,13400.0,2160.0,1120.0,13200.0,1430.0,620.0,16000.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,26.0,4.0,35.0,0.0,0.0,55.0,3.0,880.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786879,1453.0,16286.0,13600.0,1810.0,960.0,13200.0,1430.0,620.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,26.0,4.0,36.0,0.0,0.0,39.0,2.0,880.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786880,1670.0,16286.0,13600.0,1810.0,960.0,13000.0,1760.0,630.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,26.0,4.0,37.0,0.0,0.0,55.0,0.0,881.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786881,1492.0,16290.0,13600.0,1810.0,960.0,13000.0,1760.0,630.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,26.0,4.0,36.5,0.0,0.0,47.0,0.0,882.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786882,1872.0,16286.0,13400.0,2210.0,1150.0,13000.0,1760.0,630.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,26.0,4.0,36.0,0.0,0.0,39.0,0.0,882.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786883,1456.0,16286.0,13400.0,2210.0,1150.0,13200.0,1440.0,600.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,26.0,4.0,35.0,0.0,0.0,39.0,1.0,883.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786884,1445.0,16286.0,13400.0,2210.0,1150.0,13200.0,1440.0,600.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,26.0,4.0,35.0,1.0,0.0,52.0,3.0,884.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786885,1473.0,16290.0,13600.0,1820.0,1030.0,13200.0,1440.0,600.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,26.0,4.0,35.0,1.0,0.0,41.0,0.0,885.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786886,1461.0,16290.0,13600.0,1820.0,1030.0,13200.0,1430.0,600.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,26.0,4.0,35.0,0.0,0.0,55.0,3.0,885.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786887,1459.0,16290.0,13600.0,1820.0,1030.0,13200.0,1430.0,600.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,26.0,4.0,35.0,0.0,0.0,47.0,3.5,886.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786888,1875.0,16248.0,12200.0,290.0,1370.0,13200.0,1430.0,600.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,26.0,4.0,35.0,0.0,0.0,39.0,4.0,887.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786889,1459.0,16290.0,12200.0,290.0,1370.0,14000.0,1030.0,520.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,26.0,4.0,35.0,0.0,0.0,42.0,2.0,888.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1682786890,1852.0,16290.0,12200.0,290.0,1370.0,14000.0,1030.0,520.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,26.0,4.0,37.0,0.0,0.0,53.0,1.0,888.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
