TIME,I_Atlas200DK-B,Main Voltage(V),TEMP,POWER,MEM,AICORE,AICPU,CTRLCPU,MEM_BDWIDTH,INDEX,SUCCESS,dog_1_top1_index,dog_1_top1_value,dog_1_top2_index,dog_1_top2_value,dog_1_top3_index,dog_1_top3_value,dog_1_top4_index,dog_1_top4_value,dog_1_top5_index,dog_1_top5_value,dog_2_top1_index,dog_2_top1_value,dog_2_top2_index,dog_2_top2_value,dog_2_top3_index,dog_2_top3_value,dog_2_top4_index,dog_2_top4_value,dog_2_top5_index,dog_2_top5_value
1692248403,778.4236820706356,11.958224999999995,66.0,12.8,36.0,0.0,0.0,24.0,5.0,1125.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248404,784.7782888127956,11.958250000000003,66.0,12.8,36.0,0.0,0.0,31.0,3.0,1126.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248405,787.8744992967779,11.957704081632654,66.0,12.8,36.0,0.0,0.0,27.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1692248406,789.651469649746,11.958025,66.0,12.8,36.0,0.0,0.0,30.0,1.5,1127.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248407,792.2513342203853,11.958170000000004,66.0,12.8,36.0,0.0,0.0,33.0,2.0,1128.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248408,797.3855598485272,11.95761,66.0,12.8,37.0,0.0,1.0,21.0,0.0,1129.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248409,795.9592146525015,11.957102040816329,66.0,12.8,37.0,0.0,0.0,33.0,0.0,1130.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248410,759.8724373342044,11.95848039215686,65.5,12.8,37.0,0.0,0.0,21.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1692248411,800.7308890273664,11.957634999999993,65.0,12.8,37.0,0.0,0.0,9.0,0.0,1131.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248412,790.2226256433039,11.958438775510208,66.0,12.8,37.0,0.0,0.0,22.0,1.0,1132.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248413,784.1929456295435,11.95811,66.0,12.8,37.0,0.0,0.0,27.0,4.0,1133.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248414,821.4133041405984,11.955882352941176,66.0,12.8,37.0,0.0,0.0,31.0,4.0,1134.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248415,783.0434367284547,11.958195,66.0,12.8,37.5,0.0,0.0,32.0,3.0,1135.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248416,787.903941054398,11.958724489795918,66.0,12.8,38.0,0.0,0.0,33.0,2.0,1136.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248417,787.2524842056363,11.958115,66.0,12.8,38.0,0.0,0.0,24.0,2.0,1137.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248418,786.7952378470726,11.958424999999998,66.0,12.8,38.0,0.0,1.0,31.0,3.0,1138.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248419,810.3304657822139,11.956535714285714,66.0,12.8,36.0,0.0,0.0,26.0,1.0,1139.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248420,800.1073066284831,11.95800490196079,66.0,12.8,36.0,0.0,0.0,28.0,0.0,1140.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248421,793.2089899851748,11.95837,66.0,12.8,36.0,0.0,0.0,30.0,2.0,1141.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248422,787.3279759700349,11.958010000000002,66.0,12.8,36.0,0.0,0.0,24.0,4.0,1142.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248423,790.2316377422035,11.958887755102044,66.0,12.8,36.5,0.0,0.5,28.0,3.0,1143.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248424,805.641525815429,11.957014705882353,66.0,12.8,37.0,0.0,1.0,32.0,2.0,1143.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248425,790.2723089592239,11.95831,66.0,12.8,37.0,0.0,0.0,30.0,1.0,1144.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248426,779.9155378390851,11.958066326530616,66.0,12.8,37.0,0.0,0.0,24.0,1.0,1145.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248427,790.0475301717778,11.95802,66.0,12.8,38.0,0.0,0.0,29.0,1.0,1146.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248428,782.7329896788814,11.958186274509805,66.0,12.8,37.0,0.0,0.0,29.0,0.0,1147.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248429,783.9499385585066,11.958425,66.0,12.8,36.0,0.0,0.0,26.0,2.0,1148.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248430,784.8316211669323,11.958188775510202,66.0,12.8,36.0,0.0,0.0,32.0,4.0,1149.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248431,784.5726968701845,11.957995000000006,66.0,12.8,36.0,0.0,0.0,32.0,3.5,1150.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248432,805.5314842308885,11.957214999999998,66.0,12.8,36.0,0.0,0.0,32.0,3.0,1151.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248433,786.126491643094,11.958382352941175,66.0,12.8,37.0,0.0,0.0,22.0,0.0,1152.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248434,801.4521210253283,11.956265306122448,66.0,12.8,37.0,0.0,1.0,32.0,1.0,1153.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248435,783.9307392869205,11.958065000000005,66.0,12.8,37.0,0.0,0.0,27.0,1.0,1154.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248436,784.6749463982309,11.959090000000002,66.0,12.8,38.0,0.0,0.0,26.0,0.0,1155.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248437,802.7462159169862,11.957096938775512,66.0,12.8,37.0,0.0,0.0,28.5,1.5,1156.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248438,786.5331509329386,11.95814705882353,66.0,12.8,36.0,0.0,0.0,31.0,3.0,1157.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248439,787.2879922781375,11.958194999999998,66.0,12.8,36.0,0.0,0.0,32.0,3.0,1158.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248440,779.5811782518331,11.958244897959188,66.0,12.8,36.0,0.0,0.0,23.0,3.0,1159.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248441,791.2944935417726,11.958049999999997,66.0,12.8,36.0,0.0,0.0,30.0,2.0,1160.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248442,787.1154164834255,11.957849999999992,66.0,12.8,36.0,0.0,0.0,26.0,2.0,1161.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248443,787.923403370967,11.95889215686274,66.0,12.8,37.0,0.0,0.0,27.0,1.0,1162.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248444,782.3716210224507,11.957729591836738,66.0,12.8,37.0,0.0,1.0,30.0,0.0,1163.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248445,787.1157369380355,11.958805000000002,66.0,12.8,37.0,0.0,0.5,27.5,1.5,1164.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248446,799.9775067274102,11.957395000000002,66.0,12.8,37.0,0.0,0.0,25.0,3.0,1165.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248447,783.2119541304752,11.9586,66.0,12.8,38.0,0.0,0.0,23.0,4.0,1166.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248448,797.4917187339739,11.95809,66.0,12.8,36.0,0.0,0.0,29.0,4.0,1167.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248449,777.2808749602402,11.958375000000004,66.0,12.8,36.0,0.0,0.0,26.0,3.0,1168.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248450,790.3226107832295,11.959051020408168,66.0,12.8,36.0,0.0,0.0,28.0,3.0,1169.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248451,779.9530159638543,11.959039215686271,66.0,12.8,36.5,0.0,0.0,28.0,2.0,1170.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248452,785.5392699094508,11.958125,66.0,12.8,37.0,0.0,0.0,28.0,1.0,1170.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248453,805.4836646346768,11.9567806122449,66.0,12.8,37.0,0.0,0.0,32.0,1.0,1171.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248454,781.4590113115237,11.958539999999998,66.0,12.8,38.0,0.0,0.0,22.0,5.0,1172.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248455,789.9808537725493,11.957555000000005,66.0,12.8,37.0,0.0,0.0,32.0,2.0,1173.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248456,796.1470900762322,11.957441176470589,66.0,12.8,36.0,0.0,0.0,23.0,3.0,1174.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248457,810.4599591060729,11.957005102040815,66.0,12.8,36.0,0.0,0.0,31.0,4.0,1175.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248458,794.6109793603133,11.957924999999996,66.0,12.8,36.0,0.0,0.0,29.0,2.5,1176.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248459,800.646261206457,11.957980392156864,66.0,12.8,36.0,0.0,0.0,27.0,1.0,1177.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248460,796.3773270969226,11.95812244897959,66.0,12.8,36.0,0.0,0.0,31.0,1.0,1178.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248461,796.0383419181104,11.958045,66.0,12.8,36.0,0.0,0.0,23.0,1.0,1179.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248462,788.9142210450244,11.958435,66.0,12.8,37.0,0.0,0.0,32.0,1.0,1180.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248463,797.4162537290439,11.957908163265309,66.0,12.8,38.0,0.0,0.0,23.0,4.0,1181.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248464,812.5103877133533,11.957294117647054,66.0,12.8,38.0,0.0,0.0,25.5,4.0,1182.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248465,796.2446545090714,11.95822,66.0,12.8,38.0,0.0,0.0,28.0,4.0,1183.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248466,803.2571177066058,11.958880000000004,66.0,12.8,38.0,0.0,0.0,27.0,2.0,1184.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248467,765.7845723888479,11.95876530612245,66.0,12.8,38.0,0.0,0.0,29.0,2.0,1184.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248468,767.8530818019505,11.957620000000004,66.0,12.8,37.7,0.0,0.0,24.7,1.3,1184.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248469,793.543281014375,11.958490196078436,66.0,12.8,37.3,0.0,0.0,20.3,0.7,1184.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248470,783.4247342084511,11.958045918367349,66.0,12.8,37.0,0.0,0.0,16.0,0.0,1185.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248471,784.0079958372754,11.95852,66.0,12.8,36.0,0.0,0.0,31.0,1.0,1186.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248472,778.5251296481305,11.958191176470583,66.0,12.8,36.0,0.0,0.0,25.0,1.0,1187.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248473,792.5915536467139,11.957995000000006,66.0,12.8,36.0,0.0,0.0,26.5,2.0,1188.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248474,780.6804939684811,11.958091836734694,66.0,12.8,36.0,0.0,0.0,28.0,3.0,1189.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248475,792.616661778963,11.95849,66.0,12.8,37.0,0.0,0.0,29.0,3.0,1190.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248476,781.3207315409074,11.958080000000002,66.0,12.8,37.0,0.0,0.0,33.0,4.0,1191.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248477,798.4448095561208,11.957,66.0,12.8,37.0,0.0,0.0,21.0,1.0,1192.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248478,785.6927574348978,11.958607843137251,66.0,12.8,38.0,0.0,1.0,32.0,2.0,1193.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248479,779.6868314737859,11.958565000000004,66.0,12.8,37.0,0.0,0.0,23.0,1.0,1194.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248480,797.2090811724509,11.958112244897965,66.0,12.8,36.5,0.0,0.5,26.0,0.5,1195.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248481,784.0683596279906,11.958365,66.0,12.8,36.0,0.0,1.0,29.0,0.0,1196.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248482,823.9670835769706,11.956155000000004,66.0,12.8,36.0,0.0,0.0,25.0,3.0,1197.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248483,782.8428179744309,11.958299019607844,66.0,12.8,37.0,0.0,0.0,31.0,4.0,1198.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248484,783.2429179711153,11.957637755102043,66.0,12.8,37.0,0.0,0.0,22.0,4.0,1199.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248485,801.8578313637269,11.957340000000004,66.0,12.8,38.0,0.0,1.0,33.0,3.0,1200.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248486,790.3300691088,11.957615000000002,66.0,12.8,38.0,0.0,0.5,29.0,2.0,1201.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248487,787.4232226745182,11.95839,66.0,12.8,38.0,0.0,0.0,25.0,1.0,1202.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248488,779.7051926726,11.958380000000002,66.0,12.8,37.0,0.0,0.0,25.0,1.0,1203.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248489,790.4730960428321,11.958175,66.0,12.8,36.0,0.0,0.0,28.0,0.0,1204.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248490,791.3042411531584,11.958173469387756,66.0,12.8,36.0,0.0,0.0,29.0,3.0,1205.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248491,814.8732444035336,11.957060000000002,66.0,12.8,37.0,0.0,0.0,24.0,4.0,1206.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248492,798.5740950177592,11.958460784313722,66.0,12.8,37.0,0.0,0.0,28.0,3.5,1207.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248493,779.319047800262,11.958439999999996,66.0,12.8,37.0,0.0,0.0,32.0,3.0,1207.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248494,785.2337093588814,11.95817857142857,66.0,12.8,36.5,0.0,0.0,22.0,1.5,1208.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692248495,785.6409774853128,11.958335000000002,66.0,12.8,36.0,0.0,0.0,12.0,0.0,1209.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
