TIME,I_Atlas200DK-B,Main Voltage(V),TEMP,POWER,MEM,AICORE,AICPU,CTRLCPU,MEM_BDWIDTH,INDEX,SUCCESS,dog_1_top1_index,dog_1_top1_value,dog_1_top2_index,dog_1_top2_value,dog_1_top3_index,dog_1_top3_value,dog_1_top4_index,dog_1_top4_value,dog_1_top5_index,dog_1_top5_value,dog_2_top1_index,dog_2_top1_value,dog_2_top2_index,dog_2_top2_value,dog_2_top3_index,dog_2_top3_value,dog_2_top4_index,dog_2_top4_value,dog_2_top5_index,dog_2_top5_value
1692264355,713.4682707060524,11.958574999999998,61.0,4.0,37.0,1.0,0.0,34.0,0.0,985.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264356,723.0807459797304,11.958615000000002,62.0,4.0,38.0,0.0,0.0,34.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1692264357,715.1508574973473,11.95902551020408,62.0,4.0,38.0,0.0,0.0,25.0,1.0,986.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264358,722.185402175056,11.958680000000005,62.0,4.0,38.0,0.0,0.0,33.0,3.0,987.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264359,711.3893549387749,11.958190000000002,62.0,4.0,38.0,0.0,0.0,25.0,0.0,988.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264360,721.8624986419253,11.958676470588232,62.0,4.0,37.5,0.0,0.0,30.0,1.5,989.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264361,714.5338729757465,11.958362244897955,62.0,4.0,37.0,0.0,0.0,35.0,3.0,989.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264362,726.3586624277264,11.95836,61.0,4.0,37.0,1.0,0.0,24.0,1.0,990.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264363,716.5071751544712,11.957995,62.0,4.0,37.0,1.0,0.0,25.0,3.0,991.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264364,722.6364907345478,11.95883,62.0,4.0,37.0,0.0,0.0,33.0,2.0,992.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264365,714.2909211343297,11.959519607843138,62.0,4.0,37.0,0.0,2.0,26.0,1.0,992.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264366,719.2891396835915,11.958984374999998,61.5,4.0,37.0,0.0,1.5,29.5,0.5,993.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264367,711.7000522532778,11.958897058823526,61.0,4.0,37.0,0.0,1.0,33.0,0.0,994.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264368,746.7812070692983,11.957545,62.0,4.0,37.0,0.0,0.0,24.0,0.0,995.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264369,712.3173603871642,11.958555,62.0,4.0,38.0,0.0,0.0,27.0,1.0,995.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264370,720.3320547439915,11.958158163265304,62.0,4.0,38.0,0.0,0.0,33.0,1.0,996.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264371,708.4078316973022,11.9583,62.0,4.0,38.0,0.0,1.0,27.0,2.0,997.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264372,721.4119181288012,11.9587,62.0,4.0,38.0,0.0,0.5,29.5,2.0,998.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264373,718.9640178659522,11.95902,62.0,4.0,38.0,0.0,0.0,32.0,2.0,998.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264374,719.540425700763,11.958421568627449,62.0,4.0,38.0,1.0,0.0,29.0,2.0,999.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264375,728.2154225201768,11.958640000000004,62.0,4.0,37.0,0.0,1.0,29.0,2.0,1000.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264376,726.7655190388859,11.95864285714286,61.0,4.0,37.0,0.0,0.0,29.0,1.0,1001.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264377,721.3605311609612,11.958389999999998,61.5,4.0,37.0,0.0,0.0,29.5,0.5,1001.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264378,720.6765262959532,11.95800490196079,62.0,4.0,37.0,0.0,0.0,30.0,0.0,1002.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264379,715.8349121333114,11.95880612244898,62.0,4.0,37.0,0.0,1.0,28.0,1.0,1003.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264380,722.4678029496284,11.958280000000004,62.0,4.0,37.0,0.0,0.0,29.0,1.0,1004.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264381,717.5251247488657,11.958425,62.0,4.0,37.0,0.0,0.0,32.0,3.0,1004.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264382,720.2877970319214,11.958102040816328,62.0,4.0,38.0,0.0,1.0,26.0,3.0,1005.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264383,711.8574404332438,11.958495098039217,62.0,4.0,38.0,0.0,0.0,31.0,3.0,1006.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264384,726.7669001667174,11.95823,62.0,4.0,38.0,0.5,0.0,29.0,2.5,1007.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264385,713.6053261226892,11.95901530612245,62.0,4.0,38.0,1.0,0.0,27.0,2.0,1007.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264386,724.7496907792644,11.957895,62.0,4.0,37.0,1.0,0.0,34.0,2.0,1008.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264387,713.0318564191364,11.958950980392151,62.0,4.0,38.0,0.0,0.0,35.0,3.0,1009.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264388,719.0538108629664,11.958744897959184,62.0,4.0,37.0,0.0,0.0,24.0,1.0,1010.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264389,728.6449513432813,11.957745000000006,61.5,4.0,37.0,0.0,0.0,29.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1692264390,720.4476727219761,11.958595000000004,61.0,4.0,37.0,0.0,0.0,34.0,0.0,1011.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264391,710.0253368369089,11.95920588235294,61.0,4.0,37.0,0.0,0.0,25.0,1.0,1012.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264392,717.2157106502258,11.959219387755104,62.0,4.0,37.0,0.0,0.0,34.0,1.0,1013.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264393,719.2486775778336,11.95934,62.0,4.0,37.0,1.0,0.0,35.0,3.0,1013.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264394,726.0060743502307,11.95884,62.0,4.0,37.0,1.0,0.0,22.0,3.0,1014.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264395,708.542696604848,11.959260204081632,61.5,4.0,37.5,1.0,0.5,30.0,2.5,1015.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264396,718.6458717859548,11.958446078431376,61.0,4.0,38.0,1.0,1.0,38.0,2.0,1016.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264397,727.7441117355015,11.95805,62.0,4.0,38.0,1.0,0.0,22.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1692264398,718.8109441843235,11.958392857142856,62.0,4.0,38.0,1.0,0.0,37.0,3.0,1017.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264399,726.3091458783664,11.958735,62.0,4.0,38.0,1.0,0.0,36.0,2.0,1018.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264400,730.220694029546,11.959171568627452,62.0,4.0,38.0,0.0,0.0,22.0,1.0,1019.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264401,735.6807744260582,11.958403061224493,62.0,4.0,37.5,0.0,0.0,29.5,0.5,1019.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264402,737.2695960802547,11.958145000000004,62.0,4.0,37.0,0.0,0.0,37.0,0.0,1020.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264403,725.4270184459689,11.958279411764703,62.0,4.0,37.0,0.0,0.0,30.0,0.0,1021.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264404,721.2655815347679,11.95797448979592,62.0,4.0,37.0,0.0,0.0,23.0,0.0,1022.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264405,718.7473643131685,11.95867,62.0,4.0,37.0,0.0,0.0,29.0,0.0,1022.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264406,722.0124188091729,11.95859,62.0,4.0,37.0,0.0,0.0,35.0,0.0,1023.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264407,733.0296852933283,11.957615000000002,62.0,4.0,37.0,1.0,1.0,24.0,4.0,1024.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264408,723.0545098438582,11.958357142857146,62.0,4.0,37.0,1.0,0.0,34.0,1.0,1025.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264409,728.268633212813,11.959460784313729,62.0,4.0,37.0,0.0,0.0,34.0,3.0,1026.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264410,718.1285803578791,11.958565,62.0,4.0,37.0,0.0,0.0,25.0,2.0,1026.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264411,716.3497440959716,11.959224489795917,62.0,4.0,37.0,0.0,0.5,29.5,1.5,1027.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264412,719.0512624433927,11.957995098039218,62.0,4.0,37.0,0.0,1.0,34.0,1.0,1028.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264413,723.1162429210949,11.958565000000004,62.0,4.0,37.0,0.0,0.0,24.0,1.0,1029.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264414,720.8065127021277,11.958244897959185,62.0,4.0,38.0,0.0,0.0,33.0,0.0,1029.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264415,721.2033570780026,11.958300000000008,62.0,4.0,38.0,0.0,0.0,33.0,1.0,1030.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264416,727.3405754140855,11.957175000000005,62.0,4.0,38.0,0.0,0.0,24.0,2.0,1031.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264417,719.6177605245947,11.958946078431373,62.0,4.0,37.5,0.0,0.0,28.5,1.5,1032.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264418,716.8279585428724,11.958306122448985,62.0,4.0,37.0,0.0,0.0,33.0,1.0,1032.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264419,718.7382087278708,11.959070000000002,62.0,4.0,37.0,1.0,0.0,27.0,4.0,1033.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264420,721.4913041342521,11.958235000000002,62.0,4.0,37.0,1.0,0.0,32.0,1.0,1034.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264421,729.7918036988277,11.958142857142857,62.0,4.0,37.0,0.0,0.0,33.0,3.0,1035.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264422,716.4045218331379,11.95856862745098,62.0,4.0,37.0,0.0,0.0,27.0,2.0,1035.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264423,721.0259548358127,11.958105000000003,62.0,4.0,37.0,0.0,0.0,28.0,1.5,1036.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264424,715.5839963869498,11.958857142857148,62.0,4.0,37.0,0.0,0.0,29.0,1.0,1037.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264425,726.6151860914557,11.95868,62.0,4.0,38.0,0.0,1.0,29.0,0.0,1038.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264426,715.4328040009973,11.959117647058829,62.0,4.0,38.0,0.0,1.0,29.0,1.0,1038.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264427,721.8673567767183,11.958321428571429,62.0,4.0,38.0,0.0,0.0,29.0,1.0,1039.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264428,710.78110438011,11.958120000000005,62.0,4.0,38.0,0.0,0.0,30.0,2.0,1040.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264429,726.0909692030682,11.958629999999998,62.0,4.0,38.0,0.0,0.0,29.0,1.0,1041.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264430,723.7016371145335,11.95798,62.0,4.0,38.0,0.0,0.0,28.0,0.0,1041.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264431,719.0921976770172,11.958655,62.0,4.0,37.0,1.0,0.0,32.0,3.0,1042.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264432,713.139171511978,11.958635000000006,62.0,4.0,37.0,1.0,0.0,29.0,1.0,1043.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264433,728.7673606618141,11.958811224489798,62.0,4.0,37.0,0.0,1.0,26.0,3.0,1044.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264434,714.7403087142012,11.95853431372549,62.0,4.0,37.0,0.0,0.0,33.0,1.0,1044.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264435,720.9418251135088,11.95848,62.0,4.0,36.5,0.0,0.0,29.5,0.5,1045.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264436,710.6609938592027,11.958630000000005,62.0,4.0,36.0,0.0,0.0,26.0,0.0,1046.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264437,726.9371999354005,11.958770408163266,62.0,4.0,37.0,0.0,0.0,33.0,0.0,1047.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264438,716.8131709973578,11.959299019607844,62.0,4.0,37.0,0.0,1.0,27.0,1.0,1047.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264439,719.6140341269171,11.958545,62.0,4.0,38.0,0.0,0.0,34.0,1.0,1048.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264440,734.4995901646738,11.95905612244898,62.0,4.0,38.0,0.0,0.0,34.0,2.0,1049.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264441,745.4690785414973,11.95901,62.0,4.0,38.0,0.0,0.0,28.5,2.0,1050.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264442,720.8535520875128,11.958112745098036,62.0,4.0,38.0,0.0,0.0,23.0,2.0,1050.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264443,721.9075720471841,11.958316326530609,62.0,4.0,37.0,1.0,0.0,35.0,3.0,1051.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264444,719.070644500507,11.95883,62.0,4.0,37.0,1.0,1.0,24.0,0.0,1052.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264445,734.2674399318824,11.958890000000002,62.0,4.0,37.0,0.0,0.0,25.0,0.0,1053.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264446,728.7380498190875,11.958076530612246,62.0,4.0,37.0,0.0,0.0,30.5,0.5,1053.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1692264447,721.3433450465965,11.958661764705882,62.0,4.0,37.0,0.0,0.0,36.0,1.0,1054.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
