TIME,Total_I,Total_U,MPPT1_Uin,MPPT1_Iin,MPPT1_Iout,MPPT2_Uin,MPPT2_Iin,MPPT2_Iout,BATTERY1_U,BATTERY1_I,BATTERY2_U,BATTERY2_I,UV_U_3V3,UV_I,POBC_I_5V,XMIT_A_12V,XMIT_B_12V,I_Atlas200DK-A,I_Atlas200DK-B,I_Pi-A,I_Pi-B,TEMP,POWER,MEM,AICORE,AICPU,CTRLCPU,MEM_BDWIDTH,INDEX,SUCCESS,dog_1_top1_index,dog_1_top1_value,dog_1_top2_index,dog_1_top2_value,dog_1_top3_index,dog_1_top3_value,dog_1_top4_index,dog_1_top4_value,dog_1_top5_index,dog_1_top5_value,dog_2_top1_index,dog_2_top1_value,dog_2_top2_index,dog_2_top2_value,dog_2_top3_index,dog_2_top3_value,dog_2_top4_index,dog_2_top4_value,dog_2_top5_index,dog_2_top5_value
1683391669,1568.0,16290.0,13400.0,2080.0,1060.0,13400.0,1430.0,580.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,34.0,12.8,36.0,0.0,0.0,48.0,2.0,2200.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391670,1197.0,16290.0,13800.0,1650.0,860.0,13400.0,1430.0,580.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,34.0,12.8,36.0,0.0,0.0,43.0,4.0,2201.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391671,1596.0,16290.0,13800.0,1650.0,860.0,13000.0,1630.0,700.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,33.0,12.8,36.0,0.0,0.0,43.0,2.0,2202.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391672,1225.0,16290.0,13800.0,1650.0,860.0,13000.0,1630.0,700.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,34.0,12.8,36.0,0.0,0.0,40.0,1.0,2203.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391673,1574.0,16290.0,13400.0,2040.0,1070.0,13000.0,1630.0,700.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,34.0,12.8,37.0,0.0,0.0,53.0,1.0,2204.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391674,1214.0,16290.0,13400.0,2040.0,1070.0,13200.0,1430.0,610.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,33.0,12.8,37.0,0.0,0.0,34.0,0.0,2205.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391675,1619.0,16290.0,13400.0,2040.0,1070.0,13200.0,1430.0,610.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,34.0,12.8,36.0,0.0,0.0,55.0,2.0,2206.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391676,1189.0,16290.0,13800.0,1650.0,840.0,13200.0,1430.0,610.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,34.0,12.8,36.0,0.0,0.0,46.0,3.0,2207.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391677,1591.0,16290.0,13800.0,1650.0,840.0,13000.0,1560.0,660.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,34.0,12.8,36.0,0.0,0.0,37.0,4.0,2208.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391678,1217.0,16290.0,13800.0,1650.0,840.0,13000.0,1560.0,660.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,34.0,12.8,36.0,0.0,0.0,48.0,1.0,2209.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391679,1577.0,16290.0,13400.0,2060.0,1070.0,13000.0,1560.0,660.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,34.0,12.8,36.0,0.0,0.0,38.0,4.0,2210.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391680,1178.0,16290.0,13400.0,2060.0,1070.0,13400.0,1420.0,590.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,34.0,12.8,36.0,0.0,0.0,43.0,0.0,2211.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391681,1571.0,16290.0,13400.0,2060.0,1070.0,13400.0,1420.0,590.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,34.0,12.8,36.0,0.0,0.0,42.0,2.0,2212.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391682,1189.0,16290.0,13800.0,1610.0,840.0,13400.0,1420.0,590.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,33.0,12.8,36.0,0.0,0.0,49.0,1.0,2213.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391683,1571.0,16286.0,13800.0,1610.0,840.0,13000.0,1590.0,690.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,33.5,12.8,36.5,0.0,0.0,46.5,1.0,2213.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391684,1203.0,16290.0,13800.0,1610.0,840.0,13000.0,1590.0,690.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,34.0,12.8,37.0,0.0,0.0,44.0,1.0,2214.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391685,1566.0,16290.0,13400.0,2030.0,1050.0,13000.0,1590.0,690.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,34.0,12.8,37.0,0.0,0.0,35.0,1.0,2215.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391686,1172.0,16290.0,13400.0,2030.0,1050.0,13200.0,1430.0,600.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,33.0,12.8,36.0,0.0,0.0,51.0,0.0,2216.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391687,1616.0,16290.0,13400.0,2030.0,1050.0,13200.0,1430.0,600.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,33.0,12.8,36.0,0.0,0.0,43.0,1.0,2217.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391688,1197.0,16290.0,13800.0,1630.0,850.0,13200.0,1430.0,600.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,33.0,12.8,36.0,0.0,0.0,35.0,2.0,2217.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391689,1554.0,16290.0,13800.0,1630.0,850.0,13000.0,1620.0,720.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,33.0,12.8,36.0,0.0,0.0,7.0,1.0,2217.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391690,1192.0,16290.0,13800.0,1630.0,850.0,13000.0,1620.0,720.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,33.0,12.8,36.0,0.0,0.0,13.0,0.5,2217.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391691,1557.0,16290.0,13400.0,2020.0,1080.0,13000.0,1620.0,720.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,33.0,12.8,36.0,0.0,0.0,19.0,0.0,2217.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391692,1192.0,16290.0,13400.0,2020.0,1080.0,13400.0,1390.0,580.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,33.0,12.8,36.0,0.0,0.0,16.0,0.0,2217.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391693,1571.0,16290.0,13400.0,2020.0,1080.0,13400.0,1390.0,580.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,33.0,12.8,36.0,0.0,0.0,14.0,0.0,2217.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391694,1200.0,16290.0,13800.0,1620.0,850.0,13400.0,1390.0,580.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,33.0,12.8,36.0,0.0,0.0,22.0,0.0,2217.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391695,1577.0,16290.0,13800.0,1620.0,850.0,13000.0,1590.0,690.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,33.0,12.8,36.0,0.0,0.0,25.0,0.0,2217.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391696,1194.0,16290.0,13800.0,1620.0,850.0,13000.0,1590.0,690.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,33.0,12.8,36.0,0.0,0.0,10.0,0.0,2217.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391697,1594.0,16286.0,13600.0,1930.0,1010.0,13000.0,1590.0,690.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,33.0,12.8,36.0,0.0,0.0,41.0,4.0,2218.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391698,1197.0,16290.0,13600.0,1930.0,1010.0,13400.0,1400.0,580.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,34.0,12.8,37.0,0.0,0.0,38.0,2.0,2219.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391699,1571.0,16290.0,13600.0,1930.0,1010.0,13400.0,1400.0,580.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,33.5,12.8,37.0,0.0,0.0,44.0,2.0,2220.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391700,1206.0,16290.0,13800.0,1630.0,830.0,13400.0,1400.0,580.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,33.0,12.8,37.0,0.0,0.0,50.0,2.0,2221.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391701,1574.0,16290.0,13800.0,1630.0,830.0,13000.0,1570.0,670.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,33.0,12.8,37.0,0.0,0.0,42.0,3.0,2222.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391702,1200.0,16290.0,13800.0,1630.0,830.0,13000.0,1570.0,670.0,16200.0,-120.0,16200.0,-120.0,3300.0,1300.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,33.0,12.8,37.0,0.0,0.0,44.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1683391703,1608.0,16290.0,13400.0,2010.0,1040.0,13000.0,1570.0,670.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,34.0,12.8,36.0,0.0,0.0,40.0,2.0,2223.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391704,1234.0,16290.0,13400.0,2010.0,1040.0,13400.0,1360.0,570.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,34.0,12.8,36.0,0.0,0.0,49.0,0.0,2224.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391705,1596.0,16290.0,13400.0,2010.0,1040.0,13400.0,1360.0,570.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,34.0,12.8,36.0,0.0,0.0,35.0,2.0,2225.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391706,1208.0,16290.0,13800.0,1580.0,820.0,13400.0,1360.0,570.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,33.5,12.8,36.0,0.0,0.0,43.5,3.0,2226.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391707,1608.0,16290.0,13800.0,1580.0,820.0,13000.0,1530.0,650.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,33.0,12.8,36.0,0.0,0.0,52.0,4.0,2227.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391708,1192.0,16290.0,13800.0,1580.0,820.0,13000.0,1530.0,650.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,33.0,12.8,36.0,0.0,0.0,39.0,5.0,2228.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391709,1560.0,16286.0,13600.0,2040.0,1050.0,13000.0,1530.0,650.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,34.0,12.8,36.0,0.0,0.0,48.0,2.0,2229.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391710,1200.0,16290.0,13600.0,2040.0,1050.0,13400.0,1390.0,590.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,34.0,12.8,36.0,0.0,0.0,48.0,2.0,2230.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391711,1566.0,16290.0,13600.0,2040.0,1050.0,13400.0,1390.0,590.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,34.0,12.8,36.0,0.0,0.0,41.0,3.0,2231.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391712,1192.0,16290.0,13800.0,1620.0,840.0,13400.0,1390.0,590.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,34.0,12.8,37.0,0.0,0.0,44.0,1.0,2232.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391713,1613.0,16290.0,13800.0,1620.0,840.0,13000.0,1650.0,700.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,34.0,12.8,37.0,0.0,0.0,47.0,1.0,2233.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391714,1194.0,16290.0,13800.0,1620.0,840.0,13000.0,1650.0,700.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,34.0,12.8,37.0,0.0,0.0,50.0,1.0,2234.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391715,1563.0,16290.0,13600.0,2010.0,1040.0,13000.0,1650.0,700.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,33.0,12.8,36.0,0.0,0.0,39.0,0.0,2235.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391716,1200.0,16290.0,13600.0,2010.0,1040.0,13400.0,1360.0,570.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,34.0,12.8,36.0,0.0,0.0,51.0,3.0,2236.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391717,1591.0,16290.0,13600.0,2010.0,1040.0,13400.0,1360.0,570.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,34.0,12.8,36.0,0.0,0.0,36.0,4.0,2237.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391718,1200.0,16290.0,13800.0,1590.0,820.0,13400.0,1360.0,570.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,34.0,12.8,36.0,0.0,0.0,39.0,2.0,2238.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391719,1596.0,16290.0,13800.0,1590.0,820.0,13000.0,1560.0,680.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,34.0,12.8,36.0,0.0,0.0,46.0,2.0,2239.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391720,1178.0,16290.0,13800.0,1590.0,820.0,13000.0,1560.0,680.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,33.5,12.8,36.0,0.0,0.0,43.0,2.5,2239.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391721,1563.0,16290.0,13600.0,1970.0,1020.0,13000.0,1560.0,680.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,33.0,12.8,36.0,0.0,0.0,40.0,3.0,2240.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391722,1220.0,16290.0,13600.0,1970.0,1020.0,13200.0,1410.0,600.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,680.0,0.0,0.0,34.0,12.8,36.0,0.0,0.0,48.0,1.0,2241.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391723,1625.0,16290.0,13600.0,1970.0,1020.0,13200.0,1410.0,600.0,16200.0,-130.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,34.0,12.8,36.0,0.0,0.0,43.0,0.0,2242.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391724,1214.0,16290.0,13800.0,1600.0,830.0,13200.0,1410.0,600.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,34.0,12.8,37.0,0.0,0.0,42.0,0.0,2243.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391725,1582.0,16290.0,13800.0,1600.0,830.0,12800.0,1700.0,740.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,33.0,12.8,37.0,0.0,0.0,38.0,2.0,2244.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391726,1192.0,16290.0,13800.0,1600.0,830.0,12800.0,1700.0,740.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,34.0,12.8,37.0,0.0,0.0,53.0,5.0,2245.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
1683391727,1585.0,16290.0,13600.0,1950.0,1100.0,12800.0,1700.0,740.0,16200.0,-120.0,16200.0,-120.0,3300.0,140.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,33.0,12.8,36.0,0.0,0.0,35.0,3.0,2246.0,1.0,161.0,0.763672,162.0,0.157593,167.0,0.039215,163.0,0.021835,166.0,0.011871,267.0,0.935547,266.0,0.041107,265.0,0.018967,219.0,0.002865,160.0,0.000311
