TIME,Total_I,Total_U,MPPT1_Uin,MPPT1_Iin,MPPT1_Iout,MPPT2_Uin,MPPT2_Iin,MPPT2_Iout,BATTERY1_U,BATTERY1_I,BATTERY2_U,BATTERY2_I,UV_U_3V3,UV_I,POBC_I_5V,XMIT_A_12V,XMIT_B_12V,I_Atlas200DK-A,I_Atlas200DK-B,I_Pi-A,I_Pi-B,TEMP,POWER,MEM,AICORE,AICPU,CTRLCPU,MEM_BDWIDTH,INDEX,SUCCESS
1682819572,1442.0,16201.0,14400.0,350.0,1670.0,13200.0,2150.0,1020.0,16000.0,-140.0,16000.0,-140.0,3300.0,140.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,10.0,4.0,31.0,0.0,0.0,22.0,0.0,-1.0,-1.0
1682819573,1473.0,16201.0,14400.0,350.0,1670.0,13200.0,2150.0,1020.0,16000.0,-140.0,16000.0,-140.0,3300.0,140.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,11.0,4.0,31.0,0.0,0.0,13.0,0.0,-1.0,-1.0
1682819574,1464.0,16201.0,14400.0,320.0,1650.0,13200.0,2150.0,1020.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,11.0,4.0,31.0,0.0,0.0,22.0,0.0,-1.0,-1.0
1682819575,1445.0,16201.0,14400.0,320.0,1650.0,13200.0,2140.0,1020.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,11.0,4.0,31.0,0.0,0.0,18.5,0.0,-1.0,-1.0
1682819576,1453.0,16205.0,14400.0,320.0,1650.0,13200.0,2140.0,1020.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,11.0,4.0,31.0,0.0,0.0,15.0,0.0,-1.0,-1.0
1682819577,1447.0,16201.0,14400.0,310.0,1650.0,13200.0,2140.0,1020.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,11.0,4.0,31.0,0.0,0.0,16.0,0.0,-1.0,-1.0
1682819578,1439.0,16201.0,14400.0,310.0,1650.0,13200.0,2110.0,1020.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,11.0,4.0,31.0,0.0,0.0,22.0,0.0,-1.0,-1.0
1682819579,1464.0,16201.0,14400.0,310.0,1650.0,13200.0,2110.0,1020.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,11.0,4.0,31.0,0.0,0.0,14.0,0.0,-1.0,-1.0
1682819580,1450.0,16201.0,14400.0,310.0,1650.0,13200.0,2110.0,1020.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,11.0,4.0,31.0,0.0,0.0,22.0,0.0,-1.0,-1.0
1682819581,1456.0,16201.0,14400.0,310.0,1650.0,13400.0,2110.0,1020.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,11.0,4.0,31.0,0.0,0.0,19.0,0.0,-1.0,-1.0
