TIME,Main(mA),Main Voltage(V),TEMP,POWER,MEM,AICORE,AICPU,CTRLCPU,MEM_BDWIDTH,INDEX,SUCCESS
1688747352,742.8371930029584,11.961127450980396,45.0,12.8,37.0,0.0,0.0,43.0,0.5,72.0,1.0
1688747353,768.1221902586884,11.95901530612245,45.0,12.8,35.0,0.0,0.0,34.0,0.0,73.0,1.0
1688747354,734.3909536762719,11.96067,45.0,12.8,38.0,0.0,0.0,45.0,1.0,73.0,1.0
1688747355,756.7297674221513,11.961325,45.0,12.8,35.0,0.0,0.0,37.0,1.0,74.0,1.0
1688747356,730.9981806616813,11.961499999999996,45.0,12.8,38.0,0.0,2.0,42.0,0.0,74.0,1.0
1688747357,756.0393679416345,11.960112745098042,45.0,12.8,35.0,0.0,1.0,39.0,0.0,75.0,1.0
1688747358,776.5711701586152,11.95996,45.0,12.8,37.0,0.0,0.5,43.0,0.0,75.0,1.0
1688747359,744.3587895432353,11.96141,45.0,12.8,39.0,0.0,0.0,47.0,0.0,75.0,1.0
1688747360,767.9110002295444,11.96004591836735,45.0,12.8,35.0,0.0,0.0,32.0,0.0,76.0,1.0
1688747361,732.7081955959053,11.96084,45.0,12.8,39.0,0.0,0.0,49.0,0.0,76.0,1.0
1688747362,753.0534929453129,11.961318627450988,45.0,12.8,35.0,0.0,0.0,34.0,1.0,77.0,1.0
1688747363,730.2818533153235,11.961790816326529,45.0,12.8,39.0,0.0,0.0,41.0,0.0,77.0,1.0
1688747364,744.7722136519067,11.961050000000006,45.0,12.8,35.0,0.0,1.0,41.0,0.0,77.0,1.0
1688747365,742.7177841547191,11.961441176470588,45.0,12.8,36.0,0.0,0.5,43.0,0.0,78.0,1.0
1688747366,740.0213236462304,11.960780612244896,45.0,12.8,37.0,0.0,0.0,45.0,0.0,78.0,1.0
1688747367,778.046147604306,11.960149999999995,45.0,12.8,35.0,0.0,0.0,36.0,0.0,79.0,1.0
1688747368,735.9543933915128,11.961219387755104,45.0,12.8,36.0,0.0,0.0,48.0,0.0,79.0,1.0
1688747369,748.3574305369139,11.961446078431374,45.0,12.8,36.0,0.0,0.0,33.0,0.0,80.0,1.0
1688747370,734.3521561522774,11.962245000000005,45.0,12.8,36.0,0.0,1.0,47.0,0.0,80.0,1.0
1688747371,748.5958906013011,11.960555,45.0,12.8,36.0,0.0,0.0,37.0,0.0,80.0,1.0
1688747372,742.0929018051501,11.9617193877551,45.0,12.8,36.0,0.0,0.0,40.0,0.0,81.0,1.0
1688747373,741.8858158328305,11.961019607843143,45.0,12.8,36.0,0.0,0.0,39.5,0.0,81.0,1.0
1688747374,742.843668716906,11.961255000000005,45.0,12.8,36.0,0.0,0.0,39.0,0.0,82.0,1.0
1688747375,760.4528602796154,11.960530612244906,45.0,12.8,37.0,0.0,0.0,43.0,0.0,82.0,1.0
1688747376,738.2243189823358,11.960845000000004,45.0,12.8,36.0,0.0,0.0,37.0,0.0,83.0,1.0
1688747377,746.6989693022019,11.961323529411766,46.0,12.8,37.0,0.0,1.0,46.0,0.0,83.0,1.0
1688747378,739.2436682224505,11.9608,46.0,12.8,36.0,0.0,0.0,36.0,1.0,83.0,1.0
1688747379,743.2755990487872,11.961617346938777,45.0,12.8,37.0,0.0,0.0,39.0,0.0,84.0,1.0
1688747380,737.3816274393185,11.961295,45.0,12.8,36.0,0.0,0.0,44.0,0.0,84.0,1.0
1688747381,745.2812753293507,11.960989795918366,45.0,12.8,36.0,0.0,0.0,42.0,0.5,85.0,1.0
1688747382,758.8959995666183,11.960171568627452,45.0,12.8,36.0,0.0,0.0,40.0,1.0,85.0,1.0
1688747383,743.6715080283834,11.960649999999998,46.0,12.8,36.0,0.0,0.0,38.0,0.0,85.0,1.0
1688747384,744.8687211652463,11.960989795918367,46.0,12.8,36.0,0.0,1.0,47.0,0.0,86.0,1.0
1688747385,735.5818421134894,11.960598039215688,46.0,12.8,39.0,0.0,0.0,35.0,1.0,86.0,1.0
1688747386,781.4589720254497,11.958980000000002,46.0,12.8,35.0,0.0,0.0,47.0,0.0,87.0,1.0
1688747387,738.1544305125523,11.96051530612245,46.0,12.8,39.0,0.0,0.0,32.0,0.0,87.0,1.0
1688747388,742.8652655403655,11.960769999999998,46.0,12.8,35.0,0.0,0.0,48.0,2.0,88.0,1.0
1688747389,768.7049957445314,11.959960784313733,46.0,12.8,38.0,0.0,0.0,43.0,0.0,88.0,1.0
1688747390,732.8550113241764,11.960979591836738,46.0,12.8,36.5,0.0,0.0,43.5,2.0,88.0,1.0
1688747391,750.0706180697181,11.960810000000006,46.0,12.8,35.0,0.0,0.0,44.0,4.0,89.0,1.0
1688747392,728.6135526900039,11.961319999999994,46.0,12.8,38.0,0.0,0.0,35.0,0.0,89.0,1.0
1688747393,755.7787408795576,11.960469387755104,46.0,12.8,35.0,0.0,0.0,48.0,5.0,90.0,1.0
1688747394,772.0607910835087,11.960083333333335,46.0,12.8,38.0,0.0,0.0,32.0,0.0,90.0,1.0
1688747395,734.6166693493735,11.960705000000004,46.0,12.8,36.0,0.0,0.0,46.0,4.0,90.0,1.0
1688747396,757.2691291772163,11.960799019607844,46.0,12.8,36.7,0.0,0.0,45.0,2.7,91.0,1.0
1688747397,740.0649625494491,11.961295918367346,46.0,12.8,37.3,0.0,0.0,44.0,1.3,91.0,1.0
1688747398,742.7954168031594,11.96043,46.0,12.8,38.0,0.0,0.0,43.0,0.0,91.0,1.0
1688747399,760.9299849539445,11.961423469387755,46.0,12.8,35.0,0.0,1.0,35.0,4.0,92.0,1.0
