TIME,Main(mA),Main Voltage(V),TEMP,POWER,MEM,AICORE,AICPU,CTRLCPU,MEM_BDWIDTH,INDEX,SUCCESS
1688628082,709.1768035,11.95977551,47,4,39,1,0,35,2,905,1
1688628083,683.1328399,11.960955,47,4,37,1,0,54,0,906,1
1688628084,695.6368588,11.96108,47,4,37,1,0,32,0,906,1
1688628085,694.2462175,11.96070918,47,4,37,1,0,55,3,906,1
1688628086,680.42027,11.96055882,47,4,36,1,1,52,1,907,1
1688628087,697.4836461,11.960615,47,4,37,1,0.5,43,1.5,907,1
1688628088,690.5849708,11.96153571,47,4,38,1,0,34,2,907,1
1688628089,683.1335516,11.960475,47,4,37,1,0,55,1,908,1
1688628090,694.4145648,11.96097059,47,4,36,1,1,30,1,908,1
1688628091,698.3440926,11.9605102,47,4,39,1,0,56,3,908,1
1688628092,684.7187612,11.960485,47,4,37,1,0,32,1,908,1
1688628093,697.5705099,11.9611,47,4,37,1,0,35,0,909,1
1688628094,698.1045156,11.96144898,47,4,37,1,0,44,2,909,1
1688628095,687.1615335,11.96082353,47,4,37,1,0,53,4,909,1
1688628096,689.746824,11.961055,47,4,36,1,1,32,1,910,1
1688628097,704.916575,11.961125,47,4,38,1,0,52,3,910,1
1688628098,686.7321168,11.96134184,47,4,37,1,0,36,4,910,1
1688628099,691.0763748,11.96107843,47,4,37,1,1,54,0,911,1
1688628100,702.201822,11.96024,47,4,40,1,0,56,3,911,1
1688628101,687.7608702,11.96094388,47,4,38,1,0.5,43.5,3,911,1
1688628102,687.5218142,11.961085,47,4,36,1,1,31,3,912,1
1688628103,699.8065828,11.96059314,47,4,37,1,0,52,2,912,1
1688628104,697.366579,11.96154082,47,4,37,1,0,37,1,912,1
1688628105,685.6791617,11.960465,47,4,36,1,1,52,0,913,1
1688628106,696.1969924,11.961445,47,4,39,1,0,55,3,913,1
1688628107,689.4911826,11.96159694,47,4,38,1,0,43,2.5,913,1
1688628108,681.5314958,11.96077941,47,4,37,1,0,31,2,914,1
1688628109,700.3362212,11.961505,47,4,37,1,0,52,0,914,1
1688628110,693.5849343,11.9599898,47,4,40,1,0,38,5,914,1
1688628111,683.1874585,11.96054,47,4,36,1,0,51,0,915,1
1688628112,701.381008,11.96079592,47,4,38,1,0,34,4,915,1
1688628113,691.6905162,11.96078922,47,4,37,1,0,35,4,915,1
1688628114,681.4369814,11.96054,47,4,36.5,1,0,40.5,2,916,1
1688628115,698.5100834,11.96071429,47,4,36,1,0,46,0,916,1
1688628116,697.9201115,11.961265,47,4,40,1,0,41,1,916,1
1688628117,682.0940843,11.96103431,47,4,36,1,1,51,2,917,1
1688628118,696.4619805,11.96102041,47,4,37,1,0,34,2,917,1
1688628119,697.1669904,11.96047,47,4,37,1,0,35,1,917,1
1688628120,682.0261236,11.96035784,47,4,37,1,0,36,0,918,1
1688628121,697.9342546,11.96065816,47,4,36,1,0,47,0,918,1
1688628122,714.1301414,11.960555,47,4,40,1,0,41,3,918,1
1688628123,687.6757541,11.96075,47,4,37,1,0,52,0,919,1
1688628124,693.5736555,11.96095408,47,4,38,1,0,52,0,919,1
1688628125,691.0735351,11.96066667,47,4,37.5,1,0,44,1,919,1
1688628126,684.697266,11.96084,47,4,37,1,0,36,2,919,1
1688628127,696.7335124,11.96104592,47,4,36,1,2,45,1,920,1
1688628128,690.526743,11.962585,47,4,38,1,0,41,3,920,1
1688628129,687.7121756,11.96057653,47,4,37,1,0,48,0,920,1
1688628130,686.6729415,11.96084,47,4,37,1,0,48,0,921,1
1688628131,698.3787558,11.96081373,47,4,37.5,1,0,44,0.5,921,1
1688628132,695.8113533,11.96085714,47,4,38,1,0,40,1,921,1
1688628133,685.9238564,11.96083,47,4,36,1,1,49,1,922,1
1688628134,697.1425858,11.960655,47,4,38,1,0,34,1,922,1
1688628135,691.5022531,11.95972059,47,4,37,1,0,51,1,922,1
1688628136,683.2181327,11.95995408,47,4,36,1,0,47,0,923,1
1688628137,705.4361514,11.961465,47,4,38,1,0,43,2,923,1
1688628138,694.7420368,11.9601,47,4,40,1,0,39,4,923,1
1688628139,683.6144039,11.96025,47,4,36,0,1,50,1,924,1
1688628140,697.8878299,11.96051961,47,4,38,0,0,35,0,924,1
1688628141,689.5884499,11.96146,47,4,37,0,0,38,3,924,1
1688628142,683.1697321,11.96058673,47,4,37,0.5,0.5,42.5,2,925,1
1688628143,701.8441192,11.960885,47,4,37,1,1,47,1,925,1
1688628144,692.2560157,11.96004412,47,4,40,1,0,40,2,925,1
1688628145,681.5447518,11.96003571,47,4,36,1,1,47,0,926,1
1688628146,695.7537887,11.960705,47,4,38,1,0,37,0,926,1
1688628147,695.1719523,11.96062,47,4,37.5,1,0,38,0.5,926,1
1688628148,682.6399888,11.96114286,47,4,37,1,0,39,1,927,1
1688628149,699.5389519,11.96010294,47,4,36,1,0,46,1,927,1
1688628150,697.8347122,11.960825,47,4,39,1,0,42,0,927,1
1688628151,683.9378688,11.96044,47,4,37,1,1,46,2,928,1
1688628152,689.5124032,11.96111735,47,4,38,1,0,38,0,928,1
1688628153,694.431295,11.961145,47,4,37,1,0,47,4,928,1
1688628154,682.0240579,11.96057653,47,4,36.5,1,0,45,2.5,929,1
1688628155,696.3438063,11.96022059,47,4,36,1,0,43,1,929,1
1688628156,688.6444548,11.960915,47,4,38,1,0,43,0,929,1
1688628157,687.2120987,11.960505,47,4,37,1,0,45,3,929,1
1688628158,691.5757325,11.9605102,47,4,37,1,1,38,2,930,1
1688628159,706.2105005,11.96037255,47,4,40,1,0,49,3,930,1
1688628160,684.1602448,11.961095,47,4,38,1,0.5,45.5,2,930,1
1688628161,687.9932152,11.9602602,47,4,36,1,1,42,1,931,1
1688628162,694.8258272,11.96028061,47,4,37,1,0,43,0,931,1
1688628163,693.483504,11.96048529,47,4,37,1,0,44,3,931,1
1688628164,685.5700005,11.960475,47,4,36,1,1,41,2,932,1
1688628165,698.9452562,11.96092857,47,4,38,1,0,47,0,932,1
1688628166,708.7768464,11.95966,47,4,37,1,0,41,4,932,1
1688628167,688.2053676,11.96112745,47,4,37,1,0,40.5,2,933,1
1688628168,711.5825324,11.96009694,47,4,37,1,0,40,0,933,1
1688628169,711.1258945,11.96048,47,4,36,1,1,36,3,933,1
1688628170,684.1608115,11.96061,47,4,37,1,0.5,38,1.5,934,1
1688628171,705.4491992,11.96011224,47,4,38,1,0,40,0,934,1
1688628172,703.8416884,11.95988,47,4,37.5,1,0,42,0.5,934,1
1688628173,698.1813311,11.96108824,47,4,37,1,0,44,1,935,1
1688628174,677.7876774,11.96097959,47,4,38,1,1,13,0,935,1
1688628175,687.1360063,11.96001,47,4,37.7,1,0.7,23,0.3,935,1
1688628176,696.0269284,11.96073529,47,4,37.3,1,0.3,33,0.7,935,1
1688628177,692.0314065,11.9617449,47,4,37,1,0,43,1,935,1
1688628178,685.1892857,11.96073,47,4,36,1,1,43,2,936,1
1688628179,705.4698314,11.960565,47,4,38,1,0,41,0,936,1
1688628180,706.6707218,11.96013776,47,4,37.5,1,0,44,1,936,1
1688628181,685.119189,11.9605,47,4,37,1,0,47,2,937,1
1688628182,697.173596,11.96106373,47,4,37,0,0,42,0,937,1
1688628183,705.7366215,11.95987245,47,4,40,0,0,42,4,937,1
1688628184,681.194516,11.96034,47,4,36,1,1,46,1,938,1
1688628185,701.1804288,11.96097,47,4,38,1,0,39,0,938,1
1688628186,688.7646324,11.96009694,47,4,37.5,1,0,43.5,1.5,938,1
1688628187,685.7431462,11.95956373,47,4,37,1,0,48,3,939,1
1688628188,691.6523814,11.96103,47,4,37,1,0,43,1,939,1
1688628189,706.7735591,11.96072959,47,4,40,1,0,40,2,939,1
1688628190,682.4307826,11.96059,47,4,36,1,0,47,1,940,1
1688628191,696.5303352,11.96179412,47,4,38,1,0,38,0,940,1
1688628192,694.4446364,11.95993878,47,4,37.5,1,0,43.5,1.5,940,1
1688628193,687.2337521,11.96027,47,4,37,1,0,49,3,940,1
1688628194,690.60569,11.96054,47,4,36,1,0,46,1,941,1
1688628195,700.8306133,11.96030612,47,4,39,1,0,38,0,941,1
1688628196,684.2807816,11.96005,47,4,37,1,1,51,4,941,1
1688628197,695.4156993,11.96145098,47,4,37,1,0,36,0,942,1
1688628198,693.3923998,11.96089796,47,4,39,1,0,52,3,942,1
1688628199,696.7611413,11.96011,47,4,37,1,0,38,3,942,1
1688628200,681.5245962,11.9613,47,4,37,1,1,49,0,943,1
1688628201,702.6321208,11.96083163,47,4,38.5,1,0.5,43.5,0.5,943,1
1688628202,694.9036703,11.961,47,4,40,1,0,38,1,943,1
1688628203,691.86802,11.961085,47,4,36,1,0,55,2,944,1
1688628204,689.7275569,11.96173469,47,4,37,1,0,53,2,944,1
1688628205,707.2336727,11.96017,47,4,37,1,0,33,0,944,1
1688628206,680.9219255,11.9609902,47,4,36,1,1,50,0,945,1
1688628207,705.6281614,11.96036735,47,4,38,1,0.5,44,1.5,945,1
1688628208,694.530393,11.96065,47,4,40,1,0,38,3,945,1
1688628209,687.6568582,11.960465,47,4,37,1,1,35,1,946,1
1688628210,696.4902032,11.96067,47,4,38,1,0,51,0,946,1
1688628211,698.99813,11.95982143,47,4,37,1,0,33,3,946,1
1688628212,676.8666513,11.96067157,47,4,36,1,1,54,0,947,1
1688628213,702.2332117,11.96024,47,4,37,1,0.5,43,1.5,947,1
1688628214,697.7643994,11.96067347,47,4,38,1,0,32,3,947,1
1688628215,683.2278586,11.96068,47,4,37,1,0,55,3,948,1
1688628216,693.2859398,11.9607402,47,4,37,1,0,51,0,948,1
1688628217,698.9641714,11.96112,47,4,40,1,0,34,2,948,1
1688628218,679.5353809,11.96038265,47,4,36,1,1,53,2,949,1
1688628219,697.4440613,11.96083,47,4,37,1,0,34,2,949,1
1688628220,686.7446984,11.96057843,47,4,37,1,0,56,0,949,1
1688628221,700.1103537,11.96132653,47,4,36.5,1,0.5,44,0,950,1
1688628222,694.0042013,11.960435,47,4,36,1,1,32,0,950,1
1688628223,703.04121,11.960665,47,4,38,1,0,36,3,950,1
1688628224,687.5727749,11.96103061,47,4,37,1,1,53,1,951,1
1688628225,697.307312,11.960995,47,4,37,1,0,29,0,951,1
1688628226,706.8306338,11.96004412,47,4,37,1,0,42.5,2,951,1
1688628227,706.5791169,11.96063776,47,4,37,1,0,56,4,951,1
1688628228,702.5980805,11.96112,47,4,36,1,1,32,1,952,1
1688628229,720.8273463,11.96082653,47,4,38,1,0,36,3,952,1
1688628230,686.1403634,11.96062255,47,4,37,1,0.5,44,3,952,1
1688628231,697.1826684,11.96098,47,4,36,1,1,52,3,953,1
1688628232,690.3573062,11.96089286,47,4,37,1,0,30,1,953,1
1688628233,705.0142384,11.96024,47,4,37,1,1,31,0,953,1
1688628234,696.520136,11.96065196,47,4,36,1,0,50,2,954,1
1688628235,717.2406536,11.96134694,47,4,36,1,0.2,47,1.5,954,1
1688628236,701.0025724,11.960625,47,4,36,1,0.5,44,1,954,1
1688628237,688.4543298,11.96143,47,4,36,1,0.8,41,0.5,954,1
1688628238,687.4550481,11.96062245,47,4,36,1,1,38,0,955,1
1688628239,722.5253336,11.95966667,47,4,40,1,0,35,3,955,1
1688628240,679.678966,11.96112,47,4,38,1,0.5,43.5,1.5,955,1
1688628241,696.5159251,11.96013776,47,4,36,1,1,52,0,956,1
1688628242,690.2364165,11.9605098,47,4,38,1,0,32,3,956,1
1688628243,696.4031828,11.96087245,47,4,37,1,0,56,3,956,1
1688628244,680.9155459,11.960915,47,4,36,1,0,50,4,957,1
1688628245,706.0695579,11.96062,47,4,38,1,0,35,0,957,1
1688628246,693.5991613,11.96065816,47,4,37,1,0,55,1,957,1
1688628247,688.5785412,11.960495,47,4,36,1,1,34,1,958,1
1688628248,693.6510955,11.96055882,47,4,38,1,0.5,44.5,1.5,958,1
1688628249,694.2713528,11.96137755,47,4,40,1,0,55,2,958,1
1688628250,678.8110937,11.961155,47,4,36,1,0,35,0,959,1
1688628251,703.9676632,11.96051,47,4,38,1,0,37,0,959,1
1688628252,695.1699864,11.96033824,47,4,37,1,0,52,3,959,1
1688628253,688.3089038,11.9610051,47,4,36,0,1,33,1,960,1
1688628254,695.4773725,11.960695,47,4,38,0,0,54,0,960,1
1688628255,716.8555289,11.95956,47,4,37.5,0,0,45.5,2,960,1
1688628256,678.2935729,11.96098469,47,4,37,0,0,37,4,961,1
1688628257,706.4248432,11.96077941,47,4,36,1,1,49,0,961,1
1688628258,691.1763342,11.96067857,47,4,40,1,0,40,4,961,1
1688628259,684.6312235,11.960865,47,4,36,1,0,52,1,962,1
1688628260,697.0715901,11.959995,47,4,38,1,0,51,0,962,1
1688628261,702.1035603,11.9607551,47,4,37,1,0,34,3,962,1
1688628262,678.483651,11.96170098,47,4,36,1,1,50,1,963,1
1688628263,698.6357394,11.96168,47,4,37,1,0.5,43.5,1.5,963,1
1688628264,694.3786038,11.9605051,47,4,38,1,0,37,2,963,1
1688628265,687.4125503,11.96104902,47,4,37,1,0,49,0,964,1
1688628266,691.3492651,11.960915,47,4,37,1,0,47,0,964,1
1688628267,702.147757,11.96108673,47,4,40,1,0,39,2,964,1
1688628268,682.3883272,11.960435,47,4,36,1,1,47,1,964,1
1688628269,694.0652434,11.960435,47,4,36.5,1,0.5,41,0.5,965,1
1688628270,691.8650807,11.961295,47,4,37,1,0,35,0,965,1
1688628271,693.4177752,11.96097,47,4,37,1,0,52,3,965,1
1688628272,685.5462178,11.96054,47,4,36,1,0,50,1,966,1
1688628273,706.3625477,11.96041327,47,4,40,1,0,39,2,966,1
1688628274,682.639812,11.96107,47,4,37,1,0,47,3,966,1
1688628275,689.0989201,11.96066176,47,4,37,1,0,36,0,967,1
1688628276,695.8120382,11.96082653,47,4,37,1,0,43.5,0,967,1
1688628277,703.6218254,11.960425,47,4,37,1,0,51,0,967,1
1688628278,682.5609456,11.96108333,47,4,36,1,1,37,2,968,1
1688628279,700.4180126,11.96086224,47,4,38,1,0,39,1,968,1
1688628280,691.0309437,11.960425,47,4,37,1,0,47,0,968,1
1688628281,693.5774466,11.96061,47,4,37,1,0,42,0,969,1
1688628282,694.4566433,11.96113776,47,4,37,1,0,37,0,969,1
1688628283,698.4575274,11.960305,47,4,40,1,0,52,2,969,1
1688628284,684.1649237,11.96085784,47,4,36,1,1,37,1,970,1
1688628285,705.0107063,11.96105102,47,4,38,1,0,40,0,970,1
1688628286,691.3763538,11.960745,47,4,37,1,0,49,3,970,1
1688628287,683.8999995,11.961095,47,4,36.5,1,0.5,43,2,971,1
1688628288,696.7580102,11.96094388,47,4,36,1,1,37,1,971,1
1688628289,693.6349399,11.96129,47,4,40,1,0,50,3,971,1
1688628290,677.44032,11.9605098,47,4,37,1,0,39,4,972,1
1688628291,700.7216147,11.96110714,47,4,38,1,0,40,0,972,1
1688628292,702.1434797,11.96078,47,4,38,1,0,50,1,972,1
1688628293,687.1433778,11.96067,47,4,36,1,1,35,2,973,1
1688628294,691.2044097,11.96136765,47,4,37,1,0.5,42.5,1.5,973,1
1688628295,701.8228516,11.96064286,47,4,38,1,0,50,1,973,1
1688628296,682.7398156,11.960345,47,4,37,1,0,39,0,974,1
1688628297,700.129413,11.96157,47,4,37,1,1,46,0,974,1
1688628298,695.3864423,11.96035714,47,4,40,1,0,48,3,974,1
1688628299,687.1601403,11.96135784,47,4,36,1,1,40,2,975,1
1688628300,691.1441656,11.96105,47,4,38,1,0,43,0,975,1
1688628301,706.5497636,11.96090306,47,4,37.5,1,0,43.5,1.5,975,1
1688628302,695.638627,11.96056,47,4,37,1,0,44,3,975,1
1688628303,690.0625668,11.961,47,4,37.5,1,0,42.2,3,976,1
1688628304,675.04606,11.96115816,47,4,38,1,0,40.5,3,976,1
1688628305,696.7392739,11.96028431,47,4,38.5,1,0,38.8,3,976,1
1688628306,710.9323474,11.960915,47,4,39,1,0,37,3,976,1
1688628307,702.3519995,11.96072959,47,4,36,0,1,42,2,976,1
1688628308,685.5573292,11.96059,47,4,37,0,1.5,40,1,977,1
1688628309,696.5983833,11.96045588,47,4,38,0,2,38,0,977,1
1688628310,689.3358205,11.96075521,47,4,37,1,1,42,3,977,1
1688628311,693.1795875,11.96079902,47,4,37,1,0,41,1,978,1
1688628312,699.8081853,11.960155,47,4,38.5,1,0,43.5,2,978,1
1688628313,692.9165969,11.96158163,47,4,40,1,0,46,3,978,1
1688628314,679.1802514,11.96053431,47,4,36,1,0,45,4,979,1
1688628315,703.5335768,11.96042347,47,4,38,1,0,40,0,979,1
1688628316,687.7613609,11.961575,47,4,37,1,0,46,0,979,1
1688628317,683.7220957,11.96064,47,4,36,1,1,43,2,980,1
1688628318,697.9144208,11.96102041,47,4,38,1,0,44,1,980,1
1688628319,699.19539,11.96121569,47,4,37.5,1,0,43.5,1,980,1
1688628320,677.8248171,11.961365,47,4,37,1,0,43,1,981,1
1688628321,700.9080595,11.96099,47,4,37,1,0,39,0,981,1
1688628322,700.557817,11.96040306,47,4,40,1,0,48,3,981,1
1688628323,686.1244726,11.96042157,47,4,36,1,0,43,1,982,1
1688628324,693.2499699,11.96097449,47,4,38,1,0,42,0,982,1
1688628325,709.906347,11.961295,47,4,37,1,0,48,4,982,1
1688628326,681.653389,11.960855,47,4,36.5,1,0.5,42,2,983,1
1688628327,694.7489712,11.96062755,47,4,36,1,1,36,0,983,1
1688628328,690.1628638,11.961725,47,4,38,1,0,49,3,983,1
1688628329,686.3893715,11.96129412,47,4,37,1,0,40,3,983,1
1688628330,695.1588867,11.96070408,47,4,37,1,1,46,0,984,1
1688628331,703.2747863,11.960925,47,4,40,1,0,48,1,984,1
1688628332,684.6941562,11.96031373,47,4,36,1,1,39,1,984,1
1688628333,699.5140717,11.96195408,47,4,37,1,0.5,43,1.5,985,1
1688628334,695.0316745,11.961465,47,4,38,1,0,47,2,985,1
1688628335,687.7960591,11.961015,47,4,37,1,0,39,0,985,1
1688628336,691.3334832,11.96152551,47,4,36,1,1,47,0,986,1
1688628337,702.7531536,11.96045098,47,4,39,1,0,36,3,986,1
1688628338,685.4299432,11.961,47,4,37,1,1,40,2,986,1
1688628339,691.3314724,11.96092857,47,4,37,1,0,46,0,987,1
1688628340,700.3616383,11.96103922,47,4,40,1,0,41,3,987,1
1688628341,691.6686292,11.96161224,47,4,38,1,0.5,43.5,1.5,987,1
1688628342,683.5857998,11.961385,47,4,36,1,1,46,0,988,1
1688628343,701.2689459,11.960465,47,4,38,1,0,38,3,988,1
1688628344,685.7453772,11.96146429,47,4,37,1,0,51,0,988,1
1688628345,689.9373737,11.96041176,47,4,36,1,1,39,0,989,1
1688628346,698.1726675,11.960535,47,4,39,1,0,47,0,989,1
1688628347,697.568002,11.96061224,47,4,37,1,0,48,2,989,1
1688628348,682.7479517,11.960715,47,4,37,1,0,42,2,990,1
1688628349,704.6876514,11.96138725,47,4,37,1,0,36,2,990,1
1688628350,691.5697829,11.96110714,47,4,40,1,0,50,2,990,1
1688628351,684.8927842,11.960795,47,4,36,1,1,37,0,991,1
1688628352,699.8013917,11.96151961,47,4,38,1,0,49,0,991,1
1688628353,700.6699569,11.96125,47,4,37,1,0,39,2,991,1
1688628354,678.0700901,11.961465,47,4,36,1,0,35,1,992,1
1688628355,700.4581332,11.961555,47,4,37.5,1,0,42.5,0.5,992,1
1688628356,701.399072,11.96159694,47,4,39,1,0,50,0,992,1
1688628357,685.6714409,11.96087745,47,4,37,1,1,37,3,993,1
1688628358,697.9312772,11.959835,47,4,38,1,0,50,1,993,1
1688628359,703.5204709,11.96093878,47,4,37,1,0,51,2,993,1
1688628360,681.4457847,11.961,47,4,36,1,1,34,3,994,1
1688628361,697.603804,11.96120098,47,4,37,1,0.5,42.5,1.5,994,1
1688628362,690.3212331,11.96101531,47,4,38,1,0,51,0,994,1
1688628363,688.2528542,11.96129,47,4,37,1,0,37,1,995,1
1688628364,690.3651235,11.96036,47,4,37,1,2,49,2,995,1
1688628365,695.9459233,11.96094118,47,4,40,1,0,37,1,995,1
1688628366,681.9421723,11.96159375,47,4,36,1,1,31,0,995,1
1688628367,700.2017891,11.96007843,47,4,36.5,1,0.5,41.5,0.5,996,1
1688628368,699.115037,11.960805,47,4,37,1,0,52,1,996,1
1688628369,689.9863238,11.96093878,47,4,37,1,0,34,1,996,1
1688628370,690.1509436,11.96069118,47,4,37,1,1,51,0,997,1
1688628371,719.5297332,11.9602551,47,4,40,1,0,54,3,997,1
1688628372,686.0729728,11.961745,47,4,38,1,0.5,44.5,1.5,997,1
1688628373,690.4969913,11.961285,47,4,36,1,1,35,0,998,1
1688628374,694.6513156,11.96077551,47,4,38,1,0,49,2,998,1
1688628375,688.7349372,11.9614902,47,4,37,1,0,36,4,998,1
1688628376,682.1289861,11.96139,47,4,36,1,1,53,4,999,1
1688628377,707.6052987,11.96116837,47,4,38,1,0,31,0,999,1
1688628378,691.2269477,11.960745,47,4,37,1,0,55,1,999,1
1688628379,686.193055,11.96065196,47,4,37,0.5,0,53,1,1000,1
1688628380,694.9583652,11.96102041,47,4,37,0,0,51,1,1000,1
1688628381,689.0701242,11.96121,47,4,40,0,0,34,0,1000,1
1688628382,680.4300236,11.96152941,47,4,36,0,1,53,0,1001,1
1688628383,706.5584776,11.96102551,47,4,38,0,0,31,3,1001,1
1688628384,690.8038038,11.960665,47,4,37,1,0,57,1,1001,1
1688628385,684.1317129,11.96026531,47,4,37,1,0,54,0.5,1002,1
1688628386,698.0278748,11.96121569,47,4,37,1,0,51,0,1002,1
1688628387,698.7215785,11.96099,47,4,40,1,0,34,3,1002,1
1688628388,681.5151442,11.96091327,47,4,37,1,1,53,3,1003,1
1688628389,703.9623563,11.96036,47,4,37,1,0,34,1,1003,1
1688628390,689.3235052,11.96128431,47,4,37,1,0,56,3,1003,1
1688628391,686.2510678,11.96081122,47,4,36,1,0,52,0,1004,1
1688628392,692.3233797,11.960715,47,4,37,1,0,44.5,0,1004,1
1688628393,704.0700345,11.96037,47,4,38,1,0,37,0,1004,1
1688628394,679.1274068,11.96108163,47,4,37,1,1,51,1,1005,1
1688628395,694.5393897,11.961265,47,4,37,1,0,33,2,1005,1
1688628396,703.8328046,11.96026471,47,4,40,1,0,53,2,1005,1
1688628397,688.3979282,11.96064286,47,4,36,1,0,34,0,1005,1
1688628398,692.2522577,11.96039,47,4,36.5,1,0,36,0,1006,1
1688628399,696.9682855,11.961885,47,4,37,1,0,38,0,1006,1
1688628400,683.2120574,11.96052941,47,4,37,1,0,52,4,1006,1
1688628401,689.3551383,11.96107653,47,4,36,1,1,33,1,1007,1
1688628402,715.7759125,11.959835,47,4,38,1,0,52,0,1007,1
1688628403,686.8706993,11.96095408,47,4,37,1,0,38,3,1007,1
1688628404,689.3865868,11.96069,47,4,37,1,1,47,1,1008,1
1688628405,701.7840286,11.96019,47,4,38.5,1,0.5,48,1.5,1008,1
1688628406,688.3237141,11.96091667,47,4,40,1,0,49,2,1008,1
1688628407,686.0463972,11.9607398,47,4,36,1,1,34,0,1009,1
1688628408,697.6461819,11.959895,47,4,38,1,0,52,0,1009,1
1688628409,693.9252878,11.960835,47,4,37,1,0,37,1,1009,1
1688628410,683.4572762,11.9612398,47,4,37,1,0.5,42.5,1,1010,1
1688628411,697.2857302,11.96048039,47,4,37,1,1,48,1,1010,1
1688628412,691.5764501,11.961635,47,4,40,1,0,36,0,1010,1
1688628413,682.2137431,11.96062245,47,4,36,1,1,35,1,1011,1
1688628414,702.7262461,11.961025,47,4,38,1,0,46,0,1011,1
1688628415,695.5898141,11.96064286,47,4,37,1,0,41,4,1011,1
1688628416,680.2231464,11.96163725,47,4,36,1,1,48,1,1012,1
1688628417,699.7314349,11.960925,47,4,37,1,0.5,41.5,0.5,1012,1
1688628418,689.3363558,11.96083,47,4,38,1,0,35,0,1012,1
1688628419,684.2619611,11.96122449,47,4,37,1,1,36,3,1013,1
1688628420,695.4161876,11.9610049,47,4,37,1,0,49,1,1013,1
1688628421,697.5470393,11.96095,47,4,40,1,0,38,2,1013,1
1688628422,683.9811111,11.96127551,47,4,36,1,0,51,1,1014,1
1688628423,696.2652863,11.961045,47,4,37,1,0,35,0,1014,1
1688628424,707.4534575,11.960785,47,4,37,1,0,43,1,1014,1
1688628425,684.074838,11.96077041,47,4,37,1,0,51,2,1015,1
1688628426,700.1633431,11.96059314,47,4,36,1,0,45,2,1015,1
1688628427,697.2781648,11.96061,47,4,38,1,0,43,0,1015,1
1688628428,686.2080053,11.96068367,47,4,37,1,1,45,4,-1,-1
1688628429,692.7575776,11.960635,47,4,37,1,0,37,1,1016,1
1688628430,713.9024799,11.96059804,47,4,40,1,0,50,4,1016,1
1688628431,699.0715301,11.96026,47,4,38.5,1,0,45.5,2,1016,1
1688628432,688.9562421,11.96075,47,4,37,1,0,41,0,1017,1
1688628433,702.3411008,11.96109,48,4,39,1,0,43,1,1017,1
1688628434,707.1520233,11.96032353,47,4,37,1,0,48,3,1017,1
1688628435,687.5286189,11.96039796,47,4,37.5,1,1,42.5,2.5,1018,1
1688628436,713.1805246,11.961105,47,4,38,1,2,37,2,1018,1
1688628437,706.119421,11.96107,47,4,37,1,0,41,1,1018,1
1688628438,684.9133933,11.96039796,47,4,36,1,1,43,0,1019,1
1688628439,701.5358473,11.96054902,47,4,38,1,0,44,3,1019,1
1688628440,693.6686139,11.960825,47,4,37.5,1,0,44,2.5,1019,1
1688628441,683.6260929,11.96069898,47,4,37,1,0,44,2,1020,1
1688628442,709.1877514,11.96045,47,4,37,1,0,45,1,1020,1
1688628443,692.4289414,11.960175,47,4,40,1,0,47,4,1020,1
1688628444,687.3586228,11.96084184,47,4,36,1,0,43,0,1021,1
1688628445,699.525645,11.9615,47,4,38,1,2,42,3,1021,1
1688628446,702.5347358,11.96031,47,4,37,1,0,48,3,1021,1
1688628447,683.6181134,11.96085204,47,4,37,1,0.5,44.5,1.5,1022,1
1688628448,699.9358142,11.96057,47,4,37,1,1,41,0,1022,1
1688628449,695.2946972,11.96136275,47,4,40,1,0,47,3,1022,1
1688628450,682.7296247,11.96083673,47,4,36,1,1,40,2,1023,1
1688628451,698.1920138,11.96095,47,4,37,1,0,42,3,1023,1
1688628452,699.606463,11.96087,47,4,37,1,0,46,0,1023,1
1688628453,682.185905,11.96076531,47,4,36.5,1,0.5,44.5,0,1024,1
1688628454,700.097505,11.96017157,47,4,36,1,1,43,0,1024,1
1688628455,689.7216233,11.961025,47,4,39,1,0,48,3,1024,1
1688628456,683.2116237,11.96065816,47,4,37,1,0,42,2,1025,1
1688628457,696.3444178,11.96019,47,4,37,1,0,40,0,1025,1
1688628458,704.0108092,11.96080392,47,4,38,1,0,46,5,1025,1
1688628459,683.4488433,11.96083673,47,4,36,1,1,44,0,1026,1
1688628460,693.9748703,11.96047,47,4,37,1,0.5,42,2,1026,1
1688628461,699.4769599,11.96113,47,4,38,1,0,40,4,1026,1
1688628462,686.1584125,11.96134,47,4,37,1,1,42,1,-1,-1
1688628463,692.6820478,11.96140306,47,4,37,1,0,45,0,1027,1
1688628464,703.1053744,11.96096569,47,4,39,1,0,45,0,1027,1
1688628465,684.7469349,11.960845,47,4,37,1,1,43,3,1027,1
1688628466,696.7519684,11.96131122,47,4,37,1,0,40,1,1028,1
1688628467,694.2909117,11.96046,47,4,40,1,0,48,2,1028,1
1688628468,687.5984968,11.96033824,47,4,38,1,0.5,43.5,1,1028,1
1688628469,692.3423512,11.96089796,47,4,36,1,1,39,0,1029,1
1688628470,694.5069796,11.960895,47,4,38,1,0,42,0,1029,1
1688628471,696.7656221,11.96097059,47,4,37,1,1,44,3,1029,1
1688628472,692.0402544,11.96012755,47,4,37,1,0,40,1,1030,1
1688628473,693.834735,11.96064,47,4,40,1,0,50,0,1030,1
1688628474,699.0821514,11.96188,47,4,38,1,0,44.5,1.5,1030,1
